method;pollution;param;p
cri_tvla_1;jitter;40;0.0007217970238894336
cri_tvla_2;jitter;40;4.361630848444774e-06
dlla9;jitter;40;0.13457538625038357
dlla2;jitter;40;0.4495826705583313
cri_tvla_1;delay;0.5;3.4045523035498746e-33
cri_tvla_2;delay;0.5;1.5003022209306474e-49
dlla9;delay;0.5;1.2744628047874837e-176
dlla2;delay;0.5;4.2912699829294367e-246
cri_tvla_1;jitter;0;0.0
cri_tvla_2;jitter;0;1.2285621312278985e-189
dlla9;jitter;0;0.0
dlla2;jitter;0;0.0
cri_tvla_1;jitter;4;2.5431591747243643e-11
cri_tvla_2;jitter;4;6.920746261714691e-22
dlla9;jitter;4;2.5857807276631945e-22
dlla2;jitter;4;7.993248913077866e-18
cri_tvla_1;jitter;8;4.3567191377481183e-07
cri_tvla_2;jitter;8;4.12494053351598e-12
dlla9;jitter;8;1.1626497306355279e-08
dlla2;jitter;8;1.878064354881937e-05
cri_tvla_1;jitter;12;1.3432002395429632e-06
cri_tvla_2;jitter;12;1.1455737206895319e-10
dlla9;jitter;12;0.0007525282782396531
dlla2;jitter;12;0.02631122498628062
cri_tvla_1;jitter;16;0.0001693706696608582
cri_tvla_2;jitter;16;4.361415700851106e-09
dlla9;jitter;16;0.001594280841818076
dlla2;jitter;16;0.003043808578841257
cri_tvla_1;jitter;20;6.479417066097317e-08
cri_tvla_2;jitter;20;9.497569049986617e-16
dlla9;jitter;20;0.0244217107636212
dlla2;jitter;20;0.0013994511578628137
cri_tvla_1;jitter;24;1.0160507627377994e-06
cri_tvla_2;jitter;24;2.4851056448630497e-11
dlla9;jitter;24;0.8130379607593279
dlla2;jitter;24;0.03865035979051643
cri_tvla_1;jitter;28;0.00012879205692040862
cri_tvla_2;jitter;28;2.8317598158384322e-05
dlla9;jitter;28;0.6890374748458472
dlla2;jitter;28;0.039279121257581234
cri_tvla_1;jitter;32;0.0003854918196579445
cri_tvla_2;jitter;32;2.3204761409218488e-10
dlla9;jitter;32;0.3626640006223224
dlla2;jitter;32;0.19157613586584005
cri_tvla_1;jitter;36;0.001655742290956284
cri_tvla_2;jitter;36;3.5318618067385083e-07
dlla9;jitter;36;0.005911118877549543
dlla2;jitter;36;0.40284973715436473
cri_tvla_1;jitter;40;0.006733548702184249
cri_tvla_2;jitter;40;3.905240379831841e-06
dlla9;jitter;40;0.22940705450968812
dlla2;jitter;40;0.9216467022597159
cri_tvla_1;delay;0.5;1.1217648140108138e-26
cri_tvla_2;delay;0.5;4.78103111168307e-48
dlla9;delay;0.5;3.4590050128069785e-194
dlla2;delay;0.5;2.5410113455687357e-236
cri_tvla_1;jitter;0;0.0
cri_tvla_2;jitter;0;7.660196521822905e-217
dlla9;jitter;0;0.0
dlla2;jitter;0;0.0
cri_tvla_1;jitter;4;6.667926884095373e-11
cri_tvla_2;jitter;4;5.44069008306276e-23
dlla9;jitter;4;1.3104674857263583e-34
dlla2;jitter;4;4.768259017454411e-18
cri_tvla_1;jitter;8;4.0365363740265115e-06
cri_tvla_2;jitter;8;2.4323772221171344e-12
dlla9;jitter;8;0.033338985462227806
dlla2;jitter;8;0.002309489279636478
cri_tvla_1;jitter;12;3.341759102274883e-08
cri_tvla_2;jitter;12;9.295092973681217e-14
dlla9;jitter;12;0.00496641371077391
dlla2;jitter;12;0.14155540562609875
cri_tvla_1;jitter;16;0.0004915234538606262
cri_tvla_2;jitter;16;7.014360940398747e-10
dlla9;jitter;16;0.10999399099984172
dlla2;jitter;16;0.015038445143604444
cri_tvla_1;jitter;20;3.4511075793873315e-07
cri_tvla_2;jitter;20;1.9895960559780466e-13
dlla9;jitter;20;1.6322520881805079e-06
dlla2;jitter;20;0.02328536669051224
cri_tvla_1;jitter;24;0.0002371143401210553
cri_tvla_2;jitter;24;3.4853856764327945e-07
dlla9;jitter;24;0.10574581384550864
dlla2;jitter;24;0.0805580573882611
cri_tvla_1;jitter;28;0.0001297559811445139
