method;pollution;param;p
cri_tvla_1;gauss;21;0.01909555743834452
cri_tvla_2;gauss;21;0.030311764695451437
dlla9;gauss;21;0.6662957567457444
dlla2;gauss;21;0.026365933251870487
cri_tvla_1;gauss;0;0.0657889891810207
cri_tvla_2;gauss;0;2.970742011601604e-11
dlla9;gauss;0;0.0
dlla2;gauss;0;0.0
cri_tvla_1;gauss;1;0.05865843116452482
cri_tvla_2;gauss;1;1.5693584619808227e-11
dlla9;gauss;1;0.0
dlla2;gauss;1;0.0
cri_tvla_1;gauss;2;0.013907723429712448
cri_tvla_2;gauss;2;7.030076239005051e-10
dlla9;gauss;2;0.0
dlla2;gauss;2;6.433307028139684e-209
cri_tvla_1;gauss;3;0.005188679637623019
cri_tvla_2;gauss;3;7.945463503800255e-11
dlla9;gauss;3;0.0
dlla2;gauss;3;3.7748451653370673e-112
cri_tvla_1;gauss;4;0.018483069765893527
cri_tvla_2;gauss;4;1.5887038148307726e-07
dlla9;gauss;4;2.2612875930628037e-210
dlla2;gauss;4;1.723547255702644e-72
cri_tvla_1;gauss;5;0.024643738752299117
cri_tvla_2;gauss;5;4.1081260858246554e-09
dlla9;gauss;5;1.1177675027132841e-156
dlla2;gauss;5;8.13329465122299e-54
cri_tvla_1;gauss;6;0.014072697121453604
cri_tvla_2;gauss;6;1.4572855998713808e-05
dlla9;gauss;6;4.226612037823132e-24
dlla2;gauss;6;3.8178626176663117e-50
cri_tvla_1;gauss;7;0.04535532505509528
cri_tvla_2;gauss;7;1.560850296998493e-05
dlla9;gauss;7;0.440737993320362
dlla2;gauss;7;3.381475164643846e-29
cri_tvla_1;gauss;8;0.040787157230016115
cri_tvla_2;gauss;8;0.00021734749679892777
dlla9;gauss;8;1.8335103507638194e-10
dlla2;gauss;8;6.8359369578418615e-22
cri_tvla_1;gauss;9;0.024833883486774247
cri_tvla_2;gauss;9;0.0004719204813064663
dlla9;gauss;9;0.0002991124273143339
dlla2;gauss;9;2.0746640161554437e-09
cri_tvla_1;gauss;10;0.0475992621489502
cri_tvla_2;gauss;10;0.00022646505518676395
dlla9;gauss;10;0.07420849295136409
dlla2;gauss;10;2.093807420712873e-05
cri_tvla_1;gauss;11;0.02023763572197037
cri_tvla_2;gauss;11;0.005884737255194253
dlla9;gauss;11;0.6178386485664925
dlla2;gauss;11;7.454514032651667e-05
cri_tvla_1;gauss;12;0.047470844720278085
cri_tvla_2;gauss;12;0.014840934415714662
dlla9;gauss;12;0.2033932861378039
dlla2;gauss;12;0.009133593002620947
cri_tvla_1;gauss;13;0.010401975653358384
cri_tvla_2;gauss;13;0.01742192555112939
dlla9;gauss;13;0.0046755370737142634
dlla2;gauss;13;0.4940784152727865
cri_tvla_1;gauss;14;0.0008552022390684039
cri_tvla_2;gauss;14;0.014572801299399024
dlla9;gauss;14;0.9038479287955608
dlla2;gauss;14;0.11461507991156339
cri_tvla_1;gauss;15;0.016720529253959903
cri_tvla_2;gauss;15;0.02601440115603238
dlla9;gauss;15;0.5519991071326519
dlla2;gauss;15;0.08034793556751313
cri_tvla_1;gauss;16;0.0038671873510579633
cri_tvla_2;gauss;16;0.0043301918681438204
dlla9;gauss;16;0.7748141047087781
dlla2;gauss;16;0.5765083136043031
cri_tvla_1;gauss;17;0.016355169088988278
cri_tvla_2;gauss;17;0.014309432923532369
dlla9;gauss;17;0.6030124155348487
dlla2;gauss;17;0.13763289377945626
cri_tvla_1;gauss;18;0.03706955479482668
cri_tvla_2;gauss;18;0.008250762157612978
dlla9;gauss;18;0.6943177374112525
dlla2;gauss;18;0.3095007942840323
cri_tvla_1;gauss;19;0.020054037657481014
cri_tvla_2;gauss;19;0.020879341376446973
dlla9;gauss;19;0.9203816595987162
dlla2;gauss;19;0.23578644787599112
cri_tvla_1;gauss;20;0.02193001843819469
cri_tvla_2;gauss;20;0.025658570672229673
dlla9;gauss;20;0.9694922095405027
dlla2;gauss;20;0.9368562434497602
cri_tvla_1;gauss;21;0.034548969603957945
cri_tvla_2;gauss;21;0.010095499672492531
dlla9;gauss;21;0.2849012029942191
dlla2;gauss;21;0.7186738730210953
cri_tvla_1;gauss;0;0.07041693552369123
cri_tvla_2;gauss;0;6.996544096969403e-10
dlla9;gauss;0;0.0
dlla2;gauss;0;0.0
cri_tvla_1;gauss;1;0.03506982190741503
cri_tvla_2;gauss;1;8.353291079155854e-11
dlla9;gauss;1;0.0
dlla2;gauss;1;0.0
cri_tvla_1;gauss;2;0.03251332971175022
cri_tvla_2;gauss;2;1.5473984693880736e-11
dlla9;gauss;2;0.0
dlla2;gauss;2;4.560140935856897e-250
cri_tvla_1;gauss;3;0.014400676210092864
cri_tvla_2;gauss;3;2.752106277639711e-08
dlla9;gauss;3;0.0
dlla2;gauss;3;3.82931526213631e-127
cri_tvla_1;gauss;4;0.01782417364106638
cri_tvla_2;gauss;4;4.7550472327609435e-09
dlla9;gauss;4;3.862986109782289e-205
dlla2;gauss;4;2.486554290486384e-69
cri_tvla_1;gauss;5;0.036663007663817686
cri_tvla_2;gauss;5;8.051114325466717e-11
dlla9;gauss;5;3.050529479374369e-159
dlla2;gauss;5;5.162584088435779e-51
cri_tvla_1;gauss;6;0.019608030011880863
cri_tvla_2;gauss;6;3.958442807253908e-06
dlla9;gauss;6;8.068314090352304e-101
