method;traces;pollution;param;p
dlla2;500;gauss;32;1.2316741049289703e-07
cri_tvla_1;500;gauss;40;6.483730537007757e-21
cri_tvla_2;500;gauss;40;1.966317346655933e-07
dlla9;500;gauss;40;1.5681908184107557e-11
dlla2;500;gauss;40;9.650597348809242e-06
cri_tvla_1;500;gauss;48;9.959345080225139e-17
cri_tvla_2;500;gauss;48;1.7336960762570747e-06
dlla9;500;gauss;48;1.5480904488146485e-10
dlla2;500;gauss;48;0.0002675263676792383
cri_tvla_1;500;gauss;56;8.510704054190385e-14
cri_tvla_2;500;gauss;56;5.7796876125096286e-09
dlla9;500;gauss;56;2.2700753937675757e-09
dlla2;500;gauss;56;1.2780074030160904e-06
cri_tvla_1;500;gauss;64;9.53783148611524e-12
cri_tvla_2;500;gauss;64;4.846283091212337e-06
dlla9;500;gauss;64;1.9169311039708442e-10
dlla2;500;gauss;64;5.653710104525089e-05
cri_tvla_1;500;gauss;72;3.1099639350977965e-12
cri_tvla_2;500;gauss;72;8.030794920633808e-05
dlla9;500;gauss;72;2.967427352742297e-11
dlla2;500;gauss;72;5.653710104525089e-05
cri_tvla_1;500;gauss;80;1.4439618062116596e-10
cri_tvla_2;500;gauss;80;5.570428091409908e-06
dlla9;500;gauss;80;4.990387546398924e-18
dlla2;500;gauss;80;9.650597348809242e-06
cri_tvla_1;500;gauss;88;1.0862966245364998e-07
cri_tvla_2;500;gauss;88;1.8274879609926178e-05
dlla9;500;gauss;88;9.768783566178696e-09
dlla2;500;gauss;88;9.650597348809242e-06
cri_tvla_1;500;gauss;96;9.059406899368878e-08
cri_tvla_2;500;gauss;96;6.584391666366495e-05
dlla9;500;gauss;96;6.4445824044962e-11
dlla2;500;gauss;96;9.650597348809242e-06
cri_tvla_1;500;gauss;104;2.330455543681627e-07
cri_tvla_2;500;gauss;104;2.146561507773868e-05
dlla9;500;gauss;104;4.206301799473818e-10
dlla2;500;gauss;104;9.650597348809242e-06
cri_tvla_1;500;gauss;112;6.144045121973382e-09
cri_tvla_2;500;gauss;112;8.629383107572298e-07
dlla9;500;gauss;112;1.6968714027781005e-15
dlla2;500;gauss;112;0.0010512007866054773
cri_tvla_1;500;gauss;120;3.839256308078307e-07
cri_tvla_2;500;gauss;120;0.00010687386562772277
dlla9;500;gauss;120;8.364854344309659e-08
dlla2;500;gauss;120;0.0010512007866054773
cri_tvla_1;500;gauss;128;4.039973612116807e-06
cri_tvla_2;500;gauss;128;9.330988058939361e-05
dlla9;500;gauss;128;5.062206554023402e-08
dlla2;500;gauss;128;0.10766357486136258
cri_tvla_1;500;gauss;136;4.930358624405519e-07
cri_tvla_2;500;gauss;136;6.850191652343812e-06
dlla9;500;gauss;136;3.2349813869582883e-09
dlla2;500;gauss;136;0.0010512007866054773
cri_tvla_1;500;gauss;144;6.624656760416195e-07
cri_tvla_2;500;gauss;144;3.664114044679208e-06
dlla9;500;gauss;144;2.2034776210765172e-12
dlla2;500;gauss;144;0.025051229866221547
cri_tvla_1;500;gauss;152;2.5311710050931233e-08
cri_tvla_2;500;gauss;152;8.63249093008518e-05
dlla9;500;gauss;152;1.6384544773126588e-11
dlla2;500;gauss;152;0.010030803503468633
cri_tvla_1;500;gauss;160;3.23362646376242e-07
cri_tvla_2;500;gauss;160;3.0293533049976375e-05
dlla9;500;gauss;160;2.505226474288831e-10
dlla2;500;gauss;160;0.10766357486136258
cri_tvla_1;500;gauss;168;9.522371781170244e-05
cri_tvla_2;500;gauss;168;1.0441421569266252e-06
dlla9;500;gauss;168;2.7616471879429264e-10
dlla2;500;gauss;168;0.0010512007866054773
cri_tvla_1;500;gauss;176;2.411607131128724e-05
cri_tvla_2;500;gauss;176;3.515046174111366e-07
dlla9;500;gauss;176;5.356453193814792e-10
dlla2;500;gauss;176;0.010030803503468633
cri_tvla_1;500;gauss;184;5.205463529332927e-06
cri_tvla_2;500;gauss;184;2.3176151835854565e-05
dlla9;500;gauss;184;2.053968442294489e-11
dlla2;500;gauss;184;0.18854279373772442
cri_tvla_1;500;gauss;192;5.643187310228333e-05
cri_tvla_2;500;gauss;192;0.00031578529327430476
dlla9;500;gauss;192;1.6645873648421623e-08
dlla2;500;gauss;192;0.29830744792707264
cri_tvla_1;500;gauss;200;4.7837977556261995e-05
cri_tvla_2;500;gauss;200;4.063116569154672e-05
dlla9;500;gauss;200;1.3921439151812577e-07
dlla2;500;gauss;200;0.055092082591727376
cri_tvla_1;500;gauss;208;6.279730170013321e-05
cri_tvla_2;500;gauss;208;0.0002918026127403673
dlla9;500;gauss;208;4.295309769299377e-07
dlla2;500;gauss;208;0.010030803503468633
cri_tvla_1;500;gauss;216;8.690825805871637e-05
cri_tvla_2;500;gauss;216;3.0656128660542384e-05
dlla9;500;gauss;216;1.8914112905845804e-05
dlla2;500;gauss;216;0.18854279373772442
cri_tvla_1;500;gauss;224;5.698095250615778e-07
cri_tvla_2;500;gauss;224;3.0194427419419716e-06
dlla9;500;gauss;224;0.006775655559305189
dlla2;500;gauss;224;0.10766357486136258
cri_tvla_1;500;gauss;232;0.00013859684527923802
cri_tvla_2;500;gauss;232;0.00010615572953534394
dlla9;500;gauss;232;0.002680552460004939
dlla2;500;gauss;232;0.010030803503468633
cri_tvla_1;500;gauss;240;9.399057886675255e-05
cri_tvla_2;500;gauss;240;0.00045376256880412497
dlla9;500;gauss;240;0.0014378043992399633
dlla2;500;gauss;240;0.010030803503468633
cri_tvla_1;500;gauss;248;0.00034453371203316415
cri_tvla_2;500;gauss;248;0.0001888065925828843
dlla9;500;gauss;248;0.0005801354987788373
dlla2;500;gauss;248;0.5699749670457095
cri_tvla_1;500;gauss;256;7.927873869812294e-05
cri_tvla_2;500;gauss;256;5.898720381358271e-05
dlla9;500;gauss;256;0.005713488558992603
dlla2;500;gauss;256;0.4300250329542905
cri_tvla_1;500;gauss;264;0.0002290526935391246
cri_tvla_2;500;gauss;264;1.81001474190314e-05
dlla9;500;gauss;264;0.0007584666817177628
dlla2;500;gauss;264;0.4300250329542905
cri_tvla_1;500;gauss;272;2.4627124115323572e-05
cri_tvla_2;500;gauss;272;1.8047414287587517e-05
dlla9;500;gauss;272;0.05212396523956326
dlla2;500;gauss;272;0.10766357486136258
cri_tvla_1;500;gauss;280;0.000730299614344883
cri_tvla_2;500;gauss;280;6.717932712209799e-05
dlla9;500;gauss;280;0.08468140791534436
dlla2;500;gauss;280;0.5699749670457095
cri_tvla_1;500;gauss;288;0.0001787763271071529
cri_tvla_2;500;gauss;288;5.2347470192692736e-05
dlla9;500;gauss;288;0.04430243781097242
dlla2;500;gauss;288;0.8114572062622756
cri_tvla_1;500;gauss;296;9.490955675792647e-05
cri_tvla_2;500;gauss;296;2.2576295846910523e-05
dlla9;500;gauss;296;0.005018936152395149
dlla2;500;gauss;296;0.025051229866221547
cri_tvla_1;500;gauss;304;0.00015227743667621044
cri_tvla_2;500;gauss;304;1.2719043215084272e-05
dlla9;500;gauss;304;0.0010020591012713312
dlla2;500;gauss;304;0.29830744792707264
cri_tvla_1;500;gauss;0;6.886085220628874e-54
cri_tvla_2;500;gauss;0;1.6780244733289623e-44
dlla9;500;gauss;0;7.604254780521725e-11
dlla2;500;gauss;0;1.2780074030160904e-06
cri_tvla_1;500;gauss;8;3.2117704687138037e-59
cri_tvla_2;500;gauss;8;2.0763682704778476e-25
dlla9;500;gauss;8;9.96543087479013e-10
dlla2;500;gauss;8;9.650597348809242e-06
cri_tvla_1;500;gauss;16;1.0174200365382558e-37
cri_tvla_2;500;gauss;16;6.844877998702185e-25
dlla9;500;gauss;16;3.835661651422026e-10
dlla2;500;gauss;16;0.10766357486136258
cri_tvla_1;500;gauss;24;1.245689746283246e-28
cri_tvla_2;500;gauss;24;1.49819092680031e-14
dlla9;500;gauss;24;2.3819796579237744e-12
dlla2;500;gauss;24;0.055092082591727376
cri_tvla_1;500;gauss;32;8.342876151303444e-29
cri_tvla_2;500;gauss;32;4.227873339461584e-11
dlla9;500;gauss;32;5.05421921451373e-10
dlla2;500;gauss;32;9.650597348809242e-06
cri_tvla_1;500;gauss;40;2.411303509077857e-18
cri_tvla_2;500;gauss;40;6.3394439786301055e-09
dlla9;500;gauss;40;1.2821444588718836e-12
dlla2;500;gauss;40;9.650597348809242e-06
cri_tvla_1;500;gauss;48;2.663124431765455e-15
cri_tvla_2;500;gauss;48;4.258583971701732e-06
dlla9;500;gauss;48;4.303635517988642e-11
dlla2;500;gauss;48;1.2316741049289703e-07
cri_tvla_1;500;gauss;56;8.184633794898428e-19
cri_tvla_2;500;gauss;56;5.1085071084889255e-06
dlla9;500;gauss;56;3.789666724681931e-09
dlla2;500;gauss;56;9.650597348809242e-06
cri_tvla_1;500;gauss;64;7.656408761910751e-16
cri_tvla_2;500;gauss;64;1.8334802941475845e-05
dlla9;500;gauss;64;4.2836352644551346e-11
dlla2;500;gauss;64;5.653710104525089e-05
cri_tvla_1;500;gauss;72;2.1626122586488662e-11
cri_tvla_2;500;gauss;72;9.807119070375993e-06
dlla9;500;gauss;72;2.6136919965605614e-08
dlla2;500;gauss;72;9.650597348809242e-06
cri_tvla_1;500;gauss;80;1.0294877390191973e-11
cri_tvla_2;500;gauss;80;2.4684027064602613e-07
dlla9;500;gauss;80;2.0348025674768614e-11
dlla2;500;gauss;80;1.2316741049289703e-07
cri_tvla_1;500;gauss;88;2.1459511372459423e-08
cri_tvla_2;500;gauss;88;4.509704357892767e-05
dlla9;500;gauss;88;3.4198206117731225e-13
dlla2;500;gauss;88;9.650597348809242e-06
cri_tvla_1;500;gauss;96;1.6030856643978027e-07
cri_tvla_2;500;gauss;96;6.541318132324294e-05
dlla9;500;gauss;96;4.54072235683893e-11
dlla2;500;gauss;96;0.0002675263676792383
cri_tvla_1;500;gauss;104;2.5606029313803406e-07
cri_tvla_2;500;gauss;104;7.302526934871117e-06
dlla9;500;gauss;104;1.0334777440035254e-07
dlla2;500;gauss;104;0.0035001833457499743
cri_tvla_1;500;gauss;112;1.3100874094881718e-07
cri_tvla_2;500;gauss;112;1.1493756094002754e-05
dlla9;500;gauss;112;8.022013486913444e-08
dlla2;500;gauss;112;1.2780074030160904e-06
cri_tvla_1;500;gauss;120;1.2235044965122214e-08
cri_tvla_2;500;gauss;120;9.622196975322024e-05
dlla9;500;gauss;120;1.8653498975708585e-10
dlla2;500;gauss;120;5.653710104525089e-05
cri_tvla_1;500;gauss;128;2.1523092029805273e-06
cri_tvla_2;500;gauss;128;3.9410635460220547e-05
dlla9;500;gauss;128;7.350624966822262e-09
dlla2;500;gauss;128;0.0010512007866054773
cri_tvla_1;500;gauss;136;4.930358624405519e-07
cri_tvla_2;500;gauss;136;2.9611749254384682e-05
dlla9;500;gauss;136;1.935956032409268e-08
dlla2;500;gauss;136;0.010030803503468633
cri_tvla_1;500;gauss;144;1.0276785536699882e-06
cri_tvla_2;500;gauss;144;1.8596988627911983e-06
dlla9;500;gauss;144;3.981724973069991e-08
dlla2;500;gauss;144;0.025051229866221547
cri_tvla_1;500;gauss;152;3.843630584602862e-08
cri_tvla_2;500;gauss;152;3.1790490245832202e-06
dlla9;500;gauss;152;6.347306822208248e-09
dlla2;500;gauss;152;0.055092082591727376
cri_tvla_1;500;gauss;160;2.8687366840832767e-06
cri_tvla_2;500;gauss;160;4.544503774689421e-05
dlla9;500;gauss;160;0.0008609972659475728
dlla2;500;gauss;160;0.025051229866221547
cri_tvla_1;500;gauss;168;2.3837668316563788e-05
cri_tvla_2;500;gauss;168;2.5493557376618025e-06
dlla9;500;gauss;168;0.0013089941261597987
dlla2;500;gauss;168;0.025051229866221547
cri_tvla_1;500;gauss;176;6.057513464249283e-05
cri_tvla_2;500;gauss;176;4.809557467594622e-06
dlla9;500;gauss;176;0.00015445029245837155
dlla2;500;gauss;176;0.18854279373772442
cri_tvla_1;500;gauss;184;1.2253769385494565e-05
cri_tvla_2;500;gauss;184;8.991953859330025e-07
dlla9;500;gauss;184;0.0009510083513858993
dlla2;500;gauss;184;0.055092082591727376
cri_tvla_1;500;gauss;192;0.00011822330138928211
cri_tvla_2;500;gauss;192;1.6497237896744677e-05
dlla9;500;gauss;192;1.0241271631927551e-07
dlla2;500;gauss;192;0.0010512007866054773
cri_tvla_1;500;gauss;200;1.06111655108763e-05
cri_tvla_2;500;gauss;200;5.282445461640353e-05
dlla9;500;gauss;200;9.18066229842059e-05
dlla2;500;gauss;200;0.18854279373772442
cri_tvla_1;500;gauss;208;6.005749258649716e-06
cri_tvla_2;500;gauss;208;1.7075979911138044e-05
dlla9;500;gauss;208;0.008516188499299698
dlla2;500;gauss;208;0.055092082591727376
cri_tvla_1;500;gauss;216;4.877749774896161e-05
cri_tvla_2;500;gauss;216;1.3079464675618231e-05
dlla9;500;gauss;216;4.0393704148952275e-07
dlla2;500;gauss;216;0.0035001833457499743
cri_tvla_1;500;gauss;224;4.6692127627824914e-05
cri_tvla_2;500;gauss;224;2.469374459984515e-05
dlla9;500;gauss;224;3.5408766437608003e-06
dlla2;500;gauss;224;0.10766357486136258
cri_tvla_1;500;gauss;232;0.00012174555212435669
cri_tvla_2;500;gauss;232;9.848893117049176e-05
dlla9;500;gauss;232;0.09117990354499451
dlla2;500;gauss;232;0.4300250329542905
cri_tvla_1;500;gauss;240;5.192181199734059e-05
cri_tvla_2;500;gauss;240;2.1100124337417886e-05
dlla9;500;gauss;240;0.00031390184155138696
dlla2;500;gauss;240;0.055092082591727376
cri_tvla_1;500;gauss;248;0.0001221353776584808
cri_tvla_2;500;gauss;248;6.314856312806454e-06
dlla9;500;gauss;248;0.0011826306217515507
dlla2;500;gauss;248;0.055092082591727376
cri_tvla_1;500;gauss;256;0.0002710773479027591
cri_tvla_2;500;gauss;256;5.898720381358271e-05
dlla9;500;gauss;256;0.054366194416253566
dlla2;500;gauss;256;0.025051229866221547
cri_tvla_1;500;gauss;264;0.0006631850266178594
cri_tvla_2;500;gauss;264;1.3104117928996474e-05
dlla9;500;gauss;264;0.015106877378949845
dlla2;500;gauss;264;0.18854279373772442
cri_tvla_1;500;gauss;272;0.00011970358892764686
cri_tvla_2;500;gauss;272;1.4258345030104845e-05
dlla9;500;gauss;272;0.00032025902959730473
dlla2;500;gauss;272;0.4300250329542905
cri_tvla_1;500;gauss;280;0.000667125122042394
cri_tvla_2;500;gauss;280;6.717932712209799e-05
dlla9;500;gauss;280;0.08495079682876383
dlla2;500;gauss;280;0.10766357486136258
cri_tvla_1;500;gauss;288;0.0009199117248602893
cri_tvla_2;500;gauss;288;6.719968608276073e-06
dlla9;500;gauss;288;0.03321780869876932
dlla2;500;gauss;288;0.8114572062622756
cri_tvla_1;500;gauss;296;0.000158601217066498
cri_tvla_2;500;gauss;296;8.783082968631766e-05
dlla9;500;gauss;296;0.0012720844500886596
dlla2;500;gauss;296;0.18854279373772442
cri_tvla_1;500;gauss;304;2.4804018187878017e-05
cri_tvla_2;500;gauss;304;7.645303965898171e-05
dlla9;500;gauss;304;0.08001656972256103
dlla2;500;gauss;304;0.4300250329542905
cri_tvla_1;500;gauss;0;3.2343690133114657e-50
cri_tvla_2;500;gauss;0;7.897446962971338e-37
dlla9;500;gauss;0;6.067542480035869e-13
dlla2;500;gauss;0;5.653710104525089e-05
cri_tvla_1;500;gauss;8;4.545047299731229e-47
cri_tvla_2;500;gauss;8;1.7954000098306396e-29
dlla9;500;gauss;8;2.8617264818474195e-08
dlla2;500;gauss;8;9.650597348809242e-06
cri_tvla_1;500;gauss;16;3.7587916474557304e-39
cri_tvla_2;500;gauss;16;4.914725847768201e-19
dlla9;500;gauss;16;7.720833996968832e-11
dlla2;500;gauss;16;5.653710104525089e-05
cri_tvla_1;500;gauss;24;9.474610003089776e-31
cri_tvla_2;500;gauss;24;1.728037164193268e-14
dlla9;500;gauss;24;1.5312744487038e-11
dlla2;500;gauss;24;0.0010512007866054773
cri_tvla_1;500;gauss;32;1.3847630160267327e-24
cri_tvla_2;500;gauss;32;4.061740090229384e-12
dlla9;500;gauss;32;2.921340547324148e-11
dlla2;500;gauss;32;0.0035001833457499743
cri_tvla_1;500;gauss;40;5.295720752341176e-21
cri_tvla_2;500;gauss;40;2.0025383492919736e-07
dlla9;500;gauss;40;1.0391189278365155e-10
dlla2;500;gauss;40;9.650597348809242e-06
cri_tvla_1;500;gauss;48;1.49751293558314e-16
cri_tvla_2;500;gauss;48;1.5393234978988737e-06
dlla9;500;gauss;48;8.182219274379177e-11
dlla2;500;gauss;48;9.650597348809242e-06
cri_tvla_1;500;gauss;56;2.1835343731451878e-17
cri_tvla_2;500;gauss;56;1.279738734338846e-07
dlla9;500;gauss;56;1.2349519284543667e-10
dlla2;500;gauss;56;1.2316741049289703e-07
cri_tvla_1;500;gauss;64;8.338550621608441e-14
cri_tvla_2;500;gauss;64;8.93262175882197e-06
dlla9;500;gauss;64;5.6731680573102925e-11
dlla2;500;gauss;64;9.650597348809242e-06
cri_tvla_1;500;gauss;72;2.025198425429944e-14
cri_tvla_2;500;gauss;72;1.2665397182570782e-05
dlla9;500;gauss;72;2.7890798124633936e-10
dlla2;500;gauss;72;1.2316741049289703e-07
cri_tvla_1;500;gauss;80;1.2370259167134438e-09
cri_tvla_2;500;gauss;80;1.8414045221172587e-07
dlla9;500;gauss;80;1.7134451044353108e-11
dlla2;500;gauss;80;0.0035001833457499743
cri_tvla_1;500;gauss;88;3.402792900726482e-09
cri_tvla_2;500;gauss;88;1.0809931261287498e-05
dlla9;500;gauss;88;1.1988319913389757e-12
dlla2;500;gauss;88;0.0035001833457499743
cri_tvla_1;500;gauss;96;7.422241149593858e-08
cri_tvla_2;500;gauss;96;8.751763136810798e-05
dlla9;500;gauss;96;7.061698133006336e-11
dlla2;500;gauss;96;0.0002675263676792383
cri_tvla_1;500;gauss;104;1.1634542490227648e-06
cri_tvla_2;500;gauss;104;1.0825260395782551e-06
dlla9;500;gauss;104;2.0448963448242312e-10
dlla2;500;gauss;104;0.0035001833457499743
cri_tvla_1;500;gauss;112;8.235542877858294e-11
cri_tvla_2;500;gauss;112;3.6720603310033235e-06
dlla9;500;gauss;112;2.7276103521579056e-14
dlla2;500;gauss;112;0.025051229866221547
cri_tvla_1;500;gauss;120;3.9382721575981066e-07
cri_tvla_2;500;gauss;120;4.676724112914264e-05
dlla9;500;gauss;120;8.49637622526811e-14
dlla2;500;gauss;120;0.0035001833457499743
cri_tvla_1;500;gauss;128;6.654034328414382e-07
cri_tvla_2;500;gauss;128;2.2396026773905247e-05
dlla9;500;gauss;128;6.801842659993834e-10
dlla2;500;gauss;128;0.055092082591727376
cri_tvla_1;500;gauss;136;1.1588884960779175e-06
cri_tvla_2;500;gauss;136;2.1453095553540516e-05
dlla9;500;gauss;136;3.593587722556164e-10
dlla2;500;gauss;136;0.055092082591727376
cri_tvla_1;500;gauss;144;1.440337302922242e-06
cri_tvla_2;500;gauss;144;3.245622735990145e-05
dlla9;500;gauss;144;1.9922387962113217e-07
dlla2;500;gauss;144;0.025051229866221547
cri_tvla_1;500;gauss;152;2.377258589281547e-06
cri_tvla_2;500;gauss;152;3.713732957942079e-05
dlla9;500;gauss;152;5.8930200048258984e-05
dlla2;500;gauss;152;0.5699749670457095
cri_tvla_1;500;gauss;160;1.6468267209334192e-08
cri_tvla_2;500;gauss;160;1.722302166010872e-05
dlla9;500;gauss;160;0.0009526151988927718
dlla2;500;gauss;160;0.055092082591727376
cri_tvla_1;500;gauss;168;2.529133645012995e-06
cri_tvla_2;500;gauss;168;2.677282445921929e-06
dlla9;500;gauss;168;2.7827765931124687e-05
dlla2;500;gauss;168;0.055092082591727376
cri_tvla_1;500;gauss;176;2.935715336648304e-05
cri_tvla_2;500;gauss;176;8.339580975560066e-05
dlla9;500;gauss;176;1.5094365539106039e-05
dlla2;500;gauss;176;0.18854279373772442
cri_tvla_1;500;gauss;184;8.47912454460846e-06
cri_tvla_2;500;gauss;184;8.594801876423435e-05
dlla9;500;gauss;184;1.0601736550203847e-07
dlla2;500;gauss;184;0.055092082591727376
cri_tvla_1;500;gauss;192;0.0002052093125147607
cri_tvla_2;500;gauss;192;2.8778745861059553e-06
dlla9;500;gauss;192;0.0007570865160232155
dlla2;500;gauss;192;0.4300250329542905
cri_tvla_1;500;gauss;200;4.7837977556261995e-05
cri_tvla_2;500;gauss;200;5.282445461640353e-05
dlla9;500;gauss;200;9.657037446900974e-08
dlla2;500;gauss;200;0.18854279373772442
cri_tvla_1;500;gauss;208;0.0001644638140725213
cri_tvla_2;500;gauss;208;3.7114951137687264e-05
dlla9;500;gauss;208;3.025922101628357e-08
dlla2;500;gauss;208;0.18854279373772442
cri_tvla_1;500;gauss;216;4.999312181622277e-06
cri_tvla_2;500;gauss;216;4.1549763718185926e-05
dlla9;500;gauss;216;0.0001340119875408092
dlla2;500;gauss;216;0.025051229866221547
cri_tvla_1;500;gauss;224;4.144361872399001e-05
cri_tvla_2;500;gauss;224;3.0194427419419716e-06
dlla9;500;gauss;224;0.06157142056589327
dlla2;500;gauss;224;0.10766357486136258
cri_tvla_1;500;gauss;232;6.33039822375958e-05
cri_tvla_2;500;gauss;232;4.8934909316156656e-05
dlla9;500;gauss;232;0.0051286569330720976
dlla2;500;gauss;232;0.025051229866221547
cri_tvla_1;500;gauss;240;9.199180341900845e-05
cri_tvla_2;500;gauss;240;0.00020435371274557244
dlla9;500;gauss;240;0.1452890187116317
dlla2;500;gauss;240;0.4300250329542905
cri_tvla_1;500;gauss;248;0.00020970583330320232
cri_tvla_2;500;gauss;248;2.5606905444876318e-05
dlla9;500;gauss;248;0.014516905953201866
dlla2;500;gauss;248;0.29830744792707264
cri_tvla_1;500;gauss;256;0.00016682317875455025
cri_tvla_2;500;gauss;256;4.5726199845711705e-05
dlla9;500;gauss;256;0.0017556144054105235
dlla2;500;gauss;256;0.055092082591727376
cri_tvla_1;500;gauss;264;0.00018933006682343102
cri_tvla_2;500;gauss;264;0.00013859797044459956
dlla9;500;gauss;264;0.00021520275177024486
dlla2;500;gauss;264;0.010030803503468633
cri_tvla_1;500;gauss;272;0.0003810551294258059
cri_tvla_2;500;gauss;272;1.5023681622445319e-05
dlla9;500;gauss;272;0.009643141526326114
dlla2;500;gauss;272;0.10766357486136258
cri_tvla_1;500;gauss;280;0.00016314054834741244
cri_tvla_2;500;gauss;280;1.1777636318066902e-05
dlla9;500;gauss;280;0.010130740319284183
dlla2;500;gauss;280;0.9449079174082726
cri_tvla_1;500;gauss;288;5.8413187523513886e-05
cri_tvla_2;500;gauss;288;2.324114980813401e-05
dlla9;500;gauss;288;0.001546205808102284
dlla2;500;gauss;288;0.025051229866221547
cri_tvla_1;500;gauss;296;0.0004121304611894467
cri_tvla_2;500;gauss;296;4.1544527780327106e-05
dlla9;500;gauss;296;0.2987211980212717
dlla2;500;gauss;296;0.5699749670457095
cri_tvla_1;500;gauss;304;0.000211350762996824
cri_tvla_2;500;gauss;304;0.00031657641853100017
dlla9;500;gauss;304;0.019165822431677075
dlla2;500;gauss;304;0.4300250329542905
cri_tvla_1;500;gauss;0;6.027598837651237e-46
cri_tvla_2;500;gauss;0;1.9257432347349947e-36
dlla9;500;gauss;0;4.587429484575919e-12
dlla2;500;gauss;0;0.0002675263676792383
cri_tvla_1;500;gauss;8;2.5810760495488386e-53
cri_tvla_2;500;gauss;8;6.376810782483116e-28
dlla9;500;gauss;8;3.0390010394976135e-11
dlla2;500;gauss;8;9.650597348809242e-06
cri_tvla_1;500;gauss;16;3.6083333295124195e-42
cri_tvla_2;500;gauss;16;1.0636499623904348e-21
dlla9;500;gauss;16;2.376017324520154e-09
dlla2;500;gauss;16;1.2780074030160904e-06
cri_tvla_1;500;gauss;24;5.263863987182153e-30
cri_tvla_2;500;gauss;24;5.127646367278365e-16
dlla9;500;gauss;24;3.5767395199832414e-12
dlla2;500;gauss;24;0.0002675263676792383
cri_tvla_1;500;gauss;32;1.271087469431936e-23
cri_tvla_2;500;gauss;32;1.0964877148385326e-13
dlla9;500;gauss;32;1.0962547013400619e-13
dlla2;500;gauss;32;5.653710104525089e-05
cri_tvla_1;500;gauss;40;6.958118541532135e-18
cri_tvla_2;500;gauss;40;5.845872675147881e-09
dlla9;500;gauss;40;1.5830533792590988e-11
dlla2;500;gauss;40;1.2316741049289703e-07
cri_tvla_1;500;gauss;48;4.362428377374724e-15
cri_tvla_2;500;gauss;48;8.924320987289952e-08
dlla9;500;gauss;48;8.22712409544788e-12
dlla2;500;gauss;48;9.650597348809242e-06
cri_tvla_1;500;gauss;56;2.0863785496359475e-16
cri_tvla_2;500;gauss;56;6.0397835270242305e-06
dlla9;500;gauss;56;1.4188388687881437e-13
dlla2;500;gauss;56;7.683411240577698e-09
cri_tvla_1;500;gauss;64;3.5608873894847896e-14
cri_tvla_2;500;gauss;64;3.412607707645678e-05
dlla9;500;gauss;64;2.2196205543432014e-13
dlla2;500;gauss;64;1.2780074030160904e-06
cri_tvla_1;500;gauss;72;6.442281377472955e-17
cri_tvla_2;500;gauss;72;1.2102868805825951e-06
dlla9;500;gauss;72;3.32239740204129e-14
dlla2;500;gauss;72;9.650597348809242e-06
cri_tvla_1;500;gauss;80;3.270755969493423e-08
cri_tvla_2;500;gauss;80;9.889056519001212e-06
dlla9;500;gauss;80;3.009262263730138e-12
dlla2;500;gauss;80;0.0010512007866054773
cri_tvla_1;500;gauss;88;3.069712834818366e-08
cri_tvla_2;500;gauss;88;7.036470496001707e-05
dlla9;500;gauss;88;9.892102455680912e-11
dlla2;500;gauss;88;0.0010512007866054773
cri_tvla_1;500;gauss;96;1.007883179404228e-06
cri_tvla_2;500;gauss;96;2.3898391344356295e-05
dlla9;500;gauss;96;7.451553029847681e-15
dlla2;500;gauss;96;9.650597348809242e-06
cri_tvla_1;500;gauss;104;4.466562265334301e-08
cri_tvla_2;500;gauss;104;2.327916825862985e-05
dlla9;500;gauss;104;8.06274965158222e-11
dlla2;500;gauss;104;1.2780074030160904e-06
cri_tvla_1;500;gauss;112;3.443621430074252e-08
cri_tvla_2;500;gauss;112;1.394597763409984e-06
dlla9;500;gauss;112;1.2298042610327308e-09
dlla2;500;gauss;112;0.0010512007866054773
cri_tvla_1;500;gauss;120;3.3485750257357017e-07
cri_tvla_2;500;gauss;120;6.561247358695426e-05
dlla9;500;gauss;120;5.798690472157813e-12
dlla2;500;gauss;120;0.0002675263676792383
cri_tvla_1;500;gauss;128;1.0470220910366442e-06
cri_tvla_2;500;gauss;128;3.424949409293229e-06
dlla9;500;gauss;128;2.0738866008873658e-09
dlla2;500;gauss;128;0.055092082591727376
cri_tvla_1;500;gauss;136;9.774700793934081e-06
cri_tvla_2;500;gauss;136;1.7860041129244522e-06
dlla9;500;gauss;136;3.838626531699555e-08
dlla2;500;gauss;136;0.0002675263676792383
cri_tvla_1;500;gauss;144;3.3721203744407126e-05
cri_tvla_2;500;gauss;144;9.529584243013954e-05
dlla9;500;gauss;144;1.1395105084779423e-11
dlla2;500;gauss;144;0.18854279373772442
cri_tvla_1;500;gauss;152;4.6959411315894134e-07
cri_tvla_2;500;gauss;152;3.1790490245832202e-06
dlla9;500;gauss;152;1.748361934774369e-11
dlla2;500;gauss;152;0.0035001833457499743
cri_tvla_1;500;gauss;160;4.192476428376338e-06
cri_tvla_2;500;gauss;160;4.0370971230991805e-05
dlla9;500;gauss;160;2.1553622970767372e-08
dlla2;500;gauss;160;0.10766357486136258
cri_tvla_1;500;gauss;168;1.2897659017852044e-05
cri_tvla_2;500;gauss;168;2.6800787162235497e-05
dlla9;500;gauss;168;0.00037471432192015926
dlla2;500;gauss;168;9.650597348809242e-06
cri_tvla_1;500;gauss;176;8.711029656499489e-05
cri_tvla_2;500;gauss;176;0.00022644283552584148
dlla9;500;gauss;176;1.8117975524085166e-06
dlla2;500;gauss;176;0.010030803503468633
cri_tvla_1;500;gauss;184;6.713264414942886e-05
