method;pollution;param;p
dlla9;desync;390;3.615267403436125e-77
dlla2;desync;390;2.95829830749256e-20
tvla_t_1;desync;400;0.0006094878255353474
tvla_t_2;desync;400;2.3411637019385127e-05
tvla_t_3;desync;400;0.06774528753184018
dlla9;desync;400;6.283006611861595e-65
dlla2;desync;400;6.620193805206593e-22
tvla_t_1;desync;410;0.0006107458986109274
tvla_t_2;desync;410;0.001393286608662517
tvla_t_3;desync;410;0.19442823801298187
dlla9;desync;410;1.5474740182698492e-70
dlla2;desync;410;8.541950909495185e-34
tvla_t_1;desync;420;6.055829898699614e-05
tvla_t_2;desync;420;0.0005171384174438898
tvla_t_3;desync;420;0.19450849874441567
dlla9;desync;420;3.0928180673842056e-66
dlla2;desync;420;4.514771997238868e-21
tvla_t_1;desync;430;0.007603871501868367
tvla_t_2;desync;430;0.0015770378536616822
tvla_t_3;desync;430;0.17465944678336354
dlla9;desync;430;1.064014748208835e-69
dlla2;desync;430;3.448727739174739e-23
tvla_t_1;desync;440;0.0031056271066614836
tvla_t_2;desync;440;0.003693244175662578
tvla_t_3;desync;440;0.2294917775483951
dlla9;desync;440;4.57448684806796e-73
dlla2;desync;440;1.1267022005024233e-18
tvla_t_1;desync;450;0.015613487358818883
tvla_t_2;desync;450;0.0002043369639185229
tvla_t_3;desync;450;0.43774481347534555
dlla9;desync;450;6.85719894637536e-80
dlla2;desync;450;2.8402444239693933e-27
tvla_t_1;gauss;0;1.674021735309205e-12
tvla_t_2;gauss;0;0.0006434395074931121
tvla_t_3;gauss;0;0.27332209031030474
dlla9;gauss;0;5.067340101290057e-126
dlla2;gauss;0;2.0988391493379788e-35
tvla_t_1;gauss;10;3.979031681776658e-24
tvla_t_2;gauss;10;3.5865536629129583e-09
tvla_t_3;gauss;10;5.448037478320671e-07
dlla9;gauss;10;1.2012289332138977e-197
dlla2;gauss;10;1.744770770600941e-58
tvla_t_1;gauss;20;5.830876507100848e-25
tvla_t_2;gauss;20;3.4648414897513915e-14
tvla_t_3;gauss;20;2.437668231253532e-07
dlla9;gauss;20;2.080362043969201e-166
dlla2;gauss;20;1.744770770600941e-58
tvla_t_1;gauss;30;2.665625921623787e-16
tvla_t_2;gauss;30;9.671374224687376e-12
tvla_t_3;gauss;30;4.7430598430212415e-06
dlla9;gauss;30;2.6876232422679923e-126
dlla2;gauss;30;9.033150597057687e-48
tvla_t_1;gauss;40;6.333187881843749e-07
tvla_t_2;gauss;40;1.4255467877611603e-21
