method;pollution;param;p
tvla_t_1;gauss;160;0.02774670919266423
tvla_t_2;gauss;160;0.02815845009494856
tvla_t_3;gauss;160;0.15301050835472566
dlla_open;gauss;160;0.049490088338566815
dlla_wegener;gauss;160;0.07928921194338645
tvla_t_1;gauss;170;0.02200769306647384
tvla_t_2;gauss;170;0.012892247606830502
tvla_t_3;gauss;170;0.12479746991164542
dlla_open;gauss;170;0.4024568478415179
dlla_wegener;gauss;170;0.5928871480588196
tvla_t_1;gauss;180;0.027021952052200017
tvla_t_2;gauss;180;0.023749915513665825
tvla_t_3;gauss;180;0.10393435335214013
dlla_open;gauss;180;0.6581976240650929
dlla_wegener;gauss;180;0.5622404762914173
tvla_t_1;gauss;190;0.019299779283987267
tvla_t_2;gauss;190;0.029475601458596914
tvla_t_3;gauss;190;0.14444977521018756
dlla_open;gauss;190;0.9317574599367722
dlla_wegener;gauss;190;0.845717706619771
tvla_t_1;gauss;200;0.03213103025238899
tvla_t_2;gauss;200;0.025273091263082137
tvla_t_3;gauss;200;0.16885351956833905
dlla_open;gauss;200;0.23904394761726616
dlla_wegener;gauss;200;0.7595744709642385
tvla_t_1;gauss;210;0.00755534319573673
tvla_t_2;gauss;210;0.026652182111438445
tvla_t_3;gauss;210;0.15114740025554846
dlla_open;gauss;210;0.7336954191254106
dlla_wegener;gauss;210;0.4377595237085827
tvla_t_1;gauss;220;0.019722700817533162
tvla_t_2;gauss;220;0.01937828633874961
tvla_t_3;gauss;220;0.12385242421266611
dlla_open;gauss;220;0.2891159445527197
dlla_wegener;gauss;220;0.68080686959086
tvla_t_1;gauss;230;0.007459551581420587
tvla_t_2;gauss;230;0.014497928267909532
tvla_t_3;gauss;230;0.1652244343236351
dlla_open;gauss;230;0.1278421499132107
dlla_wegener;gauss;230;0.5
tvla_t_1;gauss;240;0.03278778159159162
tvla_t_2;gauss;240;0.010128877513301597
tvla_t_3;gauss;240;0.16685103586364236
dlla_open;gauss;240;0.5816933558512287
dlla_wegener;gauss;240;0.21673709157975352
tvla_t_1;gauss;250;0.04616378568112573
tvla_t_2;gauss;250;0.009307563358200129
tvla_t_3;gauss;250;0.17906208319675543
dlla_open;gauss;250;0.822377982137751
dlla_wegener;gauss;250;0.5312156499058653
tvla_t_1;gauss;260;0.007764544446715516
tvla_t_2;gauss;260;0.014022253187792615
tvla_t_3;gauss;260;0.13747033297620648
dlla_open;gauss;260;0.3438035817670009
dlla_wegener;gauss;260;0.7345420065056343
tvla_t_1;gauss;270;0.01642648592692442
tvla_t_2;gauss;270;0.027164352047184995
tvla_t_3;gauss;270;0.16861133675408463
dlla_open;gauss;270;0.7214522990877905
dlla_wegener;gauss;270;0.31919313040914005
tvla_t_1;gauss;280;0.01709126225667807
tvla_t_2;gauss;280;0.03913366507984536
tvla_t_3;gauss;280;0.15611946323836248
dlla_open;gauss;280;0.7949208288425718
dlla_wegener;gauss;280;0.8799807716062436
tvla_t_1;gauss;290;0.010298104856535858
tvla_t_2;gauss;290;0.0318955025356385
tvla_t_3;gauss;290;0.14803198874436757
dlla_open;gauss;290;0.18378201596126137
dlla_wegener;gauss;290;0.6229752126423853
tvla_t_1;gauss;300;0.022671270494011533
tvla_t_2;gauss;300;0.03660366279727724
tvla_t_3;gauss;300;0.17175616204859487
dlla_open;gauss;300;0.9379110066666408
dlla_wegener;gauss;300;0.2654579934943657
tvla_t_1;gauss;310;0.015708049339088696
tvla_t_2;gauss;310;0.008364153093521396
tvla_t_3;gauss;310;0.1906937977689293
dlla_open;gauss;310;0.8587344160309734
dlla_wegener;gauss;310;0.964187870366288
tvla_t_1;gauss;320;0.02669765611712786
tvla_t_2;gauss;320;0.008071456711142446
tvla_t_3;gauss;320;0.20289555587878313
dlla_open;gauss;320;0.31130638158555884
dlla_wegener;gauss;320;0.9207107880566135
tvla_t_1;gauss;330;0.012195823965542689
tvla_t_2;gauss;330;0.010792342576497062
tvla_t_3;gauss;330;0.14257560277422693
dlla_open;gauss;330;0.3030542014515899
dlla_wegener;gauss;330;0.9413866401891883
tvla_t_1;gauss;340;0.042505526206106536
tvla_t_2;gauss;340;0.020405788697969846
tvla_t_3;gauss;340;0.13631941837231595
dlla_open;gauss;340;0.8730824218672356
dlla_wegener;gauss;340;0.9499993108462604
tvla_t_1;gauss;350;0.0028921957517643324
tvla_t_2;gauss;350;0.013345717467170249
tvla_t_3;gauss;350;0.16118319136189518
dlla_open;gauss;350;0.00909941248487394
dlla_wegener;gauss;350;0.7082509656405153
tvla_t_1;gauss;360;0.012478988868177365
tvla_t_2;gauss;360;0.008785496416538516
tvla_t_3;gauss;360;0.09018649572687687
dlla_open;gauss;360;0.2754980549572419
dlla_wegener;gauss;360;0.7832629084202465
tvla_t_1;gauss;370;0.028455262462680965
tvla_t_2;gauss;370;0.01663409314236335
tvla_t_3;gauss;370;0.10182912631034723
dlla_open;gauss;370;0.4505075358477315
dlla_wegener;gauss;370;0.24042552903576153
tvla_t_1;gauss;380;0.03942584372722494
tvla_t_2;gauss;380;0.021116434153345364
tvla_t_3;gauss;380;0.17371406341901435
dlla_open;gauss;380;0.003676277428912157
dlla_wegener;gauss;380;0.014149033712662466
tvla_t_1;gauss;390;0.01838255437253827
tvla_t_2;gauss;390;0.011508337247494178
tvla_t_3;gauss;390;0.1803579055433998
dlla_open;gauss;390;0.948883095728908
dlla_wegener;gauss;390;0.68080686959086
tvla_t_1;gauss;400;0.012220217894134662
tvla_t_2;gauss;400;0.01226538145561739
tvla_t_3;gauss;400;0.12042549935977859
dlla_open;gauss;400;0.6436405079803578
dlla_wegener;gauss;400;0.7082509656405153
tvla_t_1;gauss;0;2.4475046443220974e-86
tvla_t_2;gauss;0;0.027472900840574563
tvla_t_3;gauss;0;0.12313493014527416
dlla_open;gauss;0;1.422595414246069e-253
dlla_wegener;gauss;0;2.4719488576981604e-189
tvla_t_1;gauss;10;2.0722078418962747e-18
tvla_t_2;gauss;10;0.00425494613721993
tvla_t_3;gauss;10;0.1947558628632654
dlla_open;gauss;10;6.180026292649328e-129
dlla_wegener;gauss;10;1.0117430698728274e-81
tvla_t_1;gauss;20;4.6023980976091754e-07
tvla_t_2;gauss;20;0.013815925683682338
tvla_t_3;gauss;20;0.15695535113811482
dlla_open;gauss;20;5.176832963287927e-55
dlla_wegener;gauss;20;5.535952978822363e-33
tvla_t_1;gauss;30;0.000983571910847576
tvla_t_2;gauss;30;0.018604854892252037
tvla_t_3;gauss;30;0.1934873146482484
dlla_open;gauss;30;3.50632725384466e-30
dlla_wegener;gauss;30;8.209704061880613e-15
tvla_t_1;gauss;40;0.004953245307301206
tvla_t_2;gauss;40;0.003901535201093625
tvla_t_3;gauss;40;0.21606655933968694
dlla_open;gauss;40;2.8889202287166028e-12
dlla_wegener;gauss;40;8.988158821474043e-13
tvla_t_1;gauss;50;0.01007361136705372
tvla_t_2;gauss;50;0.02984373976846052
tvla_t_3;gauss;50;0.17579624449253303
dlla_open;gauss;50;7.677589861394671e-10
dlla_wegener;gauss;50;3.239791383620942e-05
tvla_t_1;gauss;60;0.008498405427169597
tvla_t_2;gauss;60;0.00896137462468907
tvla_t_3;gauss;60;0.093847746146748
dlla_open;gauss;60;5.723317134474545e-07
dlla_wegener;gauss;60;0.0002841111834302498
tvla_t_1;gauss;70;0.01761988086223494
tvla_t_2;gauss;70;0.020897954350851875
tvla_t_3;gauss;70;0.16555365601626448
dlla_open;gauss;70;0.00011907487926261308
dlla_wegener;gauss;70;0.007588924061464742
tvla_t_1;gauss;80;0.012225001476588504
tvla_t_2;gauss;80;0.02567992931142796
tvla_t_3;gauss;80;0.1439974788292612
dlla_open;gauss;80;0.009915066740897172
dlla_wegener;gauss;80;0.004872347379154415
tvla_t_1;gauss;90;0.0312003688814139
tvla_t_2;gauss;90;0.009541068756465274
tvla_t_3;gauss;90;0.11290138458841174
dlla_open;gauss;90;0.06675085613430798
dlla_wegener;gauss;90;0.4071128519411804
tvla_t_1;gauss;100;0.02881709037711287
tvla_t_2;gauss;100;0.02251768367901887
tvla_t_3;gauss;100;0.10017083631798679
dlla_open;gauss;100;0.0017860614608691727
dlla_wegener;gauss;100;0.5928871480588196
tvla_t_1;gauss;110;0.0275940084153571
tvla_t_2;gauss;110;0.01419426769750808
tvla_t_3;gauss;110;0.20359923499178545
dlla_open;gauss;110;0.002425529848719731
dlla_wegener;gauss;110;0.025106141101439133
tvla_t_1;gauss;120;0.012952338835469387
tvla_t_2;gauss;120;0.01701779583495505
tvla_t_3;gauss;120;0.098198096052329
dlla_open;gauss;120;0.23424670830597713
dlla_wegener;gauss;120;0.0008650240117282805
tvla_t_1;gauss;130;0.007815022331929848
tvla_t_2;gauss;130;0.022741872031151182
tvla_t_3;gauss;130;0.12339798156409473
dlla_open;gauss;130;0.35054019077015863
dlla_wegener;gauss;130;0.06834975686097687
tvla_t_1;gauss;140;0.029822240403932703
tvla_t_2;gauss;140;0.016629062543033025
tvla_t_3;gauss;140;0.17127435650155684
dlla_open;gauss;140;0.0041513146843923845
dlla_wegener;gauss;140;0.03581212963371204
tvla_t_1;gauss;150;0.03786631706394149
tvla_t_2;gauss;150;0.021541349039061027
tvla_t_3;gauss;150;0.1783297306063605
dlla_open;gauss;150;0.16659358770631527
dlla_wegener;gauss;150;0.894936576665363
tvla_t_1;gauss;160;0.007661176151428483
tvla_t_2;gauss;160;0.0024444883746888566
tvla_t_3;gauss;160;0.16082354463611218
dlla_open;gauss;160;0.19732540483002073
dlla_wegener;gauss;160;0.03581212963371204
tvla_t_1;gauss;170;0.003191184103527101
tvla_t_2;gauss;170;0.015336415458232548
tvla_t_3;gauss;170;0.13299562662995448
dlla_open;gauss;170;0.7961170673827673
dlla_wegener;gauss;170;0.15428229338022909
tvla_t_1;gauss;180;0.02789826356311153
tvla_t_2;gauss;180;0.010270732793427483
tvla_t_3;gauss;180;0.08369036504953638
dlla_open;gauss;180;0.27858653864413085
dlla_wegener;gauss;180;0.7082509656405153
tvla_t_1;gauss;190;0.0007988240598617282
tvla_t_2;gauss;190;0.021474084930441385
tvla_t_3;gauss;190;0.16224220676201526
dlla_open;gauss;190;0.629160761538674
dlla_wegener;gauss;190;0.1200192283937564
tvla_t_1;gauss;200;0.013572832769301693
tvla_t_2;gauss;200;0.023605275881713503
tvla_t_3;gauss;200;0.12151319819354282
dlla_open;gauss;200;0.07791487295157633
dlla_wegener;gauss;200;0.3476657259857966
tvla_t_1;gauss;210;0.022140033200130773
tvla_t_2;gauss;210;0.01587604917719506
tvla_t_3;gauss;210;0.1435917798135764
dlla_open;gauss;210;0.3470792766260057
dlla_wegener;gauss;210;0.5622404762914173
tvla_t_1;gauss;220;0.01499061290775559
tvla_t_2;gauss;220;0.03112925841895059
tvla_t_3;gauss;220;0.1104840496744327
dlla_open;gauss;220;0.19063004144046963
dlla_wegener;gauss;220;0.7832629084202465
tvla_t_1;gauss;230;0.028330172274370173
tvla_t_2;gauss;230;0.02893935387210957
tvla_t_3;gauss;230;0.1985115908039465
dlla_open;gauss;230;0.8028176905401637
dlla_wegener;gauss;230;0.011559714854733338
tvla_t_1;gauss;240;0.011696870228888868
tvla_t_2;gauss;240;0.017990840925714128
tvla_t_3;gauss;240;0.15890733770100604
dlla_open;gauss;240;0.0872883666458187
dlla_wegener;gauss;240;0.1736312122437907
tvla_t_1;gauss;250;0.02233747865675519
tvla_t_2;gauss;250;0.039999830965252926
tvla_t_3;gauss;250;0.1538973012476225
dlla_open;gauss;250;0.3699736864465706
dlla_wegener;gauss;250;0.014149033712662466
tvla_t_1;gauss;260;0.013705369637300211
tvla_t_2;gauss;260;0.009876134248061575
tvla_t_3;gauss;260;0.1975224093093921
dlla_open;gauss;260;0.1524310541398473
dlla_wegener;gauss;260;0.31919313040914005
tvla_t_1;gauss;270;0.019491733694203275
tvla_t_2;gauss;270;0.01878084575396176
tvla_t_3;gauss;270;0.13653432800492
dlla_open;gauss;270;0.3309641680122718
dlla_wegener;gauss;270;0.06834975686097687
tvla_t_1;gauss;280;0.02281547108224359
tvla_t_2;gauss;280;0.010302307418347409
tvla_t_3;gauss;280;0.16782999711528926
dlla_open;gauss;280;0.37434016002891257
dlla_wegener;gauss;280;0.9413866401891883
tvla_t_1;gauss;290;0.01969637270345844
tvla_t_2;gauss;290;0.011105795736968993
tvla_t_3;gauss;290;0.15532242709871613
dlla_open;gauss;290;0.3240036029783677
dlla_wegener;gauss;290;0.29174903435948474
tvla_t_1;gauss;300;0.0433325231455223
tvla_t_2;gauss;300;0.017698896725420032
tvla_t_3;gauss;300;0.12308283136122007
dlla_open;gauss;300;0.657459596191437
dlla_wegener;gauss;300;0.964187870366288
tvla_t_1;gauss;310;0.014703114928204981
tvla_t_2;gauss;310;0.02439670563531617
tvla_t_3;gauss;310;0.17126211955863496
dlla_open;gauss;310;0.4024161671227898
dlla_wegener;gauss;310;0.1736312122437907
tvla_t_1;gauss;320;0.023761068209990712
tvla_t_2;gauss;320;0.01993174801412886
tvla_t_3;gauss;320;0.1907893136045233
dlla_open;gauss;320;0.9440908541348891
dlla_wegener;gauss;320;0.7595744709642385
tvla_t_1;gauss;330;0.01877230839767955
tvla_t_2;gauss;330;0.029204531229367916
tvla_t_3;gauss;330;0.1278949257842245
dlla_open;gauss;330;0.7372385325188963
dlla_wegener;gauss;330;0.5928871480588196
tvla_t_1;gauss;340;0.04709221261634272
tvla_t_2;gauss;340;0.00622673429879278
tvla_t_3;gauss;340;0.16962268875805725
dlla_open;gauss;340;0.11525390819711773
dlla_wegener;gauss;340;0.19445755263246195
tvla_t_1;gauss;350;0.01596305384592101
tvla_t_2;gauss;350;0.017179974509900275
tvla_t_3;gauss;350;0.18125103094756714
dlla_open;gauss;350;0.7131337053670488
dlla_wegener;gauss;350;0.68080686959086
tvla_t_1;gauss;360;0.015726626063059076
tvla_t_2;gauss;360;0.02118522903161226
tvla_t_3;gauss;360;0.16822053307033125
dlla_open;gauss;360;0.7237936039309012
dlla_wegener;gauss;360;0.7595744709642385
tvla_t_1;gauss;370;0.014306160970353607
tvla_t_2;gauss;370;0.013081708893246462
tvla_t_3;gauss;370;0.09168103081240117
dlla_open;gauss;370;0.4561361680363252
dlla_wegener;gauss;370;0.10506342333463703
tvla_t_1;gauss;380;0.025016938392142214
tvla_t_2;gauss;380;0.016091604113069764
