method;pollution;param;p
tvla_t_1;gauss;1.8;0.022947241232550774
tvla_t_2;gauss;1.8;0.03866805572496266
dlla_open;gauss;1.8;2.1670358641759138e-08
dlla_wegener;gauss;1.8;0.00017622574034056827
tvla_t_1;gauss;1.9000000000000001;0.008855805233177914
tvla_t_2;gauss;1.9000000000000001;0.053191273589513755
dlla_open;gauss;1.9000000000000001;1.062164443103106e-07
dlla_wegener;gauss;1.9000000000000001;5.277672796140442e-05
tvla_t_1;gauss;2.0;0.009168051907607522
tvla_t_2;gauss;2.0;0.024818554391694676
dlla_open;gauss;2.0;1.6331659425198911e-07
dlla_wegener;gauss;2.0;3.633969606566176e-06
tvla_t_1;gauss;2.1;0.03697666690737891
tvla_t_2;gauss;2.1;0.033016508972443626
dlla_open;gauss;2.1;3.372194293161093e-08
dlla_wegener;gauss;2.1;0.00013144087813297595
tvla_t_1;gauss;2.2;0.06369993865661612
tvla_t_2;gauss;2.2;0.017138491702142298
dlla_open;gauss;2.2;6.853587143617066e-06
dlla_wegener;gauss;2.2;0.0007035251633299395
tvla_t_1;gauss;2.3000000000000003;0.010908774754952666
tvla_t_2;gauss;2.3000000000000003;0.03883100081041472
dlla_open;gauss;2.3000000000000003;3.6420356333251954e-06
dlla_wegener;gauss;2.3000000000000003;0.0003116280245401649
tvla_t_1;gauss;2.4000000000000004;0.032350699738405174
tvla_t_2;gauss;2.4000000000000004;0.01505619880934599
dlla_open;gauss;2.4000000000000004;1.0137953239613729e-06
dlla_wegener;gauss;2.4000000000000004;0.0003116280245401649
tvla_t_1;gauss;2.5;0.038885595545924675
tvla_t_2;gauss;2.5;0.020058531474259445
dlla_open;gauss;2.5;0.0004801217378613821
dlla_wegener;gauss;2.5;0.00921444288065732
tvla_t_1;gauss;2.6;0.01996761370793314
tvla_t_2;gauss;2.6;0.02817313741138087
dlla_open;gauss;2.6;1.9307897570004545e-08
dlla_wegener;gauss;2.6;0.00013144087813297595
tvla_t_1;gauss;2.7;0.061746430351864875
tvla_t_2;gauss;2.7;0.03318799088096931
dlla_open;gauss;2.7;2.2396741236383962e-05
dlla_wegener;gauss;2.7;0.1270538329604073
tvla_t_1;gauss;2.8000000000000003;0.010136009332953132
tvla_t_2;gauss;2.8000000000000003;0.005103683658409118
dlla_open;gauss;2.8000000000000003;6.0501856190570465e-06
dlla_wegener;gauss;2.8000000000000003;0.001931813880196302
tvla_t_1;gauss;2.9000000000000004;0.01867328297416621
tvla_t_2;gauss;2.9000000000000004;0.026230540808334802
dlla_open;gauss;2.9000000000000004;5.592880161296601e-06
dlla_wegener;gauss;2.9000000000000004;0.007488909335178084
tvla_t_1;gauss;3.0;0.005601198504822804
tvla_t_2;gauss;3.0;0.003144468196632411
