,DL-LA 9-class,DL-LA Wegener,TVLA $t$-test
267,7.642702233507403e-09,0.0016835723003769435,0.8099555272989261
268,6.621674175077383e-09,0.0014059659021033505,0.8092383783453373
269,6.621674175077383e-09,0.001171538855187919,0.8085212293917483
270,3.349853137596031e-09,0.001457614654119812,0.8078040804381594
271,3.349853137596031e-09,0.0012159226813714284,0.8070869314845703
272,1.535901217747286e-09,0.0010120934691191111,0.8063697825309812
273,1.535901217747286e-09,0.0008406109407228079,0.8056526335773924
274,4.9370707303258855e-09,0.0010510466636521735,0.8049354846238034
275,4.9370707303258855e-09,0.0013077602826689488,0.8042183356702146
276,2.0581848074670987e-09,0.001090925472344156,0.8035011867166256
277,2.0581848074670987e-09,0.0009080914881572278,0.8027840377630364
278,2.1192038652639013e-09,0.0007542924651098604,0.8020668888094475
279,2.1192038652639013e-09,0.0006252210567052369,0.8013497398558587
280,3.812995137231268e-09,0.0007842151309561925,0.8006325909022698
281,3.812995137231268e-09,0.0006507400229134882,0.7999154419486807
282,4.037881859503907e-09,0.0005388588594742149,0.7991982929950918
283,4.037881859503907e-09,0.0004452927012427467,0.7984811440415029
284,3.3967420376466194e-09,0.000367220529892771,0.7977639950879138
285,3.3967420376466194e-09,0.00030222257201590225,0.797046846134325
286,1.6122554398816945e-09,0.0002482293340720166,0.796329697180736
287,1.6122554398816945e-09,0.00031578335912564587,0.7956125482271471
288,2.2835427590230886e-09,0.00039978849049059534,0.7948953992735581
289,2.2835427590230886e-09,0.00032975909684551934,0.7941782503199691
290,1.3615933516659598e-09,0.0002714537549340103,0.7934611013663802
291,1.3615933516659598e-09,0.00022301544769360047,0.7927439524127913
292,9.905000363473102e-10,0.0001828611597438781,0.7920268034592024
293,9.905000363473102e-10,0.00014964519599269786,0.7913096545056133
294,9.62506858579021e-10,0.0001222267263677227,0.7905925055520242
295,9.62506858579021e-10,9.964119429738327e-05,0.7898753565984353
296,1.999803972228353e-09,8.107523404471492e-05,0.7891582076448463
297,1.999803972228353e-09,6.58447547736354e-05,0.7884410586912574
298,1.0843921447825648e-09,8.528087925109246e-05,0.7877239097376685
299,1.0843921447825648e-09,6.93397027147442e-05,0.7870067607840797
300,5.384902356622925e-10,5.627370581511274e-05,0.7862896118304905
301,5.384902356622925e-10,7.297146362553421e-05,0.7855724628769015
302,5.784540390983171e-10,5.928853989266941e-05,0.7848553139233125
303,5.784540390983171e-10,4.808294134441738e-05,0.7841381649697238
304,1.2445338182127614e-09,3.8924289576019754e-05,0.7834210160161346
305,1.2445338182127614e-09,5.068245912170375e-05,0.7827038670625458
306,1.536156689456536e-09,4.1075292633022654e-05,0.7819867181089568
307,1.536156689456536e-09,5.3386923333045045e-05,0.7812695691553679
308,1.6268588217010105e-09,6.90639134815341e-05,0.7805524202017791
309,1.6268588217010105e-09,5.6198951894967044e-05,0.7798352712481897
310,1.0743464295147727e-09,4.5647983789489304e-05,0.779118122294601
311,1.0743464295147727e-09,5.912117423573474e-05,0.778400973341012
312,1.411207311218319e-09,4.8074379304074424e-05,0.7776838243874231
313,1.411207311218319e-09,3.90219957974045e-05,0.7769666754338341
314,1.67753630361692e-09,3.161817935821904e-05,0.7762495264802453
315,1.67753630361692e-09,2.5574208982234203e-05,0.7755323775266562
316,2.733041288625541e-09,2.064961038404017e-05,0.7748152285730672
317,2.733041288625541e-09,1.6644551419162808e-05,0.7740980796194783
318,7.020925526593017e-09,1.3393347552431115e-05,0.7733809306658893
319,7.020925526593017e-09,1.075893218906009e-05,0.7726637817123005
320,7.429504538342033e-09,1.4189930869642428e-05,0.7719466327587113
321,7.429504538342033e-09,1.8628869443489045e-05,0.7712294838051224
322,1.50139124674608e-08,2.4344905102719718e-05,0.7705123348515335
323,1.50139124674608e-08,1.9687982181584466e-05,0.7697951858979442
324,1.2200923880047464e-08,1.5894868808732623e-05,0.7690780369443555
325,1.2200923880047464e-08,1.2810948936923163e-05,0.7683608879907667
326,1.1857147188657708e-08,1.680557805482127e-05,0.7676437390371775
327,1.1857147188657708e-08,1.3559676136327004e-05,0.7669265900835887
328,8.75002396359486e-09,1.775671036072141e-05,0.7662094411299998
329,8.75002396359486e-09,2.3149368392847574e-05,0.7654922921764108
330,1.0730399653122691e-08,1.8749482181385812e-05,0.7647751432228218
331,1.0730399653122691e-08,1.5160506271742958e-05,0.764057994269233
332,2.3772233772879776e-08,1.2238218346433177e-05,0.7633408453156438
333,2.3772233772879776e-08,9.862987517945145e-06,0.7626236963620548
334,2.348159506551996e-08,1.2941480499398525e-05,0.7619065474084661
335,2.348159506551996e-08,1.0440831505575653e-05,0.761189398454877
336,2.185111672889468e-08,8.409679105993254e-06,0.760472249501288
337,2.185111672889468e-08,6.762737908030437e-06,0.7597551005476992
338,1.5461527680650488e-08,5.429627318105438e-06,0.7590379515941101
339,1.5461527680650488e-08,4.35238506715059e-06,0.7583208026405213
340,1.3005115003526936e-08,3.483372152598882e-06,0.7576036536869324
341,1.3005115003526936e-08,4.6239114578763795e-06,0.7568865047333434
342,9.982712517919947e-09,6.1110219371004885e-06,0.7561693557797542
343,9.982712517919947e-09,4.908992527303804e-06,0.7554522068261653
344,1.0193708302271117e-08,6.476623081796308e-06,0.7547350578725764
345,1.0193708302271117e-08,5.208120769336971e-06,0.7540179089189876
346,1.1736779493023567e-08,6.859597728996339e-06,0.7533007599653985
347,1.1736779493023567e-08,8.996208834157027e-06,0.7525836110118094
348,1.1473871134829026e-08,7.2605374879192666e-06,0.7518664620582206
349,1.1473871134829026e-08,5.850538624627867e-06,0.7511493131046318
350,1.2230301404418845e-08,4.707019179659534e-06,0.7504321641510426
351,1.2230301404418845e-08,3.7811533072523523e-06,0.7497150151974539
352,1.1199641312047653e-08,4.9891237493992e-06,0.7489978662438646
353,1.1199641312047653e-08,4.011867461059755e-06,0.7482807172902759
354,6.031817733442408e-09,5.284740174178726e-06,0.7475635683366868
355,6.031817733442408e-09,4.2538847356892445e-06,0.7468464193830978
356,5.203347041466164e-09,5.594338098989537e-06,0.7461292704295089
357,5.203347041466164e-09,7.326712121019432e-06,0.74541212147592
358,1.0301053589261198e-08,9.556157285508748e-06,0.7446949725223312
359,1.0301053589261198e-08,7.738792395048512e-06,0.743977823568742
360,3.6170246069861667e-09,6.2574020173746905e-06,0.7432606746151531
361,3.6170246069861667e-09,8.169214508642202e-06,0.742543525661564
362,3.632044551008828e-09,6.611852138149383e-06,0.7418263767079752
363,3.632044551008828e-09,8.618558614183308e-06,0.7411092277543864
364,4.15815910512009e-09,6.982251900557042e-06,0.7403920788007972
365,4.15815910512009e-09,5.648009071344369e-06,0.7396749298472085
366,3.6615785213280357e-09,4.561829716037451e-06,0.7389577808936194
367,3.6615785213280357e-09,5.966655407709126e-06,0.7382406319400303
368,5.853353464673999e-09,4.823828763878576e-06,0.7375234829864412
369,5.853353464673999e-09,6.2996184475604405e-06,0.7368063340328523
370,4.965738658151227e-09,8.194333971972063e-06,0.7360891850792635
371,4.965738658151227e-09,6.6473613813032315e-06,0.7353720361256746
372,3.712448405627338e-09,8.63376050514611e-06,0.7346548871720857
373,3.712448405627338e-09,1.11700631820232e-05,0.7339377382184964
374,3.0514978509131265e-09,9.091793779543457e-06,0.7332205892649076
375,3.0514978509131265e-09,7.389079789746196e-06,0.7325034403113188
376,3.465732257998917e-09,9.568990728771607e-06,0.7317862913577299
377,3.465732257998917e-09,7.784021567557495e-06,0.7310691424041409
378,1.9969941739444065e-09,1.0065916588996063e-05,0.7303519934505517
379,1.9969941739444065e-09,8.195675718999735e-06,0.7296348444969629
380,1.876878080998259e-09,1.0583144803982827e-05,0.7289176955433739
381,1.876878080998259e-09,1.361441640115764e-05,0.7282005465897851
382,1.4156353170114487e-09,1.744824432865341e-05,0.7274833976361961
383,1.4156353170114487e-09,1.4286893544044037e-05,0.7267662486826071
384,1.2298527868993504e-09,1.1680842513894642e-05,0.726049099729018
385,1.2298527868993504e-09,9.53597819821796e-06,0.7253319507754292
386,8.056547190950829e-10,7.773479519122645e-06,0.7246148018218403
387,8.056547190950829e-10,1.0019585841767301e-05,0.7238976528682511
388,8.987452253822213e-10,1.2866831706253568e-05,0.7231805039146622
389,8.987452253822213e-10,1.6462454039989792e-05,0.7224633549610733
390,5.298436321312381e-10,2.0986117076154183e-05,0.7217462060074844
391,5.298436321312381e-10,2.6656155694161302e-05,0.7210290570538954
392,1.498428872585278e-09,2.195224465290543e-05,0.7203119081003063
393,1.498428872585278e-09,1.8051548634072255e-05,0.7195947591467173
394,1.295117475884786e-09,1.4822053675267659e-05,0.7188776101931287
395,1.295117475884786e-09,1.2152480347389484e-05,0.7181604612395397
396,1.518469727435614e-09,9.949203717137544e-06,0.7174433122859505
397,1.518469727435614e-09,1.2738076443613147e-05,0.7167261633323616
398,6.65175780426904e-10,1.0437396445612238e-05,0.7160090143787727
399,6.65175780426904e-10,8.539905470991794e-06,0.7152918654251836
400,1.405936094069615e-09,6.97735204722143e-06,0.7145747164715948
401,1.405936094069615e-09,8.962254291890748e-06,0.7138575675180059
402,9.358169762231508e-10,7.328576297458931e-06,0.7131404185644168
403,9.358169762231508e-10,5.984173869495097e-06,0.7124232696108279
404,6.754549026190939e-10,4.8794972844523625e-06,0.711706120657239
405,6.754549026190939e-10,3.9731619614034756e-06,0.71098897170365
406,3.9967782571409374e-10,3.230663807194391e-06,0.710271822750061
407,3.9967782571409374e-10,4.181697731265329e-06,0.709554673796472
408,6.015153642650724e-10,3.4031052639563762e-06,0.7088375248428831
409,6.015153642650724e-10,2.7656532031740596e-06,0.7081203758892942
410,3.533420616049445e-10,2.2445204543013008e-06,0.7074032269357053
411,3.533420616049445e-10,1.8191009944177182e-06,0.7066860779821162
412,4.444214755251203e-10,1.4723169657463462e-06,0.7059689290285274
413,4.444214755251203e-10,1.1900382528719458e-06,0.7052517800749383
414,6.759777749162686e-10,9.605930479158038e-07,0.7045346311213494
415,6.759777749162686e-10,7.743559788000414e-07,0.7038174821677604
416,6.894796218915858e-10,6.234022029769896e-07,0.7031003332141714
417,6.894796218915858e-10,5.012174752688586e-07,0.7023831842605825
418,3.457589902858055e-10,6.608377070219638e-07,0.7016660353069935
419,3.457589902858055e-10,5.317746339763648e-07,0.7009488863534045
420,1.841863732835655e-10,4.273614786309161e-07,0.7002317373998156
421,1.841863732835655e-10,3.430060179769079e-07,0.6995145884462267
422,1.0644246155983627e-10,2.749478622799946e-07,0.6987974394926377
423,1.0644246155983627e-10,2.2011254822846827e-07,0.6980802905390487
424,6.605040979408725e-11,1.7599028003190706e-07,0.6973631415854598
425,6.605040979408725e-11,2.342096992556164e-07,0.6966459926318707
426,5.7543048191819485e-11,3.105801315060034e-07,0.695928843678282
427,5.7543048191819485e-11,4.1039930814287217e-07,0.695211694724693
428,7.005332338460172e-11,3.2981580771999384e-07,0.6944945457711039
429,7.005332338460172e-11,4.3521118033333916e-07,0.6937773968175149
430,5.739844054707655e-11,5.722874691912918e-07,0.693060247863926
431,5.739844054707655e-11,4.612766733179061e-07,0.6923430989103372
432,4.6038022798557125e-11,6.057414769389026e-07,0.6916259499567482
433,4.6038022798557125e-11,4.886457817574454e-07,0.6909088010031593
434,2.1426851108874286e-11,3.936853936953902e-07,0.6901916520495701
435,2.1426851108874286e-11,3.1677887269984657e-07,0.6894745030959812
436,1.5639676438192452e-11,4.171710120649257e-07,0.6887573541423924
437,1.5639676438192452e-11,3.359540251005546e-07,0.6880402051888032
438,2.4971661837694102e-11,2.702101989882883e-07,0.6873230562352144
439,2.4971661837694102e-11,3.561028040675584e-07,0.6866059072816253
440,2.1449240049012466e-11,2.866515718791933e-07,0.6858887583280364
441,2.1449240049012466e-11,3.7726448156345794e-07,0.6851716093744477
