,$\mu_{1}$,$\mu_{2}$,$\mu_{3}$
20464,0.022732457121038118,4.971263006573777e-07,0.380368038940051
20465,0.022732457121038118,4.971263006573777e-07,0.380368038940051
20466,0.023209781082935983,4.955250716720073e-07,0.3762604641346806
20467,0.023209781082935983,4.955250716720073e-07,0.3762604641346806
20468,0.022738981521763478,4.444263688730594e-07,0.37471059219253355
20469,0.022738981521763478,4.444263688730594e-07,0.37471059219253355
20470,0.022276523364734988,4.354885105763245e-07,0.3775539353006466
20471,0.022276523364734988,4.354885105763245e-07,0.3775539353006466
20472,0.021388297882587323,4.503201884953981e-07,0.3775579092895146
20473,0.021388297882587323,4.503201884953981e-07,0.3775579092895146
20474,0.022303919288307848,4.592257323756404e-07,0.3772417651664902
20475,0.022303919288307848,4.592257323756404e-07,0.3772417651664902
20476,0.022310211831755456,4.572624163286938e-07,0.3750027651082005
20477,0.022310211831755456,4.572624163286938e-07,0.3750027651082005
20478,0.02231035371426168,4.686370432602877e-07,0.37724889421174124
20479,0.02231035371426168,4.686370432602877e-07,0.37724889421174124
20480,0.022310495569389497,4.644447338170595e-07,0.37915960195472076
20481,0.022310495569389497,4.644447338170595e-07,0.37915960195472076
20482,0.02231063739714672,4.5258468954259926e-07,0.37888491601663965
20483,0.02231063739714672,4.5258468954259926e-07,0.37888491601663965
20484,0.0223107791975415,4.4566406603518624e-07,0.3770725767722132
20485,0.0223107791975415,4.4566406603518624e-07,0.3770725767722132
20486,0.022780265077978444,4.3144477394120073e-07,0.37640378035302136
20487,0.022780265077978444,4.3144477394120073e-07,0.37640378035302136
20488,0.022786649678001553,4.39997749537234e-07,0.37817790510160454
20489,0.022786649678001553,4.39997749537234e-07,0.37817790510160454
20490,0.02232350632735438,4.5823435238799155e-07,0.37819624914795325
20491,0.02232350632735438,4.5823435238799155e-07,0.37819624914795325
20492,0.021423753098426895,4.620761296880156e-07,0.3809957751227656
20493,0.021423753098426895,4.620761296880156e-07,0.3809957751227656
20494,0.02099875826810713,4.583076460853018e-07,0.3818424356526442
20495,0.02099875826810713,4.583076460853018e-07,0.3818424356526442
20496,0.021909884317102883,4.5414583036694615e-07,0.3828014587165721
20497,0.021909884317102883,4.5414583036694615e-07,0.3828014587165721
20498,0.021920370286791342,4.566683308415924e-07,0.38281350358059296
20499,0.021920370286791342,4.566683308415924e-07,0.38281350358059296
20500,0.021920510294052096,4.919196346229048e-07,0.38287089166298305
20501,0.021920510294052096,4.919196346229048e-07,0.38287089166298305
20502,0.02192065027432991,4.976443886150502e-07,0.3789691805553028
20503,0.02192065027432991,4.976443886150502e-07,0.3789691805553028
20504,0.021475196505938342,4.975087439497428e-07,0.37898732163305826
20505,0.021475196505938342,4.975087439497428e-07,0.37898732163305826
20506,0.021035602982622813,4.988757855880194e-07,0.3822094510848554
20507,0.021035602982622813,4.988757855880194e-07,0.3822094510848554
20508,0.02060389050429617,4.96115594204141e-07,0.3836112180151191
20509,0.02060389050429617,4.96115594204141e-07,0.3836112180151191
20510,0.020193404458110867,4.0433610591941587e-07,0.38452196733330024
20511,0.020193404458110867,4.0433610591941587e-07,0.38452196733330024
20512,0.020643443342131453,4.046128286581765e-07,0.3863172452572965
20513,0.020643443342131453,4.046128286581765e-07,0.3863172452572965
20514,0.019803901551321425,3.937811459815555e-07,0.3852838461441447
20515,0.019803901551321425,3.937811459815555e-07,0.3852838461441447
20516,0.019809674033146582,3.911356388527732e-07,0.3868715854443804
20517,0.019809674033146582,3.911356388527732e-07,0.3868715854443804
20518,0.02066538145216632,3.770004455031221e-07,0.38885206782450343
20519,0.02066538145216632,3.770004455031221e-07,0.38885206782450343
20520,0.020242549921577473,3.952573141059485e-07,0.3912201997115903
20521,0.020242549921577473,3.952573141059485e-07,0.3912201997115903
20522,0.019426967452670498,4.0004832147294983e-07,0.3954768606319591
20523,0.019426967452670498,4.0004832147294983e-07,0.3954768606319591
20524,0.019432659379315792,4.003388080465345e-07,0.3935921684697218
20525,0.019432659379315792,4.003388080465345e-07,0.3935921684697218
20526,0.019030167366050205,3.9758577776204217e-07,0.39265233752232787
20527,0.019030167366050205,3.9758577776204217e-07,0.39265233752232787
20528,0.019030293766927928,3.764568043766443e-07,0.3933449872961404
20529,0.019030293766927928,3.764568043766443e-07,0.3933449872961404
20530,0.01903042014351101,4.0613389667204144e-07,0.39176523442829747
20531,0.01903042014351101,4.0613389667204144e-07,0.39176523442829747
20532,0.019862172781424228,4.0555525037521703e-07,0.39139980974842037
20533,0.019862172781424228,4.0555525037521703e-07,0.39139980974842037
20534,0.01946504357486857,3.583858808255744e-07,0.38775356386085613
20535,0.01946504357486857,3.583858808255744e-07,0.38775356386085613
20536,0.019883363698428327,3.6164893664814343e-07,0.38719173131336515
20537,0.019883363698428327,3.6164893664814343e-07,0.38719173131336515
20538,0.019071546759661114,3.4466706071246144e-07,0.38580544014256857
20539,0.019071546759661114,3.4466706071246144e-07,0.38580544014256857
20540,0.018675761126685127,3.514978550733904e-07,0.37619488784063415
20541,0.018675761126685127,3.514978550733904e-07,0.37619488784063415
20542,0.018287197704323715,3.189839151289435e-07,0.3762227235284775
20543,0.018287197704323715,3.189839151289435e-07,0.3762227235284775
20544,0.01791807505372602,3.181521317333119e-07,0.378543411764521
20545,0.01791807505372602,3.181521317333119e-07,0.378543411764521
20546,0.018305280102059927,3.1822437076253566e-07,0.3775495450095565
20547,0.018305280102059927,3.1822437076253566e-07,0.3775495450095565
20548,0.01831072201307162,3.282527689597039e-07,0.37945983632517044
20549,0.01831072201307162,3.282527689597039e-07,0.37945983632517044
20550,0.018319928718455673,3.4354833490221854e-07,0.37857881324593246
20551,0.018319928718455673,3.4354833490221854e-07,0.37857881324593246
20552,0.017564756070686683,3.438290883260346e-07,0.3810926817034854
20553,0.017564756070686683,3.438290883260346e-07,0.3810926817034854
20554,0.017573686855237827,3.8192947813994974e-07,0.37861298934339105
20555,0.017573686855237827,3.8192947813994974e-07,0.37861298934339105
20556,0.017954269729054877,3.810701734138843e-07,0.3795138270255852
20557,0.017954269729054877,3.810701734138843e-07,0.3795138270255852
20558,0.018342033787205787,4.329109562112201e-07,0.38090889921265514
20559,0.018342033787205787,4.329109562112201e-07,0.38090889921265514
20560,0.01796160932246582,4.0341268291138244e-07,0.3770241461773629
20561,0.01796160932246582,4.0341268291138244e-07,0.3770241461773629
20562,0.018349486732985695,4.396796655517044e-07,0.3770333458127456
20563,0.018349486732985695,4.396796655517044e-07,0.3770333458127456
20564,0.01835493521466492,4.3064204470585267e-07,0.37430755760289847
20565,0.01835493521466492,4.3064204470585267e-07,0.37430755760289847
20566,0.017974317410955717,4.309342701326158e-07,0.3749794927306409
20567,0.017974317410955717,4.309342701326158e-07,0.3749794927306409
20568,0.018764952686133526,3.779028854829967e-07,0.37448926741544697
20569,0.018764952686133526,3.779028854829967e-07,0.37448926741544697
20570,0.01837693378985573,3.678221492368085e-07,0.37449662305768316
20571,0.01837693378985573,3.678221492368085e-07,0.37449662305768316
20572,0.017994130479925055,3.75908006882355e-07,0.3803117079830016
20573,0.017994130479925055,3.75908006882355e-07,0.3803117079830016
20574,0.018779972594280055,3.725247694072253e-07,0.37643009527272364
20575,0.018779972594280055,3.725247694072253e-07,0.37643009527272364
20576,0.01918502774147939,4.121378290263954e-07,0.3781438706744594
20577,0.01918502774147939,4.121378290263954e-07,0.3781438706744594
20578,0.018789459025753602,4.21948467413565e-07,0.37986289612699387
20579,0.018789459025753602,4.21948467413565e-07,0.37986289612699387
20580,0.018794997082890588,4.242952054227597e-07,0.3773881009051617
20581,0.018794997082890588,4.242952054227597e-07,0.3773881009051617
20582,0.01961105001208011,4.3268448378259157e-07,0.37508509368665544
20583,0.01961105001208011,4.3268448378259157e-07,0.37508509368665544
20584,0.01920784681884041,4.3887613306486194e-07,0.37511108980231256
20585,0.01920784681884041,4.3887613306486194e-07,0.37511108980231256
20586,0.019637905046801907,4.451522427616329e-07,0.37694597890711135
20587,0.019637905046801907,4.451522427616329e-07,0.37694597890711135
20588,0.02005684619841201,4.2638573130452705e-07,0.37631189273834853
20589,0.02005684619841201,4.2638573130452705e-07,0.37631189273834853
20590,0.01964571765910002,4.237694244281606e-07,0.3765984920376835
20591,0.01964571765910002,4.237694244281606e-07,0.3765984920376835
20592,0.019651432667527294,4.360788139905585e-07,0.3752349221489345
20593,0.019651432667527294,4.360788139905585e-07,0.3752349221489345
20594,0.019661088451070813,4.6374616597695337e-07,0.377069746348758
20595,0.019661088451070813,4.6374616597695337e-07,0.377069746348758
20596,0.019661217356366868,4.6921921149008756e-07,0.37641500078417145
20597,0.019661217356366868,4.6921921149008756e-07,0.37641500078417145
20598,0.01966134623696078,4.7213809560310473e-07,0.3764111579675783
20599,0.01966134623696078,4.7213809560310473e-07,0.3764111579675783
20600,0.019661475092859666,5.00047754626507e-07,0.3797332057780416
20601,0.019661475092859666,5.00047754626507e-07,0.3797332057780416
20602,0.018858839083150884,4.882787382265833e-07,0.37973785163126006
20603,0.018858839083150884,4.882787382265833e-07,0.37973785163126006
20604,0.01885896410523091,4.3634285482272896e-07,0.3756456622761658
20605,0.01885896410523091,4.3634285482272896e-07,0.3756456622761658
20606,0.018859089103371723,4.364472640642875e-07,0.3766000327261678
20607,0.018859089103371723,4.364472640642875e-07,0.3766000327261678
20608,0.019276366045013073,4.385585878963658e-07,0.3783689092947019
20609,0.019276366045013073,4.385585878963658e-07,0.3783689092947019
20610,0.019282000109838278,3.925545852309698e-07,0.37182702351762276
20611,0.019282000109838278,3.925545852309698e-07,0.37182702351762276
20612,0.020115798044079612,3.912822675074751e-07,0.37104975075533875
20613,0.020115798044079612,3.912822675074751e-07,0.37104975075533875
20614,0.021452403995836634,3.664795479063104e-07,0.36795701613041343
20615,0.021452403995836634,3.664795479063104e-07,0.36795701613041343
20616,0.02145254087473733,3.6491027222524203e-07,0.36795413168274194
20617,0.02145254087473733,3.6491027222524203e-07,0.36795413168274194
20618,0.02190457314920814,3.630432658697496e-07,0.36661221237372454
20619,0.02190457314920814,3.630432658697496e-07,0.36661221237372454
20620,0.022835527079885846,3.62330387809054e-07,0.36921917797334747
20621,0.022835527079885846,3.62330387809054e-07,0.36921917797334747
20622,0.022835670090668437,3.177348579167858e-07,0.372381864622937
20623,0.022835670090668437,3.177348579167858e-07,0.372381864622937
20624,0.02237339839183944,3.178117753609081e-07,0.3724056393437336
20625,0.02237339839183944,3.178117753609081e-07,0.3724056393437336
20626,0.023332211055111133,3.2346114148156737e-07,0.3724621367819835
20627,0.023332211055111133,3.2346114148156737e-07,0.3724621367819835
20628,0.02286127284579184,3.2718323883446286e-07,0.3732918549427684
20629,0.02286127284579184,3.2718323883446286e-07,0.3732918549427684
20630,0.022867622786242044,3.202177008363694e-07,0.3700328966406268
20631,0.022867622786242044,3.202177008363694e-07,0.3700328966406268
20632,0.022873972139867416,3.335917181842349e-07,0.3685160138216552
20633,0.022873972139867416,3.335917181842349e-07,0.3685160138216552
20634,0.022874115496158542,3.316214552673783e-07,0.364443969780206
20635,0.022874115496158542,3.316214552673783e-07,0.364443969780206
20636,0.02288484221806361,3.3253721885417386e-07,0.3609634357433811
20637,0.02288484221806361,3.3253721885417386e-07,0.3609634357433811
20638,0.022895568697505517,3.3263088544096505e-07,0.3572253355119507
20639,0.022895568697505517,3.3263088544096505e-07,0.3572253355119507
20640,0.02337359264774691,3.294429455174509e-07,0.3597905377405505
20641,0.02337359264774691,3.294429455174509e-07,0.3597905377405505
20642,0.023380038716718097,3.2994761214263493e-07,0.36113691332131026
20643,0.023380038716718097,3.2994761214263493e-07,0.36113691332131026
20644,0.02338018396498018,3.415962663087787e-07,0.35767692362637427
20645,0.02338018396498018,3.415962663087787e-07,0.35767692362637427
20646,0.023391069114273456,3.4448599330371765e-07,0.35988385989308935
20647,0.023391069114273456,3.4448599330371765e-07,0.35988385989308935
20648,0.023391214116048876,3.377336784679195e-07,0.35765432422485377
20649,0.023391214116048876,3.377336784679195e-07,0.35765432422485377
20650,0.022921623833538823,3.45590573652988e-07,0.3594330984428249
20651,0.022921623833538823,3.45590573652988e-07,0.3594330984428249
20652,0.02292176662511018,3.5759548669927484e-07,0.35995599984716287
20653,0.02292176662511018,3.5759548669927484e-07,0.35995599984716287
20654,0.02388929757220108,3.5728054390385625e-07,0.35368716160607505
20655,0.02388929757220108,3.5728054390385625e-07,0.35368716160607505
20656,0.02388944446404808,3.206839508104626e-07,0.35480925073984115
20657,0.02388944446404808,3.206839508104626e-07,0.35480925073984115
20658,0.024387524458140346,3.2445467966104786e-07,0.35482355118626285
20659,0.024387524458140346,3.2445467966104786e-07,0.35482355118626285
20660,0.023898385128451202,3.235431176841199e-07,0.35801658359726807
20661,0.023898385128451202,3.235431176841199e-07,0.35801658359726807
20662,0.024901272653173163,3.3822132379577396e-07,0.35797820304787153
20663,0.024901272653173163,3.3822132379577396e-07,0.35797820304787153
20664,0.024901423678275365,3.4169800031539716e-07,0.3562330197064314
20665,0.024901423678275365,3.4169800031539716e-07,0.3562330197064314
20666,0.024403383166330474,3.451133908431869e-07,0.3547401457377113
20667,0.024403383166330474,3.451133908431869e-07,0.3547401457377113
20668,0.024410023375420413,3.5022373835734105e-07,0.35846161030151347
20669,0.024410023375420413,3.5022373835734105e-07,0.35846161030151347
20670,0.023920567005859213,3.6705393855576054e-07,0.36017195042105343
20671,0.023920567005859213,3.6705393855576054e-07,0.36017195042105343
20672,0.023920714174224075,3.2167384549924505e-07,0.3562204073782619
20673,0.023920714174224075,3.2167384549924505e-07,0.3562204073782619
20674,0.024930830027620168,3.1663811775527356e-07,0.35755507815760956
20675,0.024930830027620168,3.1663811775527356e-07,0.35755507815760956
20676,0.024930981611855148,3.165493155426769e-07,0.36103278798297767
20677,0.024930981611855148,3.165493155426769e-07,0.36103278798297767
20678,0.023944859587892473,2.674808045159648e-07,0.35862714904419546
20679,0.023944859587892473,2.674808045159648e-07,0.35862714904419546
20680,0.024955673587413373,2.663815604363669e-07,0.3591832012900059
20681,0.024955673587413373,2.663815604363669e-07,0.3591832012900059
20682,0.024967049069340257,2.4472320841051036e-07,0.35550723523494066
20683,0.024967049069340257,2.4472320841051036e-07,0.35550723523494066
20684,0.02548415627935816,2.445280547917599e-07,0.35462759985242087
20685,0.02548415627935816,2.445280547917599e-07,0.35462759985242087
20686,0.024991754002354927,2.440433537281357e-07,0.3551765311494076
20687,0.024991754002354927,2.440433537281357e-07,0.3551765311494076
20688,0.026040106915302185,2.383980092699043e-07,0.35694384807051804
20689,0.026040106915302185,2.383980092699043e-07,0.35694384807051804
20690,0.025525086130108697,2.641435650230484e-07,0.3596856052767966
20691,0.025525086130108697,2.641435650230484e-07,0.3596856052767966
20692,0.025018939890059863,2.656350466218153e-07,0.36193086661203067
20693,0.025018939890059863,2.656350466218153e-07,0.36193086661203067
20694,0.02452154446427699,2.7052132162026115e-07,0.36219652591708984
20695,0.02452154446427699,2.7052132162026115e-07,0.36219652591708984
20696,0.0240327772364568,2.830425388220008e-07,0.3621960097059329
20697,0.0240327772364568,2.830425388220008e-07,0.3621960097059329
20698,0.02403933490880681,2.764554646691976e-07,0.36264577959446553
20699,0.02403933490880681,2.764554646691976e-07,0.36264577959446553
20700,0.0240458919510723,2.824535441980993e-07,0.36188061757841716
20701,0.0240458919510723,2.824535441980993e-07,0.36188061757841716
20702,0.024543933249513757,2.5603324453525797e-07,0.36565214062084406
20703,0.024543933249513757,2.5603324453525797e-07,0.36565214062084406
20704,0.025053185475436467,2.570551259017258e-07,0.3624387784920823
20705,0.025053185475436467,2.570551259017258e-07,0.3624387784920823
20706,0.025053337327050427,2.43269613983259e-07,0.361170509351594
20707,0.025053337327050427,2.43269613983259e-07,0.361170509351594
20708,0.02557167110976149,2.017238553265708e-07,0.36145053666976
20709,0.02557167110976149,2.017238553265708e-07,0.36145053666976
20710,0.025571824938698008,1.8907013131830403e-07,0.36281786822608375
20711,0.025571824938698008,1.8907013131830403e-07,0.36281786822608375
20712,0.02506503011794362,1.8404166176398477e-07,0.364606759355132
20713,0.02506503011794362,1.8404166176398477e-07,0.364606759355132
20714,0.024566991891073035,1.790026393811128e-07,0.36513137786623284
20715,0.024566991891073035,1.790026393811128e-07,0.36513137786623284
20716,0.02508977000291846,1.797246691923668e-07,0.3643633468038431
20717,0.02508977000291846,1.797246691923668e-07,0.3643633468038431
20718,0.024591388464672626,1.7921065134424918e-07,0.36608815465331446
20719,0.024591388464672626,1.7921065134424918e-07,0.36608815465331446
20720,0.02361804618499873,1.815193289913733e-07,0.3678177253122138
20721,0.02361804618499873,1.815193289913733e-07,0.3678177253122138
20722,0.02361819151190555,1.8463589867151333e-07,0.36348424733092743
20723,0.02361819151190555,1.8463589867151333e-07,0.36348424733092743
20724,0.024615942353262994,1.8236046488823982e-07,0.3652057092035239
20725,0.024615942353262994,1.8236046488823982e-07,0.3652057092035239
20726,0.02564307835056193,1.9541432470000528e-07,0.3627833958516785
20727,0.02564307835056193,1.9541432470000528e-07,0.3627833958516785
20728,0.02463384341880489,2.0235699793971135e-07,0.3590314074490828
20729,0.02463384341880489,2.0235699793971135e-07,0.3590314074490828
20730,0.024143506189492823,2.042262600424072e-07,0.35780611212718993
20731,0.024143506189492823,2.042262600424072e-07,0.35780611212718993
20732,0.02464523484738747,2.1101805292721123e-07,0.357047912703647
20733,0.02464523484738747,2.1101805292721123e-07,0.357047912703647
20734,0.025153607654696805,1.622051003074567e-07,0.37152752986611437
20735,0.025153607654696805,1.622051003074567e-07,0.37152752986611437
20736,0.02515375927792445,1.5952879610545796e-07,0.37155339385011865
20737,0.02515375927792445,1.5952879610545796e-07,0.37155339385011865
20738,0.024652197828057398,2.0584000496987515e-07,0.3706489130006628
20739,0.024652197828057398,2.0584000496987515e-07,0.3706489130006628
20740,0.025162991606136297,1.9241385656150822e-07,0.3671436032936768
20741,0.025162991606136297,1.9241385656150822e-07,0.3671436032936768
20742,0.024181372472307967,2.0194515016865176e-07,0.36545561728292697
20743,0.024181372472307967,2.0194515016865176e-07,0.36545561728292697
20744,0.024681353793356866,2.11209285687799e-07,0.3672500220952325
20745,0.024681353793356866,2.11209285687799e-07,0.3672500220952325
20746,0.02418809478722602,2.044249740902882e-07,0.3703890738610631
20747,0.02418809478722602,2.044249740902882e-07,0.3703890738610631
20748,0.02370565186630887,2.047090073017487e-07,0.3721297242250705
20749,0.02370565186630887,2.047090073017487e-07,0.3721297242250705
20750,0.024197074716416928,2.130937645844105e-07,0.3718539181943583
20751,0.024197074716416928,2.130937645844105e-07,0.3718539181943583
20752,0.024197222002307228,2.1014915238412654e-07,0.37366944750952025
20753,0.024197222002307228,2.1014915238412654e-07,0.37366944750952025
20754,0.024197369260127978,2.0924041046308368e-07,0.3739381780630321
20755,0.024197369260127978,2.0924041046308368e-07,0.3739381780630321
20756,0.024197516489887293,2.0882476708871635e-07,0.377503259976645
20757,0.024197516489887293,2.0882476708871635e-07,0.377503259976645
20758,0.024697728311035942,2.0258374023876648e-07,0.3650023320910104
20759,0.024697728311035942,2.0258374023876648e-07,0.3650023320910104
20760,0.02469787769064767,2.1898331428712852e-07,0.36587315378800767
20761,0.02469787769064767,2.1898331428712852e-07,0.36587315378800767
20762,0.02420664454085677,2.191392153102657e-07,0.36759802425402466
20763,0.02420664454085677,2.191392153102657e-07,0.36759802425402466
20764,0.024213222377039587,2.2671408876533432e-07,0.36632574190515366
20765,0.024213222377039587,2.2671408876533432e-07,0.36632574190515366
20766,0.02522517473179926,2.2612160151264237e-07,0.36719756808525084
20767,0.02522517473179926,2.2612160151264237e-07,0.36719756808525084
20768,0.025745941454402805,2.2752737171606224e-07,0.3702956895649905
20769,0.025745941454402805,2.2752737171606224e-07,0.3702956895649905
20770,0.025234415724915877,2.067001019385592e-07,0.36876844402351927
20771,0.025234415724915877,2.067001019385592e-07,0.36876844402351927
20772,0.024239880531198663,2.1407432627049262e-07,0.36650910856579877
20773,0.024239880531198663,2.1407432627049262e-07,0.36650910856579877
20774,0.023754485124165337,2.344198163442012e-07,0.3674300599198643
20775,0.023754485124165337,2.344198163442012e-07,0.3674300599198643
20776,0.024248866973300687,2.1500481178872496e-07,0.3692280595131695
20777,0.024248866973300687,2.1500481178872496e-07,0.3692280595131695
20778,0.02376334552694605,2.0934732066373965e-07,0.36788735404052475
20779,0.02376334552694605,2.0934732066373965e-07,0.36788735404052475
20780,0.02475877844431851,2.099334885273646e-07,0.36941704509192086
20781,0.02475877844431851,2.099334885273646e-07,0.36941704509192086
20782,0.025284327242219753,2.1606667432401489e-07,0.36618698845122255
20783,0.025284327242219753,2.1606667432401489e-07,0.36618698845122255
20784,0.02529109752695169,2.216832799739463e-07,0.36619654344856367
20785,0.02529109752695169,2.216832799739463e-07,0.36619654344856367
20786,0.025810438662605864,2.1234170888099061e-07,0.3658798069452037
20787,0.025810438662605864,2.1234170888099061e-07,0.3658798069452037
20788,0.025810592960659705,2.077883599397481e-07,0.3652859489504089
20789,0.025810592960659705,2.077883599397481e-07,0.3652859489504089
20790,0.0258174577195153,2.1745353460046228e-07,0.3646526946902
20791,0.0258174577195153,2.1745353460046228e-07,0.3646526946902
20792,0.025817612199734365,2.2083215029167759e-07,0.36316288231603344
20793,0.025817612199734365,2.2083215029167759e-07,0.36316288231603344
20794,0.025320658249868087,2.2177058182987595e-07,0.36450976425944315
20795,0.025320658249868087,2.2177058182987595e-07,0.36450976425944315
20796,0.025842780099282543,2.4222457786741535e-07,0.36209593968740705
20797,0.025842780099282543,2.4222457786741535e-07,0.36209593968740705
20798,0.024828050512439952,2.74140388608416e-07,0.35938778071040656
20799,0.024828050512439952,2.74140388608416e-07,0.35938778071040656
20800,0.024839326273001845,2.6993872329568403e-07,0.3523682561637679
20801,0.024839326273001845,2.6993872329568403e-07,0.3523682561637679
20802,0.025872839631276037,2.6624578420475327e-07,0.35412005528091073
20803,0.025872839631276037,2.6624578420475327e-07,0.35412005528091073
20804,0.02587970991736006,2.673032618040796e-07,0.35809077105440523
20805,0.02587970991736006,2.673032618040796e-07,0.35809077105440523
20806,0.025891309055026433,2.6488060442751123e-07,0.358099440919308
20807,0.025891309055026433,2.6488060442751123e-07,0.358099440919308
20808,0.025891463448471343,2.6457519870703084e-07,0.355712288912583
20809,0.025891463448471343,2.6457519870703084e-07,0.355712288912583
20810,0.02538025570545057,2.6478370573119443e-07,0.35837831514746155
20811,0.02538025570545057,2.6478370573119443e-07,0.35837831514746155
20812,0.025387034601574678,2.613126980999593e-07,0.36014768257800034
20813,0.025387034601574678,2.613126980999593e-07,0.36014768257800034
20814,0.02438828474216984,2.625663197328183e-07,0.3571219246084044
20815,0.02438828474216984,2.625663197328183e-07,0.3571219246084044
20816,0.02438843283569761,2.60032704077866e-07,0.35714499625859353
20817,0.02438843283569761,2.60032704077866e-07,0.35714499625859353
20818,0.024388580901087656,2.5387314529135515e-07,0.3579454331869484
20819,0.024388580901087656,2.5387314529135515e-07,0.3579454331869484
20820,0.02390109850519429,2.5686404380251336e-07,0.3564729887762821
20821,0.02390109850519429,2.5686404380251336e-07,0.3564729887762821
20822,0.02343684248794227,2.586766866376014e-07,0.3573284532567077
20823,0.02343684248794227,2.586766866376014e-07,0.3573284532567077
20824,0.02392268621670478,2.410514265452935e-07,0.3605164460580059
20825,0.02392268621670478,2.410514265452935e-07,0.3605164460580059
20826,0.02441721643198146,2.3628204367991572e-07,0.35812045029387907
20827,0.02441721643198146,2.3628204367991572e-07,0.35812045029387907
20828,0.023929331475092984,2.477292325724315e-07,0.3544652276401743
20829,0.023929331475092984,2.477292325724315e-07,0.3544652276401743
20830,0.023929478117221598,2.3069929355244222e-07,0.35211714971775276
20831,0.023929478117221598,2.3069929355244222e-07,0.35211714971775276
20832,0.024424105070142525,2.2306147299283006e-07,0.35207956736467017
20833,0.024424105070142525,2.2306147299283006e-07,0.35207956736467017
20834,0.0249275430751326,2.2207047544744855e-07,0.3499456477744164
20835,0.0249275430751326,2.2207047544744855e-07,0.3499456477744164
20836,0.024934227020292066,2.1069288315014638e-07,0.3512223616107174
20837,0.024934227020292066,2.1069288315014638e-07,0.3512223616107174
20838,0.02493437820456633,2.1083882316371058e-07,0.3481225967815119
20839,0.02493437820456633,2.1083882316371058e-07,0.3481225967815119
20840,0.02443985877774885,2.144125297671731e-07,0.34605873976725277
20841,0.02443985877774885,2.144125297671731e-07,0.34605873976725277
20842,0.024943520514933995,2.019316716871663e-07,0.3455952908002945
20843,0.024943520514933995,2.019316716871663e-07,0.3455952908002945
20844,0.02444659946159484,2.0645059070712044e-07,0.345077535634259
20845,0.02444659946159484,2.0645059070712044e-07,0.345077535634259
20846,0.024446748560465085,2.1614007204838138e-07,0.3450703920959114
20847,0.024446748560465085,2.1614007204838138e-07,0.3450703920959114
20848,0.023480719471522585,2.0663917179417628e-07,0.34813173481247306
20849,0.023480719471522585,2.0663917179417628e-07,0.34813173481247306
20850,0.023480864376379626,2.020175046294261e-07,0.34812753368666316
20851,0.023480864376379626,2.020175046294261e-07,0.34812753368666316
20852,0.023969582162417947,2.028307117844641e-07,0.3539870824315269
20853,0.023969582162417947,2.028307117844641e-07,0.3539870824315269
20854,0.023491839846762962,2.187166331692095e-07,0.3508525678433212
20855,0.023491839846762962,2.187166331692095e-07,0.3508525678433212
20856,0.023491984480992083,2.13028222826694e-07,0.3508638504201109
20857,0.023491984480992083,2.13028222826694e-07,0.3508638504201109
20858,0.023492129087804525,2.144898016541641e-07,0.3416226290864123
20859,0.023492129087804525,2.144898016541641e-07,0.3416226290864123
20860,0.023978766816833787,2.0457405396154394e-07,0.34549710253748167
20861,0.023978766816833787,2.0457405396154394e-07,0.34549710253748167
20862,0.02302902557659798,2.0669126508344396e-07,0.34412739383870994
20863,0.02302902557659798,2.0669126508344396e-07,0.34412739383870994
20864,0.02168672487875911,1.9790612669401118e-07,0.34386085481244644
20865,0.02168672487875911,1.9790612669401118e-07,0.34386085481244644
20866,0.022140631478345513,1.8381867106575346e-07,0.3438705884920693
20867,0.022140631478345513,1.8381867106575346e-07,0.3438705884920693
20868,0.022602755723923684,1.8851773532254023e-07,0.3425058228683576
20869,0.022602755723923684,1.8851773532254023e-07,0.3425058228683576
20870,0.022149035611971388,1.9369654849293844e-07,0.34392222257228067
20871,0.022149035611971388,1.9369654849293844e-07,0.34392222257228067
20872,0.023083907551534198,1.9419377167776253e-07,0.3439453636088782
20873,0.023083907551534198,1.9419377167776253e-07,0.3439453636088782
20874,0.023084050566767964,2.031135761929695e-07,0.3444823358420941
20875,0.023084050566767964,2.031135761929695e-07,0.3444823358420941
20876,0.023565339714637167,2.1408784370818092e-07,0.3441556532216936
20877,0.023565339714637167,2.1408784370818092e-07,0.3441556532216936
20878,0.024558000504005622,2.1456168090617587e-07,0.34341786187204937
20879,0.024558000504005622,2.1456168090617587e-07,0.34341786187204937
20880,0.0245646025174039,2.105242492914873e-07,0.3441990373160527
20881,0.0245646025174039,2.105242492914873e-07,0.3441990373160527
20882,0.02407690309529168,2.1058838876213445e-07,0.34250277016263464
20883,0.02407690309529168,2.1058838876213445e-07,0.34250277016263464
20884,0.02407705037388506,2.1208632709412022e-07,0.3411422286324314
20885,0.02407705037388506,2.1208632709412022e-07,0.3411422286324314
20886,0.023124563680574188,2.0848480959640582e-07,0.34347928280385887
20887,0.023124563680574188,2.0848480959640582e-07,0.34347928280385887
20888,0.023604222974576632,2.0206857362897773e-07,0.3452760281611644
20889,0.023604222974576632,2.0206857362897773e-07,0.3452760281611644
20890,0.022674240500270254,2.169834842114521e-07,0.3470021124914212
20891,0.022674240500270254,2.169834842114521e-07,0.3470021124914212
20892,0.02362777370839761,2.157819611249179e-07,0.34653765950721604
20893,0.02362777370839761,2.157819611249179e-07,0.34653765950721604
20894,0.023634194598742962,2.0630566242352856e-07,0.3470932731578624
