,DL-LA 9-class,DL-LA Wegener,"TVLA $t$-test, $\mu_1$",TVLA $\rho$-test
78,2.4847985154481187e-26,8.90377211352079e-22,0.34575280253101204,0.3363957445091206
79,2.4847985154481187e-26,4.585337862252284e-22,0.36899743252227,0.3383407977244558
80,4.463668589403254e-27,2.3491929396505986e-22,0.3394317764791383,0.3127697808420055
81,4.463668589403254e-27,1.2032031326760916e-22,0.3325662724002501,0.29706379358811386
82,5.4861461011932945e-28,6.160772270577238e-23,0.2960019763483828,0.25372791800085587
83,5.4861461011932945e-28,3.153626085358418e-23,0.329604008999166,0.2837579132464564
84,8.019556899098339e-29,1.0138994029074455e-22,0.3171784475857173,0.287147936742546
85,8.019556899098339e-29,5.2421278850841016e-23,0.3203200916704359,0.31781444115310997
86,1.607604169118637e-29,2.7093180823761587e-23,0.3152014174122586,0.2787291805911393
87,1.607604169118637e-29,1.3997662339663617e-23,0.29099215040972204,0.265204264259793
88,2.488363528470599e-30,7.229321600933825e-24,0.3185421812667685,0.2587038366915828
89,2.488363528470599e-30,3.7324101760754535e-24,0.32732351337315113,0.27235297161317673
90,4.48191952206417e-31,3.561925343771433e-24,0.30422986139017416,0.2589688145744175
91,4.48191952206417e-31,1.8392382461278357e-24,0.3125926131900661,0.2246954387595959
92,8.67548606428664e-32,9.493863160058895e-25,0.29005396099081826,0.19122143807838377
93,8.67548606428664e-32,4.900530160977761e-25,0.30073680126914726,0.20029862239789314
94,2.4269562341933683e-32,2.5286883726132517e-25,0.2851018924095804,0.2183810396512203
95,2.4269562341933683e-32,1.3039723509267684e-25,0.27116304266975044,0.22993231400923175
96,3.736721003229128e-33,6.722104654441704e-26,0.23421618491059965,0.20211595275159183
97,3.736721003229128e-33,3.5142385968693696e-26,0.20983799639973982,0.16618079839227068
98,7.440595352635983e-34,1.810278005301178e-26,0.22255369472675574,0.18234111370578124
99,7.440595352635983e-34,9.322495224266843e-27,0.21673311388355374,0.20000308523962335
100,2.763526652924525e-34,4.7994823380916505e-27,0.2216650231079509,0.217933076405377
101,2.763526652924525e-34,2.470212743245569e-27,0.20718852689382639,0.2000775180701722
102,7.662746238134455e-35,1.271025838173848e-27,0.19734318740398143,0.19053740212996195
103,7.662746238134455e-35,6.5381777900848985e-28,0.22612984866884134,0.19584181903224063
104,1.4199641757948742e-35,3.362355262482642e-28,0.24433424137061643,0.19617464261708445
105,1.4199641757948742e-35,1.7286900661786947e-28,0.23142938266215918,0.18311491847042446
106,3.901558077171607e-36,8.885449848172212e-29,0.23341932947638877,0.1782076396325195
107,3.901558077171607e-36,6.662978050481191e-29,0.20253208008868884,0.16831723739877746
108,1.0691047091378361e-36,3.423913119318443e-29,0.2478976895147104,0.21273165087645785
109,1.0691047091378361e-36,1.7590160158736753e-29,0.24199905366914584,0.23000881424514905
110,1.6648803140244442e-37,9.034652924917186e-30,0.23593730366852778,0.20971443908596765
111,1.6648803140244442e-37,4.451128398410115e-29,0.2125467072939797,0.21017580869741082
112,4.140119415994757e-38,2.3049298462833113e-29,0.17929492392394616,0.2002169418737904
113,4.140119415994757e-38,1.19320026739539e-29,0.17418827764931893,0.1829854069232029
114,5.5177954249612834e-39,6.175032945961829e-30,0.16913894542368343,0.1730668945898226
115,5.5177954249612834e-39,3.194756264638447e-30,0.17553252645944906,0.16405554217421223
116,1.5152772334761492e-39,1.652383494001733e-30,0.17021540970818094,0.15173274947327295
117,1.5152772334761492e-39,1.8404792313717246e-29,0.16077147160940136,0.1298114686515083
118,8.11616628911383e-40,9.615468106698029e-30,0.16820180165753773,0.15617980189585468
119,8.11616628911383e-40,5.0144551231765235e-30,0.180362752984013,0.16737863559854066
120,1.4743108940794373e-40,2.6141154823341444e-30,0.17353835392511777,0.17630326998767842
121,1.4743108940794373e-40,1.3623101823581698e-30,0.1714345995493179,0.1738469157182136
122,2.568101533917183e-41,7.097083222929502e-31,0.16506384533698326,0.1325036505763383
123,2.568101533917183e-41,3.696058566636071e-31,0.16139021301782544,0.14414044625662126
124,4.517862290139906e-42,1.9242219902786362e-31,0.15905832288189747,0.14840697625543528
125,4.517862290139906e-42,1.0014852167734538e-31,0.14516292619639387,0.15136935450209593
126,6.814778917963751e-43,5.210532347131442e-32,0.13887305142079984,0.12416234444837954
127,6.814778917963751e-43,2.710089981087963e-32,0.10297382247267134,0.11113344587291966
128,2.3300906222742702e-43,1.409131439884673e-32,0.14047092566913727,0.11378908913240829
129,2.3300906222742702e-43,7.32466132235928e-33,0.15067515129738068,0.12203489270125228
130,3.1471367828167955e-44,3.806219802256927e-33,0.1575345778316621,0.12662014581861958
131,3.1471367828167955e-44,1.9772993720035897e-33,0.16781264567135074,0.12131135302702636
132,3.956539256188041e-45,1.026892949827325e-33,0.17198367375163742,0.10622399969507115
133,3.956539256188041e-45,5.33155610637774e-34,0.16423190624109638,0.12355756969568812
134,8.11671834383566e-46,2.767329492292762e-34,0.1591807860551116,0.11881044310956523
135,8.11671834383566e-46,1.4359764296774856e-34,0.1758004070413986,0.10685990306475063
136,3.4045866462959065e-46,7.44929607872233e-35,0.15956417935318115,0.10540895294687129
137,3.4045866462959065e-46,3.863370616826297e-35,0.13606065992982697,0.08990167462520512
138,1.875796776596583e-46,2.0030989817749816e-35,0.14197575379986926,0.1118520799799179
139,1.875796776596583e-46,1.0383051367655192e-35,0.14203008919505639,0.11516296113208216
140,3.2214095600737464e-47,5.380780716746619e-36,0.1380502799832904,0.1305019772576949
141,3.2214095600737464e-47,2.7876972950106998e-36,0.13010652955857538,0.11299578795334667
142,2.2652809396375e-47,1.4439004308305193e-36,0.10613132040331971,0.10157486852264255
143,2.2652809396375e-47,7.476902341854764e-37,0.12846975229827295,0.10861760422784998
144,4.891578177233306e-48,3.870797809588638e-37,0.12959885760379106,0.11722065303761323
145,4.891578177233306e-48,2.0034339855278527e-37,0.13484115637482863,0.12202393995648306
146,1.6781840674386605e-48,1.0366849273803616e-37,0.13518750411339084,0.1204182374607587
