,DL-LA 9-class,DL-LA Wegener,"TVLA $t$-test, $\mu_1$","TVLA $t$-test, $\mu_2$"
229,5.35112004416581e-16,2.1434773886462572e-11,0.004375188745205342,0.28800160717909945
230,2.0046776803313701e-16,1.5128759969513908e-11,0.004257970546900988,0.27333485897701637
231,2.0046776803313701e-16,1.0664176327974078e-11,0.004140752348596633,0.25866811077493335
232,1.6709014240079938e-16,1.8361566635981298e-11,0.0040235341502922765,0.24400136257285046
233,1.6709014240079938e-16,1.2970180123347774e-11,0.004048794107846581,0.24248882992217963
234,7.153533686600346e-17,9.150104331380474e-12,0.004074054065400884,0.24097629727150896
235,7.153533686600346e-17,1.5723101317088187e-11,0.004099314022955188,0.23946376462083824
236,1.438983607179211e-16,1.1115228050616186e-11,0.004124573980509492,0.2379512319701676
237,1.438983607179211e-16,1.89993947007951e-11,0.0041498339380637945,0.23643869931949696
238,1.9030238706996835e-16,1.3458937152461785e-11,0.004175093895618097,0.23492616666882618
239,1.9030238706996835e-16,9.52197698422596e-12,0.004200353853172401,0.23341363401815546
240,6.64037445023825e-17,1.6245681566941572e-11,0.004225613810726706,0.23190110136748482
241,6.64037445023825e-17,1.1516844021163165e-11,0.004250873768281008,0.23038856871681407
242,1.7704853057029233e-16,8.154148308331684e-12,0.004276133725835312,0.22887603606614335
243,1.7704853057029233e-16,5.766069264086389e-12,0.004301393683389615,0.22736350341547268
244,2.651793222747167e-16,9.851722355899584e-12,0.0043266536409439175,0.22585097076480204
245,2.651793222747167e-16,6.980376507906872e-12,0.004351913598498221,0.2243384381141313
246,9.515012487152046e-17,4.9397582547481594e-12,0.004377173556052527,0.22282590546346065
247,9.515012487152046e-17,3.4913954006786722e-12,0.004402433513606829,0.22131337281278993
248,2.8856469405802895e-17,2.464705880427981e-12,0.004427693471161131,0.2198008401621192
249,2.8856469405802895e-17,4.230376605819851e-12,0.0044529534287154355,0.2182883075114485
250,2.7533206865513688e-17,2.9922290459411163e-12,0.004478213386269738,0.2167757748607778
251,2.7533206865513688e-17,5.110322393218002e-12,0.004503473343824043,0.21526324221010712
252,9.658233125744169e-18,8.657911895027894e-12,0.004291998446835218,0.21223455237780878
253,9.658233125744169e-18,6.155136551776884e-12,0.004080523549846394,0.20920586254551043
254,3.538872030060579e-18,4.3704702466401396e-12,0.00386904865285757,0.20617717271321206
255,3.538872030060579e-18,3.0994929517572154e-12,0.0036575737558687442,0.20314848288091367
256,1.309764944966921e-18,2.195488276777827e-12,0.0034460988588799193,0.20011979304861532
257,1.309764944966921e-18,1.5533004340259756e-12,0.0032346239618910957,0.197091103216317
258,1.6618938461764193e-18,1.0976641450591817e-12,0.0030231490649022716,0.1940624133840186
259,1.6618938461764193e-18,1.8796742816012202e-12,0.0028116741679134467,0.19103372355172032
260,7.113124272331328e-19,1.3308012592196075e-12,0.0026001992709246222,0.18800503371942195
261,7.113124272331328e-19,9.411026905834042e-13,0.0023887243739357977,0.1849763438871236
262,2.686760653519385e-19,6.647519935425942e-13,0.0021772494769469733,0.18194765405482524
263,2.686760653519385e-19,1.139796058955821e-12,0.0019657745799581488,0.1789189642225269
264,1.6979685413666783e-19,8.065930543901029e-13,0.0017542996829693247,0.17589027439022853
265,1.6979685413666783e-19,5.7014329983777e-13,0.0015428247859804998,0.17286158455793021
266,9.544291703985734e-20,4.0255129305819734e-13,0.001331349888991675,0.16983289472563184
267,9.544291703985734e-20,6.910780867007065e-13,0.0011198749920028508,0.1668042048933335
268,2.706288583732904e-19,4.888295559750941e-13,0.0009084000950140266,0.1637755150610352
269,2.706288583732904e-19,3.4538121677796187e-13,0.0006969251980252021,0.1607468252287368
270,1.4236395913911324e-19,2.437564749022681e-13,0.0004854503010363778,0.15771813539643842
271,1.4236395913911324e-19,4.189721380300157e-13,0.00047780454910919276,0.15777850806367247
272,5.045540013409852e-19,2.9622689300337505e-13,0.00047015879718200767,0.15783888073090646
273,5.045540013409852e-19,2.0921034674794654e-13,0.0004625130452548228,0.1578992533981405
274,1.8888869325993316e-18,1.4759317326469816e-13,0.0004548672933276378,0.15795962606537448
275,1.8888869325993316e-18,2.539824297492254e-13,0.00044722154140045277,0.15801999873260847
276,2.26569601563183e-18,4.3383564335242835e-13,0.0004395757894732677,0.1580803713998425
277,2.26569601563183e-18,3.074842958725295e-13,0.00043193003754608275,0.1581407440670765
278,2.5473697488149508e-18,2.1769136582554615e-13,0.00042428428561889765,0.15820111673431053
279,2.5473697488149508e-18,3.7125013412764905e-13,0.0004166385336917126,0.15826148940154455
280,9.472771068178053e-19,2.6329484027933973e-13,0.00040899278176452763,0.15832186206877852
281,9.472771068178053e-19,1.8652703278655126e-13,0.0004013470298373426,0.1583822347360126
282,1.4845412905313387e-18,1.3199875287364784e-13,0.0003937012779101576,0.1584426074032465
283,1.4845412905313387e-18,9.331067498254455e-14,0.0003860555259829725,0.15850298007048055
284,1.8233585578483393e-18,6.589175420237158e-14,0.00037840977405578764,0.15856335273771455
285,1.8233585578483393e-18,4.648081770274248e-14,0.0003707640221286026,0.15862372540494857
286,6.574629722409517e-19,3.275397807701115e-14,0.0003631182702014175,0.1586840980721826
287,6.574629722409517e-19,2.3057198811629587e-14,0.0003554725182742325,0.15874447073941658
288,2.288892408154084e-19,1.6214582160056182e-14,0.0003478267663470475,0.1588048434066506
289,2.288892408154084e-19,1.1391113457846147e-14,0.0003401810144198625,0.15886521607388462
290,8.279819644817485e-20,7.99451653071503e-15,0.00033253526249267746,0.1589255887411186
291,8.279819644817485e-20,5.6051623836145174e-15,0.000394569762529883,0.16626835422554112
292,6.404275740829512e-20,3.926073788158327e-15,0.0004566042625670885,0.17361111970996362
293,6.404275740829512e-20,2.747307197063931e-15,0.000518638762604294,0.18095388519438615
294,2.1886188307400302e-20,1.9206077847194553e-15,0.0005806732626414996,0.18829665067880863
295,2.1886188307400302e-20,3.3880067200724938e-15,0.000642707762678705,0.19563941616323116
296,1.8683336309679888e-20,2.3724677303371924e-15,0.0007047422627159105,0.20298218164765366
297,1.8683336309679888e-20,1.6597444603543408e-15,0.000766776762753116,0.21032494713207614
298,6.951763626646204e-21,1.160034952694373e-15,0.0008288112627903218,0.21766771261649867
299,6.951763626646204e-21,2.0478658965384107e-15,0.0008908457628275272,0.22501047810092123
300,2.3548411240429444e-21,1.4336610162132938e-15,0.0009528802628647323,0.2323532435853437
301,2.3548411240429444e-21,1.0027264486927357e-15,0.001014914762901938,0.23969600906976624
302,8.932933367819196e-21,7.006698898312493e-16,0.0010769492629391436,0.24703877455418874
303,8.932933367819196e-21,4.891514416887746e-16,0.001138983762976349,0.25438154003861124
304,3.573617045479619e-21,3.4117404059632125e-16,0.0012010182630135546,0.2617243055230337
305,3.573617045479619e-21,2.3774707850233973e-16,0.0012630527630507601,0.2690670710074563
306,1.3595392024229864e-21,4.232197462033196e-16,0.0013250872630879659,0.2764098364918787
307,1.3595392024229864e-21,7.482062744396204e-16,0.0013871217631251712,0.2837526019763013
308,4.3814512578109e-22,1.3137446803560597e-15,0.001449156263162377,0.29109536746072373
309,4.3814512578109e-22,9.21588435633681e-16,0.001511190763199582,0.2984381329451463
310,1.4110340338138147e-22,6.458926459996013e-16,0.0014703040406679154,0.2948201950319273
311,1.4110340338138147e-22,4.522564049990519e-16,0.001429417318136248,0.2912022571187084
312,1.1900276729613946e-22,3.1638356475260915e-16,0.0013885305956045809,0.2875843192054895
313,1.1900276729613946e-22,2.2113200307763745e-16,0.0013476438730729138,0.2839663812922705
314,2.78946677875566e-22,3.905097741508772e-16,0.001306757150541247,0.28034844337905157
315,2.78946677875566e-22,2.7337002698792084e-16,0.0012658704280095797,0.27673050546583267
316,1.0449430570792198e-22,1.9119665070731413e-16,0.0012249837054779129,0.27311256755261376
317,1.0449430570792198e-22,1.336052914795379e-16,0.0011840969829462458,0.2694946296393948
318,1.4700259856597507e-22,9.327915104547587e-17,0.0011432102604145785,0.2658766917261759
319,1.4700259856597507e-22,6.506786677783993e-17,0.0011023235378829115,0.26225875381295694
320,3.600383299994376e-22,1.1554530705621869e-16,0.0010614368153512444,0.258640815899738
321,3.600383299994376e-22,8.072420663151185e-17,0.0010205500928195774,0.255022877986519
322,1.2618692842726336e-22,1.42750179261961e-16,0.0009796633702879101,0.25140494007330016
323,1.2618692842726336e-22,9.98832972279241e-17,0.0009387766477562433,0.24778700216008115
324,7.17281500205984e-23,1.7590520720009121e-16,0.0008978899252245764,0.24416906424686227
325,7.17281500205984e-23,1.2326929268098474e-16,0.0008570032026929093,0.24055112633364328
326,6.715117806873647e-23,2.1621158180650826e-16,0.0008161164801612421,0.23693318842042438
327,6.715117806873647e-23,1.5174362452793401e-16,0.000775229757629575,0.23331525050720542
328,2.2480105758515106e-23,1.0640447267510933e-16,0.0007343430350979081,0.2296973125939865
329,2.2480105758515106e-23,1.8632862849547789e-16,0.0007076858385337826,0.22558780533617268
330,3.914617853206859e-23,3.242304778995294e-16,0.000681028641969657,0.2214782980783588
331,3.914617853206859e-23,2.2823481456416774e-16,0.0006543714454055314,0.21736879082054505
332,4.4211743757974554e-23,1.6051841728412824e-16,0.0006277142488414062,0.21325928356273122
333,4.4211743757974554e-23,1.1279403968389645e-16,0.0006010570522772806,0.2091497763049174
334,9.408598981646231e-23,7.918977012989059e-17,0.0005743998557131549,0.20504026904710354
335,9.408598981646231e-23,5.554909254680615e-17,0.0005477426591490295,0.2009307617892897
336,3.528683156345816e-23,3.8932570479406116e-17,0.0005210854625849039,0.19682125453147586
337,3.528683156345816e-23,2.7263439385701214e-17,0.0004944282660207784,0.19271174727366208
338,1.4409569568453797e-23,1.9075804209438857e-17,0.00046777106945665285,0.18860224001584827
339,1.4409569568453797e-23,1.33359167911374e-17,0.00044111387289252744,0.18449273275803443
340,6.829223338338019e-24,9.31544975909397e-18,0.0004144566763284019,0.18038322550022062
341,6.829223338338019e-24,1.648753166077516e-17,0.0003877994797642763,0.1762737182424068
342,3.332863027019376e-24,1.1533595307143173e-17,0.00036114228320015084,0.17216421098459295
343,3.332863027019376e-24,8.061508045345422e-18,0.0003344850866360253,0.16805470372677916
344,2.704484605068943e-24,5.630065386215413e-18,0.0003078278900718998,0.16394519646896533
345,2.704484605068943e-24,3.928793139064088e-18,0.00028117069350777434,0.15983568921115152
346,9.255458980551498e-25,2.7394062579913053e-18,0.00025451349694364877,0.15572618195333768
347,9.255458980551498e-25,4.8732023991782784e-18,0.00022785630037952328,0.1516166746955238
348,8.149389455075918e-25,8.616415773489552e-18,0.00022662591471361225,0.15492774941535933
349,8.149389455075918e-25,6.029861142980584e-18,0.00022539552904770116,0.15823882413519488
