method;traces;pollution;param;p
cri_tvla_1;300000;gauss;2;0.006845196902434858
cri_tvla_2;300000;gauss;2;8.93616967809197e-40
dlla9;300000;gauss;2;1.9173715252482828e-286
dlla2;300000;gauss;2;1.479893696670208e-194
cri_tvla_1;300000;gauss;3;0.003737107555320622
cri_tvla_2;300000;gauss;3;6.3790730331581206e-27
dlla9;300000;gauss;3;1.0543817373398813e-153
dlla2;300000;gauss;3;1.5361756660602384e-99
cri_tvla_1;300000;gauss;4;0.001590434461884708
cri_tvla_2;300000;gauss;4;3.2957849382749093e-20
dlla9;300000;gauss;4;4.707353828128623e-119
dlla2;300000;gauss;4;4.9858872631823114e-82
cri_tvla_1;300000;gauss;5;0.000800648962936986
cri_tvla_2;300000;gauss;5;5.878344460722447e-17
dlla9;300000;gauss;5;1.1144832846732468e-67
dlla2;300000;gauss;5;3.014170501745008e-73
cri_tvla_1;300000;gauss;6;0.0051858648398962455
cri_tvla_2;300000;gauss;6;1.0439301821498089e-10
dlla9;300000;gauss;6;6.961984846125934e-20
dlla2;300000;gauss;6;1.54576966087541e-47
cri_tvla_1;300000;gauss;7;0.0030136202556599765
cri_tvla_2;300000;gauss;7;4.019257845806844e-11
dlla9;300000;gauss;7;0.05574552432707858
dlla2;300000;gauss;7;4.63174757359943e-21
cri_tvla_1;300000;gauss;8;0.007912060468219727
cri_tvla_2;300000;gauss;8;2.297545386225357e-06
dlla9;300000;gauss;8;0.046288438888819325
dlla2;300000;gauss;8;7.183215020593073e-13
cri_tvla_1;300000;gauss;9;0.0057313431798780385
cri_tvla_2;300000;gauss;9;3.537614813327096e-05
dlla9;300000;gauss;9;8.740418866886985e-14
dlla2;300000;gauss;9;1.968059241152179e-12
cri_tvla_1;300000;gauss;10;0.00937124317738067
cri_tvla_2;300000;gauss;10;3.928667983466806e-06
dlla9;300000;gauss;10;0.6165956060873581
dlla2;300000;gauss;10;1.7333729102790654e-09
cri_tvla_1;300000;gauss;11;0.0001824989449731614
cri_tvla_2;300000;gauss;11;0.00011571350553127992
dlla9;300000;gauss;11;0.7483717215774242
dlla2;300000;gauss;11;0.05780869145712739
cri_tvla_1;300000;gauss;12;0.005273832141616352
cri_tvla_2;300000;gauss;12;0.00020217116380935452
dlla9;300000;gauss;12;0.10056894543404177
dlla2;300000;gauss;12;0.027756160665570757
cri_tvla_1;300000;gauss;13;0.006437947776127242
cri_tvla_2;300000;gauss;13;0.006283294682628756
dlla9;300000;gauss;13;0.25363336334036446
dlla2;300000;gauss;13;0.10486695537742374
cri_tvla_1;300000;gauss;14;0.0014473095377632572
cri_tvla_2;300000;gauss;14;0.00035505267395454133
dlla9;300000;gauss;14;0.006189431356196154
dlla2;300000;gauss;14;0.4176876489070833
cri_tvla_1;300000;gauss;15;0.007071792272043484
cri_tvla_2;300000;gauss;15;0.001364813520256148
dlla9;300000;gauss;15;0.27048145892514097
dlla2;300000;gauss;15;0.5177595367349392
cri_tvla_1;300000;gauss;16;0.0001359578692235711
cri_tvla_2;300000;gauss;16;0.004891405546493515
dlla9;300000;gauss;16;0.9469380689593143
dlla2;300000;gauss;16;0.391808133179566
cri_tvla_1;300000;gauss;17;0.0022647269259522067
cri_tvla_2;300000;gauss;17;0.0021698706466980874
dlla9;300000;gauss;17;0.42920310381784
dlla2;300000;gauss;17;0.1528658715470289
cri_tvla_1;300000;gauss;18;0.0016018979212436733
cri_tvla_2;300000;gauss;18;0.003629221451774398
dlla9;300000;gauss;18;0.25858829609376405
dlla2;300000;gauss;18;0.5325337673469862
cri_tvla_1;300000;gauss;19;0.0023205618233087346
cri_tvla_2;300000;gauss;19;0.004162820118341242
dlla9;300000;gauss;19;0.8801160227764677
dlla2;300000;gauss;19;0.0024549075915985333
cri_tvla_1;300000;gauss;20;0.0014219434353323832
cri_tvla_2;300000;gauss;20;0.0009865162841898678
dlla9;300000;gauss;20;0.2470691078375501
dlla2;300000;gauss;20;0.22009412810865675
cri_tvla_1;300000;gauss;21;0.003980680422223842
cri_tvla_2;300000;gauss;21;0.002250143619611228
dlla9;300000;gauss;21;0.28480643677996603
dlla2;300000;gauss;21;0.9660584536130051
cri_tvla_1;300000;gauss;22;0.0019313370187461177
cri_tvla_2;300000;gauss;22;0.004744710634952444
dlla9;300000;gauss;22;0.6838594894942343
dlla2;300000;gauss;22;0.08372108527210348
cri_tvla_1;300000;gauss;23;0.0007262643600100263
cri_tvla_2;300000;gauss;23;0.0028215129224515075
dlla9;300000;gauss;23;0.2590005087372191
dlla2;300000;gauss;23;0.9438887044592905
cri_tvla_1;300000;gauss;24;0.0037703612140033006
cri_tvla_2;300000;gauss;24;0.0032866362532672395
dlla9;300000;gauss;24;0.9863152770333187
dlla2;300000;gauss;24;0.35805146173198776
cri_tvla_1;300000;gauss;25;0.004330149841106817
cri_tvla_2;300000;gauss;25;0.008063322349005407
dlla9;300000;gauss;25;0.8295539099798821
dlla2;300000;gauss;25;0.02334710216663577
cri_tvla_1;300000;gauss;26;0.0015585937751558991
cri_tvla_2;300000;gauss;26;0.002901135723229697
dlla9;300000;gauss;26;0.4064173384085701
dlla2;300000;gauss;26;0.7407642775384922
cri_tvla_1;300000;gauss;27;0.002294252735150227
cri_tvla_2;300000;gauss;27;0.018092328942102998
dlla9;300000;gauss;27;0.3186647880677415
dlla2;300000;gauss;27;0.8540371898696375
cri_tvla_1;300000;gauss;28;0.0021288532061272255
cri_tvla_2;300000;gauss;28;0.0022117547599085764
dlla9;300000;gauss;28;0.9702181158185812
dlla2;300000;gauss;28;0.9438887044592905
cri_tvla_1;300000;gauss;29;0.0021386473437258412
cri_tvla_2;300000;gauss;29;0.0013487598405752198
dlla9;300000;gauss;29;0.41413634116623377
dlla2;300000;gauss;29;0.1312070165630153
cri_tvla_1;300000;gauss;30;0.0016291384704403492
cri_tvla_2;300000;gauss;30;0.003374077386105529
dlla9;300000;gauss;30;0.6238780265080694
dlla2;300000;gauss;30;0.3334272753762081
cri_tvla_1;300000;gauss;31;0.0014454617605994516
cri_tvla_2;300000;gauss;31;0.0035728139591356413
dlla9;300000;gauss;31;0.4043968658758912
dlla2;300000;gauss;31;0.608191866820434
cri_tvla_1;300000;gauss;32;9.89634864784205e-05
cri_tvla_2;300000;gauss;32;0.0034178767383534385
dlla9;300000;gauss;32;0.28441820083031133
dlla2;300000;gauss;32;0.055277463724074535
cri_tvla_1;300000;gauss;33;0.002927306057853305
cri_tvla_2;300000;gauss;33;0.0051559085147551125
dlla9;300000;gauss;33;0.9298761036949745
dlla2;300000;gauss;33;0.8719269821666706
cri_tvla_1;300000;gauss;34;0.0021967436331383015
cri_tvla_2;300000;gauss;34;0.0022629628998507606
dlla9;300000;gauss;34;0.323118713918933
dlla2;300000;gauss;34;0.23807750477506756
cri_tvla_1;300000;gauss;35;0.0013530543944982381
cri_tvla_2;300000;gauss;35;4.8145893843576094e-05
dlla9;300000;gauss;35;0.9232712947538351
dlla2;300000;gauss;35;0.4970391260902114
cri_tvla_1;300000;gauss;36;0.0006590989841203323
cri_tvla_2;300000;gauss;36;0.00306658683343772
dlla9;300000;gauss;36;0.3429470582016386
dlla2;300000;gauss;36;0.927122194876904
cri_tvla_1;300000;gauss;37;0.0012113165093294213
cri_tvla_2;300000;gauss;37;0.002733792306217705
dlla9;300000;gauss;37;0.8374280273990343
dlla2;300000;gauss;37;0.025034390635403483
cri_tvla_1;300000;gauss;38;0.0023018295079869117
cri_tvla_2;300000;gauss;38;0.001899014206241846
dlla9;300000;gauss;38;0.7201609450632325
dlla2;300000;gauss;38;0.30428714978810134
cri_tvla_1;300000;gauss;39;9.7524235503119e-05
cri_tvla_2;300000;gauss;39;0.005822766724990892
dlla9;300000;gauss;39;0.43120859387250177
dlla2;300000;gauss;39;0.9321238878241429
cri_tvla_1;300000;gauss;40;0.0004939620778385646
cri_tvla_2;300000;gauss;40;0.002520276335011315
dlla9;300000;gauss;40;0.31497129776984256
dlla2;300000;gauss;40;0.9925412573101453
cri_tvla_1;300000;gauss;0;0.011368977194821439
cri_tvla_2;300000;gauss;0;5.503760373807631e-14
dlla9;300000;gauss;0;0.0
dlla2;300000;gauss;0;0.0
cri_tvla_1;300000;gauss;1;0.00255534741629758
cri_tvla_2;300000;gauss;1;8.583508181989895e-35
dlla9;300000;gauss;1;0.0
dlla2;300000;gauss;1;0.0
cri_tvla_1;300000;gauss;2;0.007824683127069807
cri_tvla_2;300000;gauss;2;7.82956003633555e-30
dlla9;300000;gauss;2;1.6549936615413465e-268
dlla2;300000;gauss;2;1.4061878040672426e-252
cri_tvla_1;300000;gauss;3;0.005512876255264976
cri_tvla_2;300000;gauss;3;2.6191365147675432e-15
dlla9;300000;gauss;3;2.3780082157903255e-171
dlla2;300000;gauss;3;1.1551287714942802e-139
cri_tvla_1;300000;gauss;4;0.0009583257426373912
cri_tvla_2;300000;gauss;4;5.882080459205883e-14
dlla9;300000;gauss;4;1.343844044312176e-110
dlla2;300000;gauss;4;1.5913332322073367e-65
cri_tvla_1;300000;gauss;5;0.002510361983850989
cri_tvla_2;300000;gauss;5;1.0805191360895343e-16
dlla9;300000;gauss;5;2.7086897499152514e-45
dlla2;300000;gauss;5;7.675435790682144e-52
cri_tvla_1;300000;gauss;6;0.011664140449379398
cri_tvla_2;300000;gauss;6;3.5815159771885084e-11
dlla9;300000;gauss;6;3.927983926436143e-40
dlla2;300000;gauss;6;7.426451566588127e-49
cri_tvla_1;300000;gauss;7;0.0004061505317656829
cri_tvla_2;300000;gauss;7;1.6712354763835156e-07
dlla9;300000;gauss;7;0.3080925039556359
dlla2;300000;gauss;7;2.0079593507544845e-22
cri_tvla_1;300000;gauss;8;0.006937397691688944
cri_tvla_2;300000;gauss;8;1.7979577501076805e-07
dlla9;300000;gauss;8;0.008102972025614441
dlla2;300000;gauss;8;7.970422070815923e-12
cri_tvla_1;300000;gauss;9;0.004386354520382323
cri_tvla_2;300000;gauss;9;2.6867502991309748e-05
dlla9;300000;gauss;9;0.39925843585867526
dlla2;300000;gauss;9;1.7099048637599575e-17
cri_tvla_1;300000;gauss;10;0.0024228094709403654
cri_tvla_2;300000;gauss;10;1.3752007963504422e-10
dlla9;300000;gauss;10;0.5361976887744615
dlla2;300000;gauss;10;4.2212317080860086e-09
cri_tvla_1;300000;gauss;11;0.0031471849612252074
cri_tvla_2;300000;gauss;11;0.0005249879921827144
dlla9;300000;gauss;11;0.9998394009296956
dlla2;300000;gauss;11;0.4264000254778071
cri_tvla_1;300000;gauss;12;0.003714276988430215
cri_tvla_2;300000;gauss;12;0.0005404223851701821
dlla9;300000;gauss;12;0.5488504864567737
dlla2;300000;gauss;12;0.0006552433371947248
cri_tvla_1;300000;gauss;13;0.011129461523918159
cri_tvla_2;300000;gauss;13;0.004706522509635093
dlla9;300000;gauss;13;0.2123790466430022
dlla2;300000;gauss;13;0.0021859524885304436
cri_tvla_1;300000;gauss;14;0.005027764385959496
cri_tvla_2;300000;gauss;14;0.008166551236070692
dlla9;300000;gauss;14;0.3835989183080236
dlla2;300000;gauss;14;0.09447822356289298
cri_tvla_1;300000;gauss;15;0.008685069836311253
cri_tvla_2;300000;gauss;15;0.004338742790217188
dlla9;300000;gauss;15;0.5959343712436608
dlla2;300000;gauss;15;0.07084428492236977
cri_tvla_1;300000;gauss;16;0.002183450900648932
cri_tvla_2;300000;gauss;16;0.0016323020195196964
dlla9;300000;gauss;16;0.8780679020679656
dlla2;300000;gauss;16;0.24269599749326254
cri_tvla_1;300000;gauss;17;0.0012267890949890798
cri_tvla_2;300000;gauss;17;0.0014317400559299854
dlla9;300000;gauss;17;0.4445548657471804
dlla2;300000;gauss;17;0.007930237366445641
cri_tvla_1;300000;gauss;18;0.001181756361234959
cri_tvla_2;300000;gauss;18;0.001371670044705072
dlla9;300000;gauss;18;0.12589248991788335
dlla2;300000;gauss;18;0.07815689042028989
cri_tvla_1;300000;gauss;19;0.00030122229750739846
cri_tvla_2;300000;gauss;19;0.0006106815473464165
dlla9;300000;gauss;19;0.08313327037423181
dlla2;300000;gauss;19;0.9532624340159751
cri_tvla_1;300000;gauss;20;0.007008425597944683
cri_tvla_2;300000;gauss;20;0.0028023071546827306
dlla9;300000;gauss;20;0.8957351092900254
dlla2;300000;gauss;20;0.6474762700241118
cri_tvla_1;300000;gauss;21;0.00234754356976863
cri_tvla_2;300000;gauss;21;0.0002672105615313693
dlla9;300000;gauss;21;0.13570245212641222
dlla2;300000;gauss;21;0.23124102032223215
cri_tvla_1;300000;gauss;22;0.0005260970661872102
cri_tvla_2;300000;gauss;22;0.0018761455213560222
dlla9;300000;gauss;22;0.38179484792936413
dlla2;300000;gauss;22;0.7335015629425934
cri_tvla_1;300000;gauss;23;0.001372566972880918
cri_tvla_2;300000;gauss;23;0.0006523224800317029
dlla9;300000;gauss;23;0.7846820531981509
dlla2;300000;gauss;23;0.6024777617735914
cri_tvla_1;300000;gauss;24;0.00713294156585708
cri_tvla_2;300000;gauss;24;0.008269887856642824
dlla9;300000;gauss;24;0.05687322099093567
dlla2;300000;gauss;24;0.8094256264559593
cri_tvla_1;300000;gauss;25;0.0015224440283910785
cri_tvla_2;300000;gauss;25;0.0008139559204156768
dlla9;300000;gauss;25;0.3834506739029896
dlla2;300000;gauss;25;0.7573040025067375
cri_tvla_1;300000;gauss;26;0.005727272967714314
cri_tvla_2;300000;gauss;26;0.00774730172283835
dlla9;300000;gauss;26;0.5483815893117374
dlla2;300000;gauss;26;0.728603218250461
cri_tvla_1;300000;gauss;27;0.0022747128032242765
cri_tvla_2;300000;gauss;27;0.009183825743729227
dlla9;300000;gauss;27;0.18896240444934317
dlla2;300000;gauss;27;0.026365933251870487
cri_tvla_1;300000;gauss;28;0.0014092979303164431
cri_tvla_2;300000;gauss;28;0.004373896124783921
dlla9;300000;gauss;28;0.19694859942920975
dlla2;300000;gauss;28;0.7619224952249324
cri_tvla_1;300000;gauss;29;0.00674318105385692
cri_tvla_2;300000;gauss;29;0.0011930861572972634
dlla9;300000;gauss;29;0.7249001019703898
dlla2;300000;gauss;29;0.36639882650095845
cri_tvla_1;300000;gauss;30;0.004265746853865685
cri_tvla_2;300000;gauss;30;0.0028586034971971636
dlla9;300000;gauss;30;0.36941430569521516
dlla2;300000;gauss;30;0.630804383033116
cri_tvla_1;300000;gauss;31;0.0003615117795410932
cri_tvla_2;300000;gauss;31;0.0012347337793990523
dlla9;300000;gauss;31;0.8825333256173342
dlla2;300000;gauss;31;0.4615679239468027
cri_tvla_1;300000;gauss;32;1.8013483480842637e-05
cri_tvla_2;300000;gauss;32;0.006947408425216799
dlla9;300000;gauss;32;0.9416634735444913
dlla2;300000;gauss;32;0.24269599749326254
cri_tvla_1;300000;gauss;33;0.004422920288613905
cri_tvla_2;300000;gauss;33;0.0007419062801519669
dlla9;300000;gauss;33;0.6940587551601106
dlla2;300000;gauss;33;0.5502020858989879
cri_tvla_1;300000;gauss;34;0.00535327481397732
cri_tvla_2;300000;gauss;34;0.0021734555286904364
dlla9;300000;gauss;34;0.9734782723121462
dlla2;300000;gauss;34;0.5325337673469862
cri_tvla_1;300000;gauss;35;0.0002989228248048241
cri_tvla_2;300000;gauss;35;0.0006272374695954785
dlla9;300000;gauss;35;0.06761773636944056
dlla2;300000;gauss;35;0.7310579893631213
cri_tvla_1;300000;gauss;36;0.0015671339458657814
cri_tvla_2;300000;gauss;36;0.0003989731069498947
dlla9;300000;gauss;36;0.5043128085085162
dlla2;300000;gauss;36;0.4147922573638856
cri_tvla_1;300000;gauss;37;0.00516588889997478
cri_tvla_2;300000;gauss;37;0.002561624679950293
dlla9;300000;gauss;37;0.6325369520010102
dlla2;300000;gauss;37;0.14427029384530382
cri_tvla_1;300000;gauss;38;0.0004897559183049654
cri_tvla_2;300000;gauss;38;0.002463392733088647
dlla9;300000;gauss;38;0.5784629395373035
dlla2;300000;gauss;38;0.14092508767395884
cri_tvla_1;300000;gauss;39;0.0014977721369306457
cri_tvla_2;300000;gauss;39;0.0014829371352616516
dlla9;300000;gauss;39;0.3041562653235075
dlla2;300000;gauss;39;0.8937784372774153
cri_tvla_1;300000;gauss;40;0.0006971296175879036
cri_tvla_2;300000;gauss;40;0.004487080977823121
dlla9;300000;gauss;40;0.7010938850527971
dlla2;300000;gauss;40;0.7335015629425934
cri_tvla_1;300000;gauss;0;0.038091809492896436
cri_tvla_2;300000;gauss;0;9.602312694992047e-36
dlla9;300000;gauss;0;0.0
dlla2;300000;gauss;0;0.0
cri_tvla_1;300000;gauss;1;0.0026466211047061518
cri_tvla_2;300000;gauss;1;1.1681127310318625e-15
dlla9;300000;gauss;1;0.0
dlla2;300000;gauss;1;0.0
cri_tvla_1;300000;gauss;2;0.0024121011222185545
cri_tvla_2;300000;gauss;2;1.1400763331865487e-31
dlla9;300000;gauss;2;9.588442145689352e-299
dlla2;300000;gauss;2;2.0457703226129317e-209
cri_tvla_1;300000;gauss;3;0.016517347178340157
cri_tvla_2;300000;gauss;3;2.3621748245912433e-30
dlla9;300000;gauss;3;1.989980902491666e-203
dlla2;300000;gauss;3;3.818363922126175e-124
cri_tvla_1;300000;gauss;4;0.00011828559956943907
cri_tvla_2;300000;gauss;4;5.373262705138004e-22
dlla9;300000;gauss;4;2.4530687325314344e-112
dlla2;300000;gauss;4;2.33573036077167e-67
cri_tvla_1;300000;gauss;5;0.0047477006370084006
cri_tvla_2;300000;gauss;5;2.9160597850595333e-13
dlla9;300000;gauss;5;2.609032009199256e-58
dlla2;300000;gauss;5;8.101286241604502e-55
cri_tvla_1;300000;gauss;6;0.0015384646197880198
cri_tvla_2;300000;gauss;6;1.2898153776423909e-11
dlla9;300000;gauss;6;7.092527230967122e-26
dlla2;300000;gauss;6;2.0904701110295994e-30
cri_tvla_1;300000;gauss;7;0.00034651942348061103
cri_tvla_2;300000;gauss;7;2.9726810533149007e-07
dlla9;300000;gauss;7;1.0166501128163487e-14
dlla2;300000;gauss;7;2.6365381274987005e-26
cri_tvla_1;300000;gauss;8;0.0063000949606940426
cri_tvla_2;300000;gauss;8;1.538041557401884e-07
dlla9;300000;gauss;8;0.0058171715483016605
dlla2;300000;gauss;8;6.808416409149423e-13
cri_tvla_1;300000;gauss;9;0.0006234749924241154
cri_tvla_2;300000;gauss;9;0.0002170017956908314
dlla9;300000;gauss;9;0.020482831513728806
dlla2;300000;gauss;9;1.1531914161303758e-09
cri_tvla_1;300000;gauss;10;0.002724571459858705
cri_tvla_2;300000;gauss;10;3.999704134913436e-08
dlla9;300000;gauss;10;0.978201612014631
dlla2;300000;gauss;10;5.287879558722358e-12
cri_tvla_1;300000;gauss;11;0.0003938889041119583
cri_tvla_2;300000;gauss;11;0.0001982563215518325
dlla9;300000;gauss;11;0.16192705763614984
dlla2;300000;gauss;11;0.020258529234271218
cri_tvla_1;300000;gauss;12;0.0033805185758643387
cri_tvla_2;300000;gauss;12;1.3344952952001718e-05
dlla9;300000;gauss;12;0.12291068444983852
dlla2;300000;gauss;12;0.13600663779827143
cri_tvla_1;300000;gauss;13;0.002119241810668647
cri_tvla_2;300000;gauss;13;0.00286616009537614
dlla9;300000;gauss;13;0.1946941243517471
dlla2;300000;gauss;13;0.20082662479528052
cri_tvla_1;300000;gauss;14;0.002071000340175113
cri_tvla_2;300000;gauss;14;8.577626271683329e-05
dlla9;300000;gauss;14;0.11746367968953786
dlla2;300000;gauss;14;0.0003471775101082879
cri_tvla_1;300000;gauss;15;0.005405654681869592
cri_tvla_2;300000;gauss;15;0.0024711103229045676
dlla9;300000;gauss;15;0.6814839202181651
dlla2;300000;gauss;15;0.588098512666706
cri_tvla_1;300000;gauss;16;0.0009820693517587542
cri_tvla_2;300000;gauss;16;0.004533334036298132
dlla9;300000;gauss;16;0.9654732401021492
dlla2;300000;gauss;16;0.6638695399968231
cri_tvla_1;300000;gauss;17;0.0005956301582909832
cri_tvla_2;300000;gauss;17;0.0005803862646285594
dlla9;300000;gauss;17;0.02856278592111745
dlla2;300000;gauss;17;0.7907380395669242
cri_tvla_1;300000;gauss;18;0.002277561467558556
cri_tvla_2;300000;gauss;18;0.002578550610449709
dlla9;300000;gauss;18;0.49065772990825207
dlla2;300000;gauss;18;0.32270196006553176
cri_tvla_1;300000;gauss;19;0.00019703000117857365
cri_tvla_2;300000;gauss;19;0.0003937739674949862
dlla9;300000;gauss;19;0.7009907429297969
dlla2;300000;gauss;19;0.5938655825656726
cri_tvla_1;300000;gauss;20;0.0029077614478286344
cri_tvla_2;300000;gauss;20;0.004101217788827326
dlla9;300000;gauss;20;0.5002359154563121
dlla2;300000;gauss;20;0.388959724745193
cri_tvla_1;300000;gauss;21;0.007872502334218722
cri_tvla_2;300000;gauss;21;0.001549946443588046
dlla9;300000;gauss;21;0.22684259149472283
dlla2;300000;gauss;21;0.8882336634680099
cri_tvla_1;300000;gauss;22;0.00019091078921795344
cri_tvla_2;300000;gauss;22;0.000792845122852218
dlla9;300000;gauss;22;0.9953210407209201
dlla2;300000;gauss;22;0.7211725729799708
cri_tvla_1;300000;gauss;23;0.0028853215170924203
cri_tvla_2;300000;gauss;23;0.005069626316913567
dlla9;300000;gauss;23;0.9829638059563772
dlla2;300000;gauss;23;0.78427684267995
cri_tvla_1;300000;gauss;24;0.005645821930068724
cri_tvla_2;300000;gauss;24;0.0028131452569821963
dlla9;300000;gauss;24;0.9244913964381908
dlla2;300000;gauss;24;0.8488798597867664
cri_tvla_1;300000;gauss;25;0.0007409738494771741
cri_tvla_2;300000;gauss;25;0.0037774788418209124
dlla9;300000;gauss;25;0.18218878784667336
dlla2;300000;gauss;25;0.1312070165630153
cri_tvla_1;300000;gauss;26;0.0043563979725777064
cri_tvla_2;300000;gauss;26;0.0020794500343711214
dlla9;300000;gauss;26;0.6095813022854943
dlla2;300000;gauss;26;0.5852077426361144
cri_tvla_1;300000;gauss;27;0.003596564897312505
cri_tvla_2;300000;gauss;27;0.0005297329829351652
dlla9;300000;gauss;27;0.47225745199779845
dlla2;300000;gauss;27;0.44686188915133424
cri_tvla_1;300000;gauss;28;0.0042108715173831595
cri_tvla_2;300000;gauss;28;0.0024321276513188834
dlla9;300000;gauss;28;0.4071942400179649
dlla2;300000;gauss;28;0.4497979141010121
cri_tvla_1;300000;gauss;29;0.0031119843465224452
cri_tvla_2;300000;gauss;29;0.002243016916650858
dlla9;300000;gauss;29;0.10615327154444802
dlla2;300000;gauss;29;0.679956920945122
cri_tvla_1;300000;gauss;30;0.008229980176891109
cri_tvla_2;300000;gauss;30;0.0020995300180416984
dlla9;300000;gauss;30;0.19528998070442075
dlla2;300000;gauss;30;0.43514846863208595
cri_tvla_1;300000;gauss;31;0.0005973580465531811
cri_tvla_2;300000;gauss;31;0.008686407225164684
dlla9;300000;gauss;31;0.03712890766176002
dlla2;300000;gauss;31;0.24971371190172514
cri_tvla_1;300000;gauss;32;2.5090167435235268e-05
cri_tvla_2;300000;gauss;32;0.0033215042182760043
dlla9;300000;gauss;32;0.6826127575725589
dlla2;300000;gauss;32;0.15462492379038995
cri_tvla_1;300000;gauss;33;0.0010215838298185359
cri_tvla_2;300000;gauss;33;0.0051748188355977475
dlla9;300000;gauss;33;0.3623911973617172
dlla2;300000;gauss;33;0.7928661952499928
cri_tvla_1;300000;gauss;34;0.0021967436331383015
cri_tvla_2;300000;gauss;34;0.0034650856731529085
dlla9;300000;gauss;34;0.8352573698142314
dlla2;300000;gauss;34;0.7431622481777368
cri_tvla_1;300000;gauss;35;0.002138465553965205
cri_tvla_2;300000;gauss;35;0.0016056520115647628
dlla9;300000;gauss;35;0.8827021908702988
dlla2;300000;gauss;35;0.6280006513362935
cri_tvla_1;300000;gauss;36;0.0014815366761094558
cri_tvla_2;300000;gauss;36;0.0007901241590907716
dlla9;300000;gauss;36;0.41946223658621695
dlla2;300000;gauss;36;0.16731142887261274
cri_tvla_1;300000;gauss;37;0.0009212098233658188
cri_tvla_2;300000;gauss;37;0.003066050077187345
dlla9;300000;gauss;37;0.8134419503574402
dlla2;300000;gauss;37;0.30688908983677454
cri_tvla_1;300000;gauss;38;0.000872010986962705
cri_tvla_2;300000;gauss;38;0.009103106987066442
dlla9;300000;gauss;38;0.07450723880189264
dlla2;300000;gauss;38;0.32536993723599006
cri_tvla_1;300000;gauss;39;9.7524235503119e-05
cri_tvla_2;300000;gauss;39;0.0065857832942655655
dlla9;300000;gauss;39;0.7396705198315443
dlla2;300000;gauss;39;0.369195616966884
cri_tvla_1;300000;gauss;40;0.0004939620778385646
cri_tvla_2;300000;gauss;40;0.005605742070870191
dlla9;300000;gauss;40;0.45920610289100217
dlla2;300000;gauss;40;0.9185392841339969
cri_tvla_1;300000;gauss;0;0.03181440632959987
cri_tvla_2;300000;gauss;0;1.333697074824667e-37
dlla9;300000;gauss;0;0.0
dlla2;300000;gauss;0;0.0
cri_tvla_1;300000;gauss;1;0.0033065030380299313
cri_tvla_2;300000;gauss;1;1.676234822489384e-36
dlla9;300000;gauss;1;0.0
dlla2;300000;gauss;1;0.0
cri_tvla_1;300000;gauss;2;0.0007109112433721484
cri_tvla_2;300000;gauss;2;2.2227008003851116e-28
dlla9;300000;gauss;2;3.667935149617944e-252
dlla2;300000;gauss;2;2.8883384384704065e-181
cri_tvla_1;300000;gauss;3;0.0054097967167725585
cri_tvla_2;300000;gauss;3;1.0929785436138874e-14
dlla9;300000;gauss;3;1.034197609339162e-189
dlla2;300000;gauss;3;2.33831870030081e-136
cri_tvla_1;300000;gauss;4;0.0075924652771798195
cri_tvla_2;300000;gauss;4;1.2584930593729074e-15
dlla9;300000;gauss;4;7.022125626432425e-90
dlla2;300000;gauss;4;2.8259695426452064e-71
cri_tvla_1;300000;gauss;5;0.0020897210045868436
cri_tvla_2;300000;gauss;5;1.869610400941543e-20
dlla9;300000;gauss;5;5.067714091943151e-64
dlla2;300000;gauss;5;8.906154178927876e-58
cri_tvla_1;300000;gauss;6;0.004802079943105244
cri_tvla_2;300000;gauss;6;8.311754773279e-11
dlla9;300000;gauss;6;2.074160351642467e-46
dlla2;300000;gauss;6;4.963405685259765e-34
cri_tvla_1;300000;gauss;7;0.0004252512491675896
cri_tvla_2;300000;gauss;7;3.1488632807214834e-09
dlla9;300000;gauss;7;0.0033394827019009267
dlla2;300000;gauss;7;6.723903179946181e-23
cri_tvla_1;300000;gauss;8;0.0030984787593936326
cri_tvla_2;300000;gauss;8;4.379518071958274e-06
dlla9;300000;gauss;8;0.13745195302594287
dlla2;300000;gauss;8;2.5710940434404406e-13
cri_tvla_1;300000;gauss;9;0.004413593308990789
cri_tvla_2;300000;gauss;9;1.4610804809636805e-05
dlla9;300000;gauss;9;0.38149399071605805
dlla2;300000;gauss;9;6.838539393469557e-08
cri_tvla_1;300000;gauss;10;0.00129315120269487
cri_tvla_2;300000;gauss;10;1.9667323930571407e-08
dlla9;300000;gauss;10;0.5062537668355169
dlla2;300000;gauss;10;8.365060150670147e-08
cri_tvla_1;300000;gauss;11;0.004489223175658769
cri_tvla_2;300000;gauss;11;0.0002062935180300403
dlla9;300000;gauss;11;0.8629866268550817
dlla2;300000;gauss;11;3.5830141386294566e-05
cri_tvla_1;300000;gauss;12;0.0018580622238215812
cri_tvla_2;300000;gauss;12;6.817931596000936e-06
dlla9;300000;gauss;12;0.09773280684853791
dlla2;300000;gauss;12;0.002881774095230391
cri_tvla_1;300000;gauss;13;0.006437947776127242
cri_tvla_2;300000;gauss;13;0.002753623551410089
dlla9;300000;gauss;13;0.23277497692189814
dlla2;300000;gauss;13;0.026822730090789105
cri_tvla_1;300000;gauss;14;0.0014473095377632572
cri_tvla_2;300000;gauss;14;9.006935160979936e-05
dlla9;300000;gauss;14;0.4013688412488001
dlla2;300000;gauss;14;0.04820620544530603
cri_tvla_1;300000;gauss;15;0.0011296683566991983
cri_tvla_2;300000;gauss;15;0.0005963591978619707
