method;pollution;param;p
dlla2;gauss;16;8.506344292313403e-18
cri_tvla_1;gauss;18;5.417875921321782e-13
cri_tvla_2;gauss;18;0.0012593317490007124
dlla9;gauss;18;1.0706657007109986e-56
dlla2;gauss;18;2.213225697968645e-14
cri_tvla_1;gauss;20;4.730592329023023e-13
cri_tvla_2;gauss;20;0.012581059116234732
dlla9;gauss;20;2.87190189357981e-50
dlla2;gauss;20;3.1749143174283084e-18
cri_tvla_1;gauss;22;1.3994672611065502e-07
cri_tvla_2;gauss;22;0.0808218230687329
dlla9;gauss;22;2.675515381671012e-37
dlla2;gauss;22;4.321391677358721e-13
cri_tvla_1;gauss;24;2.6039642336850485e-09
cri_tvla_2;gauss;24;0.07529452966873997
dlla9;gauss;24;1.0580058788409114e-31
dlla2;gauss;24;3.089465101018926e-10
cri_tvla_1;gauss;26;1.4733991973068007e-07
cri_tvla_2;gauss;26;0.012048869537249214
dlla9;gauss;26;1.0901972084884734e-40
dlla2;gauss;26;2.40926488864173e-15
cri_tvla_1;gauss;28;1.1545331741766191e-07
cri_tvla_2;gauss;28;0.03168338983474774
dlla9;gauss;28;2.609148268995863e-26
dlla2;gauss;28;2.9564829720052726e-07
cri_tvla_1;gauss;30;1.6563529335328347e-05
cri_tvla_2;gauss;30;0.04670603304363344
dlla9;gauss;30;1.791128851424374e-33
dlla2;gauss;30;4.4203498890852714e-10
cri_tvla_1;gauss;32;3.497123711543629e-05
cri_tvla_2;gauss;32;0.008746675508581912
dlla9;gauss;32;1.7774492893510792e-20
dlla2;gauss;32;6.537541556676998e-08
cri_tvla_1;gauss;34;8.021829729930122e-06
cri_tvla_2;gauss;34;0.06165520781622642
dlla9;gauss;34;3.4556231730393417e-26
dlla2;gauss;34;6.218488306028264e-06
cri_tvla_1;gauss;36;4.738221101897301e-05
cri_tvla_2;gauss;36;0.04548863187433137
dlla9;gauss;36;8.30901278810227e-27
dlla2;gauss;36;1.2067687806543046e-07
cri_tvla_1;gauss;38;6.424343882605957e-06
cri_tvla_2;gauss;38;0.07782738540197473
dlla9;gauss;38;2.003281013720719e-20
dlla2;gauss;38;2.7973865157229292e-05
cri_tvla_1;gauss;40;1.7209328047818054e-05
cri_tvla_2;gauss;40;0.041405396585038515
dlla9;gauss;40;1.991119952935482e-21
dlla2;gauss;40;1.2368462559600142e-06
cri_tvla_1;gauss;42;0.00019019945810396438
cri_tvla_2;gauss;42;0.09216223332650168
dlla9;gauss;42;5.764884144157831e-16
dlla2;gauss;42;0.009988812187808173
cri_tvla_1;gauss;44;0.00017467726539315267
cri_tvla_2;gauss;44;0.047925907620207694
dlla9;gauss;44;5.699409680448501e-15
dlla2;gauss;44;0.03468411748640246
cri_tvla_1;gauss;46;0.00073246651324504
cri_tvla_2;gauss;46;0.05483384293465297
dlla9;gauss;46;1.2907140458757439e-20
dlla2;gauss;46;0.005328187360645707
cri_tvla_1;gauss;48;0.0008093340455045265
cri_tvla_2;gauss;48;0.044585335567488706
dlla9;gauss;48;1.451201252312685e-14
dlla2;gauss;48;0.0013158478399244303
