method;p
tvla_rho;0.014440478314347471
dlla_open;0.3042517300933382
dlla_wegener;0.4174136645926196
tvla_t_1;0.016624161668948274
tvla_t_2;0.00920643840792027
tvla_rho;0.02832515266322555
dlla_open;0.24892592619823245
dlla_wegener;0.09196770531624149
tvla_t_1;0.02707406592441482
tvla_t_2;0.0402074167007988
tvla_rho;0.006185785848236147
dlla_open;0.19712269748959557
dlla_wegener;0.0498336124699626
tvla_t_1;0.01492205113789914
tvla_t_2;0.04586924040674359
tvla_rho;0.017472721361923238
dlla_open;0.7573592839707203
dlla_wegener;0.32105238345713877
tvla_t_1;0.04051186330145861
tvla_t_2;0.003310046278789292
tvla_rho;0.03452991514496673
dlla_open;0.9411137902142246
dlla_wegener;0.9382497081113816
tvla_t_1;0.047219149913526
tvla_t_2;0.06855859307504272
tvla_rho;0.023568200314835197
dlla_open;0.4142579656245917
dlla_wegener;0.01512057904449124
tvla_t_1;0.021190545872802384
tvla_t_2;0.04386777205653297
tvla_rho;0.00586088887394598
dlla_open;0.1505270430589184
dlla_wegener;0.8167111484098328
tvla_t_1;0.023179483717986324
tvla_t_2;0.018710787891590877
tvla_rho;0.008812772348138376
dlla_open;0.9974572890343771
dlla_wegener;0.28225315433330045
tvla_t_1;0.018558341149515246
tvla_t_2;0.03090498091720614
tvla_rho;0.02144154980070989
dlla_open;0.27056863549806665
dlla_wegener;0.23876963886574804
tvla_t_1;0.02531656563080825
tvla_t_2;0.018208387841676058
tvla_rho;0.016407598251075406
dlla_open;0.9114819696217572
dlla_wegener;0.028889785561798623
tvla_t_1;0.027510925756309684
tvla_t_2;0.0048763848093857295
tvla_rho;0.02085932996437978
dlla_open;0.23514196301156376
dlla_wegener;0.7983557974684193
tvla_t_1;0.04156856586581547
tvla_t_2;0.010858693803231451
tvla_rho;0.035702935161948446
dlla_open;0.8553489804267514
dlla_wegener;0.3740397837134386
tvla_t_1;0.014612295655481654
tvla_t_2;0.00928905204258122
tvla_rho;0.06440132341871152
dlla_open;0.5075835866526719
dlla_wegener;0.799972411209132
tvla_t_1;0.018682047187108138
tvla_t_2;0.051579689067423565
tvla_rho;0.019529510255891225
dlla_open;0.41911859496063364
dlla_wegener;0.5
tvla_t_1;0.03324305818934062
tvla_t_2;0.02135391751541212
tvla_rho;0.03819352499232109
dlla_open;0.02621224825634588
dlla_wegener;0.055917760918677194
tvla_t_1;0.029920963494409487
tvla_t_2;0.018004955910180614
tvla_rho;0.02438327260416906
dlla_open;0.8522412516194767
dlla_wegener;0.5838304115476085
tvla_t_1;0.01845628755419634
tvla_t_2;0.006735410092057073
tvla_rho;0.02139077081617713
dlla_open;0.6611305414184108
dlla_wegener;0.23060918729533258
tvla_t_1;0.053644194499778454
tvla_t_2;0.030836759562081713
tvla_rho;0.01579497170987243
dlla_open;0.27363225370467453
dlla_wegener;0.7701700007769339
tvla_t_1;0.013067019825958438
tvla_t_2;0.02799692346654524
tvla_rho;0.055990575222081285
dlla_open;0.6384420370478769
dlla_wegener;0.1990452656435085
tvla_t_1;0.018399081060618872
tvla_t_2;0.0373707616945547
tvla_rho;0.016083737452966762
dlla_open;0.5136288074257496
dlla_wegener;0.3769029256612938
tvla_t_1;0.007013646566005905
tvla_t_2;0.038434825218560016
tvla_rho;0.05237791584571072
dlla_open;0.5995930793759541
dlla_wegener;0.2142766409877247
tvla_t_1;0.015038774552944991
tvla_t_2;0.07796671115739999
tvla_rho;0.02836320926064073
dlla_open;0.5717497502455158
dlla_wegener;0.18158587376257307
tvla_t_1;0.020840129566936004
tvla_t_2;0.052089217992460815
tvla_rho;0.01497646733306035
dlla_open;0.073147517158958
dlla_wegener;0.644778080713684
tvla_t_1;0.041675770240543836
tvla_t_2;0.03170790252612435
tvla_rho;0.05708930395686229
dlla_open;0.7695496924552796
dlla_wegener;0.354338927921101
tvla_t_1;0.018320129346039497
tvla_t_2;0.052023468940824415
tvla_rho;0.014559436852074947
dlla_open;0.933591943017162
dlla_wegener;0.5214679588781335
tvla_t_1;0.026397108907123438
tvla_t_2;0.054998049828284164
tvla_rho;0.016556856684484478
dlla_open;0.9295504997100063
dlla_wegener;0.5209582909920512
tvla_t_1;0.012739622506168951
tvla_t_2;0.03599598615764869
tvla_rho;0.008268964545270707
dlla_open;0.8325483048510622
dlla_wegener;0.019709972391790422
tvla_t_1;0.01583838098635969
tvla_t_2;0.019267540984778668
tvla_rho;0.0071576934930988045
dlla_open;0.6452864067564203
dlla_wegener;0.9470701025762573
tvla_t_1;0.043438442739138286
tvla_t_2;0.025399868653149107
tvla_rho;0.06439055354782486
dlla_open;0.593248366070872
dlla_wegener;0.7676997070751606
tvla_t_1;0.006063178698253256
tvla_t_2;0.01767192035312249
tvla_rho;0.005758325020925881
dlla_open;0.5419182800998241
dlla_wegener;0.19821945762856036
tvla_t_1;0.011426730591174956
tvla_t_2;0.06893133758547898
tvla_rho;0.010885860759956456
dlla_open;0.5510505725587029
dlla_wegener;0.5212085333308815
tvla_t_1;0.039794922202080064
tvla_t_2;0.0076339195136762
tvla_rho;0.03384199766787521
dlla_open;0.09705877187859008
dlla_wegener;0.9629294367977533
tvla_t_1;0.010899686559857152
tvla_t_2;0.006865586123285027
tvla_rho;0.02013676238774398
dlla_open;0.20253413481951954
dlla_wegener;0.5210455973279112
tvla_t_1;0.04377887077143193
tvla_t_2;0.014799192892012822
tvla_rho;0.013145326976603533
dlla_open;0.5437122633225524
dlla_wegener;0.47895440267208883
tvla_t_1;0.03556415312238577
tvla_t_2;0.036791822793853554
tvla_rho;0.04972222509406632
dlla_open;0.3853474102662451
dlla_wegener;0.6451685357238159
tvla_t_1;0.02313152239793745
tvla_t_2;0.019703107009327803
tvla_rho;0.002761065639510729
dlla_open;0.5266145529497415
dlla_wegener;0.2823865724396395
tvla_t_1;0.008441747450039
tvla_t_2;0.029024700870017902
tvla_rho;0.010123442352172773
dlla_open;0.7252661062074568
dlla_wegener;0.03728235642619397
tvla_t_1;0.014056633854573394
tvla_t_2;0.019749848169877807
tvla_rho;0.011541511372130886
dlla_open;0.09488118682495682
dlla_wegener;0.5836000326649493
tvla_t_1;0.026996901275967627
tvla_t_2;0.019199932446583298
tvla_rho;0.03238015380422676
dlla_open;0.6840166030547618
dlla_wegener;0.2006772969410925
tvla_t_1;0.0097361228021104
tvla_t_2;0.01334825453766014
tvla_rho;0.012602169324018586
dlla_open;0.07482471993085729
dlla_wegener;0.6039968917727838
tvla_t_1;0.0641786273500067
tvla_t_2;0.019447794432318474
tvla_rho;0.027551783266237306
dlla_open;0.01147925858796411
dlla_wegener;0.5
tvla_t_1;0.024686087847345245
tvla_t_2;0.025276654030484163
tvla_rho;0.02834511023928976
dlla_open;0.38408779548969063
dlla_wegener;0.8133826845200689
tvla_t_1;0.03485758336169246
tvla_t_2;0.03524882654222655
tvla_rho;0.02502305557088902
dlla_open;0.7770274173408738
dlla_wegener;0.5208863598322812
tvla_t_1;0.014323916118597268
tvla_t_2;0.04044610871538473
tvla_rho;0.026741440746812506
dlla_open;0.38261689004872046
dlla_wegener;0.520987272264663
tvla_t_1;0.04581971249893838
tvla_t_2;0.0165165756290675
tvla_rho;0.020647978495008434
dlla_open;0.009397334132944338
dlla_wegener;0.24495412289286234
tvla_t_1;0.02057044445716511
tvla_t_2;0.03793332829575111
tvla_rho;0.02207224518365014
dlla_open;0.640171245267553
dlla_wegener;0.8445710211105075
tvla_t_1;0.04306020966914821
tvla_t_2;0.03810520336784794
tvla_rho;0.041095765453004196
dlla_open;0.2971541569344676
dlla_wegener;0.43674640757167604
tvla_t_1;0.019925935817981893
tvla_t_2;0.03947085140510217
tvla_rho;0.03346244570840318
dlla_open;0.24263859715160938
dlla_wegener;0.9960415714907992
tvla_t_1;0.017386499067176507
tvla_t_2;0.012300882492619947
tvla_rho;0.011956372531641613
dlla_open;0.8757127240858247
dlla_wegener;0.27813354127182954
tvla_t_1;0.0008722429903114076
tvla_t_2;0.010337580240458706
tvla_rho;0.015623088694544762
dlla_open;0.09468232398203075
dlla_wegener;0.17139085557395572
tvla_t_1;0.026113931171366796
tvla_t_2;0.006731701502650977
tvla_rho;0.04594443873560006
dlla_open;0.4578353781774518
dlla_wegener;0.47885115305979653
tvla_t_1;0.022084339162745145
tvla_t_2;0.011428005389823352
tvla_rho;0.0446469948642505
dlla_open;0.4568936269992291
dlla_wegener;0.43731291048803345
tvla_t_1;0.03905081122178777
tvla_t_2;0.0520491177555308
tvla_rho;0.02220942983443619
dlla_open;0.04027685409025466
dlla_wegener;0.5632094690187776
tvla_t_1;0.02300089076717965
tvla_t_2;0.029142782290139085
tvla_rho;0.006976290626366843
dlla_open;0.3755715847942398
dlla_wegener;0.9334562214576134
tvla_t_1;0.016821100857531083
tvla_t_2;0.023954968775354513
tvla_rho;0.025876039122362027
dlla_open;0.2316618824402287
dlla_wegener;0.541887610774118
tvla_t_1;0.03179126844392156
tvla_t_2;0.04584054804519947
tvla_rho;0.0030707954649813463
dlla_open;0.18795860394766659
dlla_wegener;0.45796733303752646
tvla_t_1;0.02514369963091058
tvla_t_2;0.016825019277779626
tvla_rho;0.006393072786084364
dlla_open;0.32584532961126844
dlla_wegener;0.9551695209397559
tvla_t_1;0.017055787376447983
tvla_t_2;0.020175818294638978
tvla_rho;0.013234316716926875
dlla_open;0.9496565604101359
dlla_wegener;0.583032292955724
tvla_t_1;0.04094585679561693
tvla_t_2;0.04388820528091242
tvla_rho;0.04972510230879923
dlla_open;0.008798134538997
dlla_wegener;0.8203182414650567
tvla_t_1;0.043390177313232574
tvla_t_2;0.033596626408156985
tvla_rho;0.008423778640096025
dlla_open;0.5603057883615009
dlla_wegener;0.6650923212002917
tvla_t_1;0.03263334722707161
tvla_t_2;0.02198209763191581
tvla_rho;0.03553006066700104
dlla_open;0.047587238067187815
dlla_wegener;0.8772025523742115
tvla_t_1;0.048799615817244846
tvla_t_2;0.022229816615842925
tvla_rho;0.01937901274501419
dlla_open;0.4326046484390189
dlla_wegener;0.09396932804004332
tvla_t_1;0.02615550503358358
tvla_t_2;0.012377375373197096
tvla_rho;0.024645358949495932
dlla_open;0.633594642233309
dlla_wegener;0.4786246867341588
tvla_t_1;0.014523204851061625
tvla_t_2;0.03401804670548401
tvla_rho;0.03370518462848082
dlla_open;0.49503999311863356
dlla_wegener;0.3157197908233948
tvla_t_1;0.014109672653280472
tvla_t_2;0.059448699945148425
tvla_rho;0.06464055548807712
dlla_open;0.7107311682358823
dlla_wegener;0.33621580066026213
tvla_t_1;0.019458967594567732
tvla_t_2;0.015441306915030402
tvla_rho;0.02070531705512657
dlla_open;0.10344286328642768
dlla_wegener;0.7548929576512092
tvla_t_1;0.030822952383107755
tvla_t_2;0.007962293403793957
tvla_rho;0.06456013664712978
dlla_open;0.9667838672912559
dlla_wegener;0.5838304115476085
tvla_t_1;0.03200642384586345
tvla_t_2;0.017790312984563385
tvla_rho;0.030626930173263567
dlla_open;0.8732587334166051
dlla_wegener;0.5632094690187776
tvla_t_1;0.0032616942866762347
tvla_t_2;0.005938802562570712
tvla_rho;0.01624110053833938
dlla_open;0.9436510525128692
dlla_wegener;0.7200529574226064
tvla_t_1;0.027362234951452527
tvla_t_2;0.036182062670338036
tvla_rho;0.03940361536367565
dlla_open;0.48495156825405894
dlla_wegener;0.39259202867858756
tvla_t_1;0.020544314195337986
tvla_t_2;0.013400628700704497
tvla_rho;0.02842579113237287
dlla_open;0.44891722220780395
dlla_wegener;0.7210239388302643
tvla_t_1;0.013388401633635263
tvla_t_2;0.047111331489486624
tvla_rho;0.029898585656984222
dlla_open;0.5045200632890594
dlla_wegener;0.41757905578780274
tvla_t_1;0.039023228071455494
tvla_t_2;0.012389517557352315
tvla_rho;0.021998967486218213
dlla_open;0.841226784035384
dlla_wegener;0.9675498547061061
tvla_t_1;0.02078200554674261
tvla_t_2;0.012378867375151353
tvla_rho;0.03514004375323432
dlla_open;0.89013398057546
dlla_wegener;0.6630353200996295
tvla_t_1;0.028799075878545088
tvla_t_2;0.019395709921541087
tvla_rho;0.038174409673241705
dlla_open;0.24760898101440015
dlla_wegener;0.5858687295823443
tvla_t_1;0.06016625238166699
tvla_t_2;0.061290890990170196
tvla_rho;0.03313899560816935
dlla_open;0.13788853142446628
dlla_wegener;0.39507218415551404
tvla_t_1;0.0109782080801466
tvla_t_2;0.032785780214225894
tvla_rho;0.0049708815758233715
dlla_open;0.32774710335869495
dlla_wegener;0.9232092370982791
tvla_t_1;0.023399288776164748
tvla_t_2;0.03132655665748179
tvla_rho;0.02407402899172384
dlla_open;0.9107214711540839
dlla_wegener;0.1847992514047203
tvla_t_1;0.037053594436096585
tvla_t_2;0.027483891735718663
tvla_rho;0.011623705385068073
dlla_open;0.8089759100653542
dlla_wegener;0.3349076787997083
tvla_t_1;0.038806282923182826
tvla_t_2;0.0047037410690364285
tvla_rho;0.03447410457479538
dlla_open;0.8591890998529994
dlla_wegener;0.816205361103383
tvla_t_1;0.018625354370133324
tvla_t_2;0.019665391781748302
tvla_rho;0.01538016284777921
dlla_open;0.9795075373200881
dlla_wegener;0.29701617029952077
tvla_t_1;0.033815376091581535
tvla_t_2;0.021607187614785372
tvla_rho;0.027406936619894573
dlla_open;0.25336699405832386
dlla_wegener;0.08305353251819514
tvla_t_1;0.015948750388184583
tvla_t_2;0.04179747497754222
tvla_rho;0.014264028521990602
dlla_open;0.31301642207542857
dlla_wegener;0.9103702094603071
tvla_t_1;0.011018640764895008
tvla_t_2;0.0300166471912365
tvla_rho;0.009199037187706205
dlla_open;0.7400124243334064
dlla_wegener;0.31400002504165525
tvla_t_1;0.021077846686308643
tvla_t_2;0.052060130274450896
tvla_rho;0.018934513303028755
dlla_open;0.16722039516876233
dlla_wegener;0.7855627218998862
tvla_t_1;0.0057232189730299626
tvla_t_2;0.032859561729139106
tvla_rho;0.0060224140163434026
dlla_open;0.9369667720796417
dlla_wegener;0.8001354822493076
tvla_t_1;0.06166562294583364
tvla_t_2;0.022205377598438714
tvla_rho;0.01963773586655293
dlla_open;0.8110548279071478
dlla_wegener;0.6249270297902492
tvla_t_1;0.05433758028816771
tvla_t_2;0.013149569288235173
tvla_rho;0.01642651485730484
dlla_open;0.6676270972836158
dlla_wegener;0.984422597446112
tvla_t_1;0.016076614191805776
tvla_t_2;0.039418367898743825
tvla_rho;0.019177976598047097
dlla_open;0.9940791465162825
dlla_wegener;0.8984717544954313
tvla_t_1;0.03050158174570145
tvla_t_2;0.01891992701090245
tvla_rho;0.05249761827335098
dlla_open;0.49761590572008807
dlla_wegener;0.6242521914647866
tvla_t_1;0.018390708949835792
tvla_t_2;0.022337235999204487
tvla_rho;0.036240710763444595
dlla_open;0.5081887605145943
dlla_wegener;0.7918599294531419
tvla_t_1;0.036148184667648756
tvla_t_2;0.0021388693119333262
tvla_rho;0.03197316609085599
dlla_open;0.31859094955090417
dlla_wegener;0.08514494655449012
tvla_t_1;0.02544315786010662
tvla_t_2;0.038702906980662144
tvla_rho;0.02016571225374597
dlla_open;0.502881962109949
dlla_wegener;0.7197778630400584
tvla_t_1;0.013839172640284881
tvla_t_2;0.030920651400852917
tvla_rho;0.01678537925746304
dlla_open;0.9548981689664626
dlla_wegener;0.5212085333308815
tvla_t_1;0.012964750129297264
tvla_t_2;0.015742667109242
tvla_rho;0.011773343858274554
dlla_open;0.09780349639831705
dlla_wegener;0.9261008080485613
tvla_t_1;0.029759067994968816
tvla_t_2;0.04182619497757653
tvla_rho;0.030811135828173963
dlla_open;0.11112565269858703
dlla_wegener;0.4373558598016596
tvla_t_1;0.03669468436644756
tvla_t_2;0.025339732418969352
tvla_rho;0.025293176491619773
dlla_open;0.0762482241819966
dlla_wegener;0.8549202472082107
tvla_t_1;0.03913667060926094
tvla_t_2;0.02682999410109709
tvla_rho;0.03202789221200786
dlla_open;0.7488604715273772
dlla_wegener;0.47891033835084185
tvla_t_1;0.024604076346290596
tvla_t_2;0.017237696254759377
tvla_rho;0.04009017430748929
dlla_open;0.17652936176092734
dlla_wegener;0.5420911128566768
tvla_t_1;0.013891657745480061
tvla_t_2;0.011361516217869076
tvla_rho;0.023464377438131567
dlla_open;0.840306686056634
dlla_wegener;0.770955882642095
tvla_t_1;0.020102942253534355
tvla_t_2;0.037801116795885305
tvla_rho;0.025421308007535393
dlla_open;0.6926449143516427
dlla_wegener;0.521223534055616
tvla_t_1;0.028819431187099235
tvla_t_2;0.0062403412025862715
tvla_rho;0.024243372217211734
dlla_open;0.08350129552224822
dlla_wegener;0.9161969353627044
tvla_t_1;0.033184405776503834
tvla_t_2;0.033107828754283086
tvla_rho;0.030083984299528188
dlla_open;0.8859202014184612
dlla_wegener;0.583772638329458
tvla_t_1;0.018062411398518878
tvla_t_2;0.02772308386809273
tvla_rho;0.024453961123533485
dlla_open;0.5339363849308254
dlla_wegener;0.7346120517893662
tvla_t_1;0.018163903162424527
tvla_t_2;0.02712288726677904
tvla_rho;0.038890613786567885
dlla_open;0.7278089607973078
dlla_wegener;0.4375692900402015
tvla_t_1;0.017509876519190632
tvla_t_2;0.03622027763805506
tvla_rho;0.04707580460755745
dlla_open;0.0019513472609215302
dlla_wegener;0.9629315434481306
tvla_t_1;0.05556971422932694
tvla_t_2;0.035516959671684264
tvla_rho;0.04857461859405299
dlla_open;0.7716236061225494
dlla_wegener;0.5217210278911838
tvla_t_1;0.02431032856365606
tvla_t_2;0.03405414282187165
tvla_rho;0.04805633268724496
dlla_open;0.8400779465944012
dlla_wegener;0.9597480314125618
tvla_t_1;0.062193294957755885
tvla_t_2;0.017025837093813015
tvla_rho;0.014215749334206107
dlla_open;0.6889249923765834
dlla_wegener;0.3756640511331505
tvla_t_1;0.04629196419493117
tvla_t_2;0.010531750312966456
tvla_rho;0.03410312675261573
dlla_open;0.4245475890922654
dlla_wegener;0.35453654284236014
tvla_t_1;0.007240283290965499
tvla_t_2;0.04011556498965396
tvla_rho;0.025120723060543693
dlla_open;0.4258372854067505
dlla_wegener;0.7697016906476144
tvla_t_1;0.014074464325660764
tvla_t_2;0.022070332185407965
tvla_rho;0.028796940061004195
dlla_open;0.01154744084708674
dlla_wegener;0.03919064055437832
tvla_t_1;0.01732264822801653
tvla_t_2;0.016768235219085537
tvla_rho;0.03550809498046115
dlla_open;0.7578685801804976
dlla_wegener;0.06320238417255979
tvla_t_1;0.010528959450999395
tvla_t_2;0.007072262398873435
tvla_rho;0.03138649385070513
dlla_open;0.9020432560042471
dlla_wegener;0.3759980692399809
tvla_t_1;0.016252293925944895
tvla_t_2;0.028249416169963376
tvla_rho;0.04144845043026635
dlla_open;0.638153704685962
dlla_wegener;0.562903169053283
tvla_t_1;0.02396546247136805
tvla_t_2;0.05802658381049798
tvla_rho;0.03231961264040839
dlla_open;0.5217412552219267
dlla_wegener;0.14061844772140802
tvla_t_1;0.006908288296862514
tvla_t_2;0.02263479856615917
tvla_rho;0.035653617287183526
dlla_open;0.9207805313840398
dlla_wegener;0.04392790654724791
tvla_t_1;0.041274147255797894
tvla_t_2;0.031305489551552684
tvla_rho;0.07909659018357518
dlla_open;0.6188547592996907
dlla_wegener;0.6026118622376239
tvla_t_1;0.0498713706473869
tvla_t_2;0.023873927431893927
tvla_rho;0.053789200457782904
dlla_open;0.4445586799016473
dlla_wegener;0.4165144468597607
tvla_t_1;0.018482438796432493
tvla_t_2;0.010602867209668618
tvla_rho;0.021142105369826414
dlla_open;0.0015403222796883539
dlla_wegener;0.877367036994774
tvla_t_1;0.015424853418212385
tvla_t_2;0.03675419235991156
tvla_rho;0.029820894641227058
dlla_open;0.8786347549807116
dlla_wegener;0.9075683599650382
tvla_t_1;0.027820680832792995
tvla_t_2;0.008679273338472154
tvla_rho;0.052751978695209534
dlla_open;0.9442988836702534
dlla_wegener;0.2165017013141402
tvla_t_1;0.021335011410891135
tvla_t_2;0.0010146103027018133
tvla_rho;0.006125547712602986
dlla_open;0.99230076086004
dlla_wegener;0.6052193206867711
tvla_t_1;0.022307338522865545
tvla_t_2;0.018673499788004585
tvla_rho;0.007707017092760227
dlla_open;0.339975534053634
dlla_wegener;0.8962630025913993
tvla_t_1;0.03270966273593685
tvla_t_2;0.013313062746202416
tvla_rho;0.02527143158201417
dlla_open;0.8892786212539833
dlla_wegener;0.7551990689192523
tvla_t_1;0.005057962581197373
tvla_t_2;0.03364859733336917
tvla_rho;0.018991357605143477
dlla_open;0.6277506523891425
dlla_wegener;0.4574323728677746
tvla_t_1;0.0171905489003022
tvla_t_2;0.024633388932956853
tvla_rho;0.009607286499221823
dlla_open;0.0352227703017772
dlla_wegener;0.13452278849309085
tvla_t_1;0.007316404995917139
tvla_t_2;0.03369061118251098
tvla_rho;0.060643227555145396
dlla_open;0.1928569904304086
dlla_wegener;0.5211786270569274
tvla_t_1;0.04609042849617044
tvla_t_2;0.028727608938299076
tvla_rho;0.03880963196722642
dlla_open;0.1081870780439836
dlla_wegener;0.5636099381030442
tvla_t_1;0.04664202565064551
tvla_t_2;0.004294588439912802
tvla_rho;0.02059295717991061
dlla_open;0.8454587663019137
dlla_wegener;0.8208432634902139
tvla_t_1;0.0330135759040278
tvla_t_2;0.04380619037206886
tvla_rho;0.004745325707109949
dlla_open;0.6064955654487691
dlla_wegener;0.8333993926984131
tvla_t_1;0.0076811288000811365
tvla_t_2;0.031105372879307636
tvla_rho;0.016976327177770534
dlla_open;0.6858917378037458
dlla_wegener;0.39663327148650285
tvla_t_1;0.03357065596746543
tvla_t_2;0.009594958859990264
tvla_rho;0.030827562307575995
dlla_open;0.027985129453270075
dlla_wegener;0.7518905625001239
tvla_t_1;0.02329827848209838
tvla_t_2;0.03899642286456755
tvla_rho;0.02218080197726069
dlla_open;0.7365030180119029
dlla_wegener;0.645661072078899
tvla_t_1;0.05236395312188415
tvla_t_2;0.017164425164952608
tvla_rho;0.00851802043851646
dlla_open;0.9481941557421678
dlla_wegener;0.35618444945328576
tvla_t_1;0.023203923510417085
tvla_t_2;0.021301252123098552
tvla_rho;0.012970409651842152
dlla_open;0.8275627833091008
dlla_wegener;0.9640931697237284
tvla_t_1;0.018012468194122874
tvla_t_2;0.010501428449380871
tvla_rho;0.019422075112366155
dlla_open;0.08749262495194066
dlla_wegener;0.9323423881123101
tvla_t_1;0.019101012344107153
tvla_t_2;0.03043976359953812
tvla_rho;0.03797233549541623
dlla_open;0.26858341404190567
dlla_wegener;0.2972777112994198
tvla_t_1;0.0302465634150069
tvla_t_2;0.024406842274803126
tvla_rho;0.02080893827393404
dlla_open;0.7545315782253981
dlla_wegener;0.22566815282539432
tvla_t_1;0.03665571938776437
tvla_t_2;0.014334865322094438
tvla_rho;0.02275770847816183
dlla_open;0.050187788694943045
dlla_wegener;0.5422976100518809
tvla_t_1;0.018166274057024825
tvla_t_2;0.036979578113536825
tvla_rho;0.018463543298413487
dlla_open;0.9517316148918298
dlla_wegener;0.751596060599103
tvla_t_1;0.028933078341164487
tvla_t_2;0.03734639747373949
tvla_rho;0.02895717135149578
dlla_open;0.0333136512831221
dlla_wegener;0.41616958845239155
tvla_t_1;0.02719573170153031
tvla_t_2;0.031165246172926615
tvla_rho;0.07448987464813706
dlla_open;0.47571046123177274
dlla_wegener;0.884886286505915
tvla_t_1;0.015095299946878813
tvla_t_2;0.022546993847348616
tvla_rho;0.014632089294355444
dlla_open;0.895135935327524
dlla_wegener;0.22777254689466497
tvla_t_1;0.023970365160391305
tvla_t_2;0.04587894016475031
tvla_rho;0.027648647282743744
dlla_open;0.41870672849364776
dlla_wegener;0.47895440267208883
tvla_t_1;0.009921675382369162
tvla_t_2;0.07478921831693836
tvla_rho;0.025281247942497087
dlla_open;0.15457462960957302
dlla_wegener;0.2619507687823509
tvla_t_1;0.02989558570866876
tvla_t_2;0.028773460038699693
tvla_rho;0.031023804834323654
dlla_open;0.48356057585314005
dlla_wegener;0.04460488660296632
tvla_t_1;0.006866995163370307
tvla_t_2;0.044159393614189336
tvla_rho;0.052786742027247424
dlla_open;0.29615513174955227
dlla_wegener;0.6644343639050981
tvla_t_1;0.03849515473346853
tvla_t_2;0.013084144742791773
tvla_rho;0.020274622420320743
dlla_open;0.13524796697595545
dlla_wegener;0.8007903621382393
tvla_t_1;0.02111319779137526
tvla_t_2;0.02184525855186496
tvla_rho;0.034611087432511844
dlla_open;0.4156087558145931
dlla_wegener;0.1866173154799311
tvla_t_1;0.03018373202530591
tvla_t_2;0.024383825351162576
tvla_rho;0.012884768865139007
dlla_open;0.010343305205154947
dlla_wegener;0.19519094688774846
tvla_t_1;0.021003120481636547
tvla_t_2;0.01723994772007125
tvla_rho;0.021482411384449618
dlla_open;0.9469645854251234
dlla_wegener;0.06017083081865792
tvla_t_1;0.03762726687597225
tvla_t_2;0.02664937446978147
tvla_rho;0.020536770986440134
dlla_open;0.8836354607740766
dlla_wegener;0.644778080713684
tvla_t_1;0.039078142660581135
tvla_t_2;0.030942035790348193
tvla_rho;0.037612447164703466
dlla_open;0.031230208507116226
dlla_wegener;0.35483146427618406
tvla_t_1;0.05352572497094093
tvla_t_2;0.025399235880959985
tvla_rho;0.06787262574044584
dlla_open;0.38463725065385146
dlla_wegener;0.17898117789346507
tvla_t_1;0.06166948581317913
tvla_t_2;0.007550530210759189
tvla_rho;0.03335636617484261
dlla_open;0.31028443006382794
dlla_wegener;0.07850719960887999
tvla_t_1;0.02092362053724345
tvla_t_2;0.0497776516553717
tvla_rho;0.018765648191709783
dlla_open;0.6420141367211032
dlla_wegener;0.5
tvla_t_1;0.04553152983097977
tvla_t_2;0.025715108060798013
tvla_rho;0.038598544248415134
dlla_open;0.874502257598557
dlla_wegener;0.4788362787156037
tvla_t_1;0.04196136573315847
tvla_t_2;0.033015947753458674
tvla_rho;0.01742159995252246
dlla_open;0.3968244443706287
dlla_wegener;0.43722674618271357
tvla_t_1;0.012118058223766505
tvla_t_2;0.0527348256202538
tvla_rho;0.02684711610039292
dlla_open;0.5124759819806913
dlla_wegener;0.9247948651892748
tvla_t_1;0.05554887956796769
tvla_t_2;0.01871190045543735
tvla_rho;0.05000126363206481
dlla_open;0.2917610886650766
dlla_wegener;0.24884378262330376
tvla_t_1;0.028473517098629515
tvla_t_2;0.01251932374493599
tvla_rho;0.02547909557424255
dlla_open;0.5430421138505248
dlla_wegener;0.4573412114789744
tvla_t_1;0.012669749472108055
tvla_t_2;0.013857635903326605
tvla_rho;0.021488085843530902
dlla_open;0.5853031383102807
dlla_wegener;0.7000355557863012
tvla_t_1;0.02158200604820003
tvla_t_2;0.03414661908934942
tvla_rho;0.021872500137057216
dlla_open;0.4178025630505635
dlla_wegener;0.0018230368042711847
tvla_t_1;0.04344083430908483
tvla_t_2;0.039256642807999044
tvla_rho;0.049413772490602526
dlla_open;0.7055013394829086
dlla_wegener;0.9665113525810376
tvla_t_1;0.038419973554842245
tvla_t_2;0.03247837814694122
tvla_rho;0.020205892278793325
dlla_open;0.9875710685686716
dlla_wegener;0.8808653653268127
tvla_t_1;0.03340576148892399
tvla_t_2;0.03820712455696082
tvla_rho;0.04990306423615998
dlla_open;0.3790983408646116
dlla_wegener;0.7998095984239602
tvla_t_1;0.025072548428641796
tvla_t_2;0.010101897821969113
tvla_rho;0.02192847100517703
dlla_open;0.9495827975122308
dlla_wegener;0.8021127200889268
tvla_t_1;0.025188369169345456
tvla_t_2;0.004907277805410467
tvla_rho;0.02867545214133771
dlla_open;0.8699140378425618
dlla_wegener;0.9551695209397559
tvla_t_1;0.01096962927336773
tvla_t_2;0.005666314649199232
tvla_rho;0.030988680214528497
dlla_open;0.012157612665446
dlla_wegener;0.8863199179582465
tvla_t_1;0.014767116215644428
tvla_t_2;0.011980759409704538
tvla_rho;0.006246741028720804
dlla_open;0.6692861211543111
dlla_wegener;0.31739283354505987
tvla_t_1;0.06449205746513226
tvla_t_2;0.03778397049715591
