method;p
dlla_wegener;0.7759836645606171
tvla_t_1;0.009802994440160273
tvla_t_2;0.04970483275397592
tvla_t_3;0.1158397387779004
tvla_rho;0.009332682968889783
dlla_open;0.46906160012089604
dlla_wegener;0.7203290815129642
tvla_t_1;0.025325501787054932
tvla_t_2;0.04966388892633066
tvla_t_3;0.12609073802632786
tvla_rho;0.00301942481469597
dlla_open;0.8809157484387338
dlla_wegener;0.3941903077139432
tvla_t_1;0.02804462389472455
tvla_t_2;0.01023276058279873
tvla_t_3;0.1997623228667205
tvla_rho;0.02823960564568706
dlla_open;0.18275934691811643
dlla_wegener;0.2959598317004894
tvla_t_1;0.005739302709771207
tvla_t_2;0.02846394933342939
tvla_t_3;0.20529083654269958
tvla_rho;0.0071577185794124976
dlla_open;0.04829149471647785
dlla_wegener;0.9226355382573108
tvla_t_1;0.03319198899065835
tvla_t_2;0.009549560069623445
tvla_t_3;0.12571243583913713
tvla_rho;0.02019675018544609
dlla_open;0.5181587473577232
dlla_wegener;0.2458675819860529
tvla_t_1;0.02860552270573651
tvla_t_2;0.008023062725322681
tvla_t_3;0.16145373693724258
tvla_rho;0.009608306744335104
dlla_open;0.8381851759280806
dlla_wegener;0.3762468245168914
tvla_t_1;0.027657499591297863
tvla_t_2;0.005897917827381867
tvla_t_3;0.15666842220896146
tvla_rho;0.03236876134684863
dlla_open;0.7533500640425188
dlla_wegener;0.8065302499917808
tvla_t_1;0.03644478657102209
tvla_t_2;0.023264581410515392
tvla_t_3;0.17504025628557796
tvla_rho;0.01869159304273671
dlla_open;0.06516250314049066
dlla_wegener;0.9358773653915312
tvla_t_1;0.024606587846761598
tvla_t_2;0.029382717839742917
tvla_t_3;0.1579324415655509
tvla_rho;0.04553081395409264
dlla_open;0.1334060451322309
dlla_wegener;0.12491863683329674
tvla_t_1;0.027214779757481978
tvla_t_2;0.05511849333495079
tvla_t_3;0.16306956952811547
tvla_rho;0.019460664504726166
dlla_open;0.037307037748346025
dlla_wegener;0.9479018317661931
tvla_t_1;0.006951670013540662
tvla_t_2;0.03518593148294796
tvla_t_3;0.19108004970782028
tvla_rho;0.026239205256998854
dlla_open;0.4561665344817417
dlla_wegener;0.9721501870166752
tvla_t_1;0.034128243738862064
tvla_t_2;0.013727600064829485
tvla_t_3;0.18411939572516664
tvla_rho;0.03916622091267308
dlla_open;0.23218704117160058
dlla_wegener;0.04195081137794394
tvla_t_1;0.029715191951866723
tvla_t_2;0.04615877533866624
tvla_t_3;0.14076984865804879
tvla_rho;0.04945781610512445
dlla_open;0.6561102712410142
dlla_wegener;0.7544358254902984
tvla_t_1;0.020057365235831796
tvla_t_2;0.03794540475632122
tvla_t_3;0.201669717275021
tvla_rho;0.01311105770836285
dlla_open;0.8783890025675634
dlla_wegener;0.5624732214935672
tvla_t_1;0.024903144973683
tvla_t_2;0.04213857354980495
tvla_t_3;0.21314383694531686
tvla_rho;0.021593799996820318
dlla_open;0.9941496223294215
dlla_wegener;0.35502708578550146
tvla_t_1;0.027094586104344426
tvla_t_2;0.022964118026598753
tvla_t_3;0.193588730083502
tvla_rho;0.03896730358416578
dlla_open;0.4948756604602601
dlla_wegener;0.22384953623264675
tvla_t_1;0.026357496634910337
tvla_t_2;0.010697519015387316
tvla_t_3;0.16532167410999454
tvla_rho;0.009540409520761184
dlla_open;0.44889065170142695
dlla_wegener;0.19970118779826218
tvla_t_1;0.02209573655069029
tvla_t_2;0.033987922487546986
tvla_t_3;0.1426540539654493
tvla_rho;0.015326943024061457
dlla_open;0.2351034725655921
dlla_wegener;0.35453654284236014
tvla_t_1;0.04158159445671865
tvla_t_2;0.03014250772306456
tvla_t_3;0.1843960552806633
tvla_rho;0.02001449673099942
dlla_open;0.41564300006531096
dlla_wegener;0.5210163740972191
tvla_t_1;0.027891989284793
tvla_t_2;0.05913480470814391
tvla_t_3;0.18253185833837549
tvla_rho;0.027716853359656124
dlla_open;0.057372870639468894
dlla_wegener;0.2475173520008534
tvla_t_1;0.03790262097827174
tvla_t_2;0.014414987362254408
tvla_t_3;0.15711253391717403
tvla_rho;0.0360382016251839
dlla_open;0.3704268270941504
dlla_wegener;0.6034361815901842
tvla_t_1;0.014805124382316107
tvla_t_2;0.013425957111405942
tvla_t_3;0.23837636337869275
tvla_rho;0.012922154672196262
dlla_open;0.10999165005028978
dlla_wegener;0.9934094700968603
tvla_t_1;0.024041752293284115
tvla_t_2;0.02163922758055702
tvla_t_3;0.22496515830613464
tvla_rho;0.029900538519589626
dlla_open;0.4347463295422449
dlla_wegener;0.8889026958879145
tvla_t_1;0.039146100196632165
tvla_t_2;0.03901194511101654
tvla_t_3;0.17638181176004544
tvla_rho;0.053794825899167176
dlla_open;0.6936905209032079
dlla_wegener;0.09103619011093328
tvla_t_1;0.01823298516042919
tvla_t_2;0.018229669921776846
tvla_t_3;0.1842919584574719
tvla_rho;0.03240605851342537
dlla_open;0.7265046125302136
dlla_wegener;0.66400006449519
tvla_t_1;0.02072332316057538
tvla_t_2;0.041781067147163405
tvla_t_3;0.16526927781293255
tvla_rho;0.030529017218658305
dlla_open;0.7910968428473821
dlla_wegener;0.9612337021284852
tvla_t_1;0.016936544887217575
tvla_t_2;0.04860535876304964
tvla_t_3;0.21951882246081122
tvla_rho;0.01776389607462492
dlla_open;0.9781705598492364
dlla_wegener;0.39586150040960355
tvla_t_1;0.010509664721145135
tvla_t_2;0.02732431627365967
tvla_t_3;0.15539984808622745
tvla_rho;0.004229317981821357
dlla_open;0.7586843776977117
dlla_wegener;0.5
tvla_t_1;0.0450768923945239
tvla_t_2;0.023422664938646743
tvla_t_3;0.15927599306186124
tvla_rho;0.044753361817948756
dlla_open;0.02707898675984672
dlla_wegener;0.1435528045329384
tvla_t_1;0.019899182400855964
tvla_t_2;0.007827322568120411
tvla_t_3;0.19389770064797024
tvla_rho;0.00691046377736293
dlla_open;0.17917830441285434
dlla_wegener;0.27939375829140256
tvla_t_1;0.026821068535672177
tvla_t_2;0.05834784238284472
tvla_t_3;0.11153193972269647
tvla_rho;0.01411145093387467
dlla_open;0.6669057138305139
dlla_wegener;0.3551246007063479
tvla_t_1;0.017918415548883463
tvla_t_2;0.03694512852479281
tvla_t_3;0.14101978713047345
tvla_rho;0.02420836060887499
dlla_open;0.8040297710064747
dlla_wegener;0.7180144157300106
tvla_t_1;0.01385836836737597
tvla_t_2;0.021748349402108076
tvla_t_3;0.2056456065402675
tvla_rho;0.013456295851279831
dlla_open;0.6653443110800238
dlla_wegener;0.43652439610880633
tvla_t_1;0.048925164829265205
tvla_t_2;0.04114099861339659
tvla_t_3;0.20470227779672398
tvla_rho;0.021388824123619976
dlla_open;0.11463144673829245
dlla_wegener;0.9825557709566557
tvla_t_1;0.018909376723352623
tvla_t_2;0.0067699836369450395
tvla_t_3;0.16865045833008868
tvla_rho;0.026867405227777974
dlla_open;0.4949467796870559
dlla_wegener;0.2959598317004894
tvla_t_1;0.04238397956124507
tvla_t_2;0.0030074166784850418
tvla_t_3;0.20379322790496576
tvla_rho;0.023958499888312
dlla_open;0.367091548363752
dlla_wegener;0.3761640724291664
tvla_t_1;0.0009281174783676757
tvla_t_2;0.043721118646987314
tvla_t_3;0.24518921980352643
tvla_rho;0.0028616296536101427
dlla_open;0.9709326671691205
dlla_wegener;0.47911364016771885
tvla_t_1;0.04188385501054506
tvla_t_2;0.018920558312572496
tvla_t_3;0.1503294928555787
tvla_rho;0.030924090320353592
dlla_open;0.6667064657842936
dlla_wegener;0.4173583125613495
tvla_t_1;0.03774200359433557
tvla_t_2;0.01561546632821298
tvla_t_3;0.18278418036788951
tvla_rho;0.016953038759782046
dlla_open;0.4744487610398598
dlla_wegener;0.7392286882469208
tvla_t_1;0.010443274816419
tvla_t_2;0.03208405669045356
tvla_t_3;0.15977846959585523
tvla_rho;0.03579675000585669
dlla_open;0.3892955510379055
dlla_wegener;0.8653115305148542
tvla_t_1;0.03282402765519934
tvla_t_2;0.04164827732728154
tvla_t_3;0.20081812881250322
tvla_rho;0.010811058108713967
dlla_open;0.3308970398023693
dlla_wegener;0.3962845998046115
tvla_t_1;0.04376042055201339
tvla_t_2;0.019068634833970272
tvla_t_3;0.11588075466577888
tvla_rho;0.033252771682908966
dlla_open;0.5440752834443792
dlla_wegener;0.9583677416682248
tvla_t_1;0.014207404974603549
tvla_t_2;0.058655810652485776
tvla_t_3;0.22130776684624082
tvla_rho;0.009159870443245843
dlla_open;0.7329380915675237
dlla_wegener;0.584473908051475
tvla_t_1;0.03229562400522915
tvla_t_2;0.04077434818181495
tvla_t_3;0.19260483589041197
tvla_rho;0.025259603880969816
dlla_open;0.4602970569846888
dlla_wegener;0.6657582278854013
tvla_t_1;0.012186485502247036
tvla_t_2;0.04311643312812956
tvla_t_3;0.12208391585998271
tvla_rho;0.025016368373859343
dlla_open;0.7186535494707362
dlla_wegener;0.6234238176170428
tvla_t_1;0.007746870328264628
tvla_t_2;0.039496806730396745
tvla_t_3;0.13615025685105323
tvla_rho;0.023976711603875156
dlla_open;0.5867953110036754
dlla_wegener;0.27785056563789473
tvla_t_1;0.0456222093619661
tvla_t_2;0.022166681037832356
tvla_t_3;0.18766470549114936
tvla_rho;0.004511860584980987
dlla_open;0.2634922902962367
dlla_wegener;0.734192711559194
tvla_t_1;0.02029199313106386
tvla_t_2;0.04621494219128695
tvla_t_3;0.19118332155275108
tvla_rho;0.02272090807945526
dlla_open;0.47828764758190223
dlla_wegener;0.2788363037170734
tvla_t_1;0.03227006824397566
tvla_t_2;0.040502995209596084
tvla_t_3;0.14127014979454064
tvla_rho;0.04828138618279576
dlla_open;0.9045749951855329
dlla_wegener;0.47889558862251946
tvla_t_1;0.027730126372824262
tvla_t_2;0.02754672299515738
tvla_t_3;0.16664175989315866
tvla_rho;0.0415129096322322
dlla_open;0.5766839802446053
dlla_wegener;0.7237252731408463
tvla_t_1;0.04295677509245006
tvla_t_2;0.03046714714152246
tvla_t_3;0.21549652193551083
tvla_rho;0.04523963865654035
dlla_open;0.3700088125446471
dlla_wegener;0.9587924776275982
tvla_t_1;0.009096915417181503
tvla_t_2;0.03979836683108298
tvla_t_3;0.10522240197584067
tvla_rho;0.0720548561385772
dlla_open;0.38682958602293493
dlla_wegener;0.5424469827897471
tvla_t_1;0.025872452286217817
tvla_t_2;0.04575598770957122
tvla_t_3;0.20094430861495252
tvla_rho;0.040953762310257824
dlla_open;0.16801227506736546
dlla_wegener;0.03940285771799469
tvla_t_1;0.03341990784212946
tvla_t_2;0.03526310957934503
tvla_t_3;0.060162759108571426
tvla_rho;0.006817611469072782
dlla_open;0.792464676332989
dlla_wegener;0.1591569209491725
tvla_t_1;0.022867844106004672
tvla_t_2;0.010405234458074288
tvla_t_3;0.17863605967047588
tvla_rho;0.011504904205357658
dlla_open;0.22648218989486027
dlla_wegener;0.5627732538172865
tvla_t_1;0.02095224890694796
tvla_t_2;0.021715073821873144
tvla_t_3;0.12718963509845768
tvla_rho;0.022237996595114273
dlla_open;0.26529920956057496
dlla_wegener;0.6689757608240434
tvla_t_1;0.03991012028738084
tvla_t_2;0.01554209311891867
tvla_t_3;0.18233788764677572
tvla_rho;0.01920397329300516
dlla_open;0.12950785785559735
dlla_wegener;0.47845390930925835
tvla_t_1;0.031245926134097417
tvla_t_2;0.03545317501221125
tvla_t_3;0.16902482525688067
tvla_rho;0.05446635547987211
dlla_open;0.24894203915115332
dlla_wegener;0.3962144412023
tvla_t_1;0.0338561154388733
tvla_t_2;0.03158988592478035
tvla_t_3;0.1777490556913838
tvla_rho;0.0094606030837463
dlla_open;0.010325980182222966
dlla_wegener;0.8539122844830036
tvla_t_1;0.015436796573927868
tvla_t_2;0.028566591437548725
tvla_t_3;0.1709127213865046
tvla_rho;0.01731140176713608
dlla_open;0.09551709553804008
dlla_wegener;0.5
tvla_t_1;0.03414400922090073
tvla_t_2;0.05303716991258393
tvla_t_3;0.1539475111620191
tvla_rho;0.03566248037714104
dlla_open;0.4593496810976012
dlla_wegener;0.9172470875701801
tvla_t_1;0.01752966554504699
tvla_t_2;0.015659297115967172
tvla_t_3;0.19880806194038989
tvla_rho;0.023914244059328738
dlla_open;0.8881044244135661
dlla_wegener;0.29753824781197435
tvla_t_1;0.013511099732075513
tvla_t_2;0.027919781544531237
tvla_t_3;0.16456011822574537
tvla_rho;0.02426888367236013
dlla_open;0.9244225755336231
dlla_wegener;0.0933558687382392
tvla_t_1;0.026309220327836835
tvla_t_2;0.025755441762059246
tvla_t_3;0.15386823898880522
tvla_rho;0.01938180065978523
dlla_open;0.978649571270249
dlla_wegener;0.16064951832969315
tvla_t_1;0.00891734172398798
tvla_t_2;0.05270157325345785
tvla_t_3;0.10490037373555007
tvla_rho;0.01908216223493131
dlla_open;0.03986011162941201
dlla_wegener;0.1591569209491725
tvla_t_1;0.018306855782827473
tvla_t_2;0.01732971476718213
tvla_t_3;0.16545636887200788
tvla_rho;0.03766844872048436
dlla_open;0.41531440308393397
dlla_wegener;0.8750813631667033
tvla_t_1;0.05570145527473539
tvla_t_2;0.011925093188824724
tvla_t_3;0.23984174033427022
tvla_rho;0.003642394361109913
dlla_open;0.5834202959041975
dlla_wegener;0.37280139446373073
tvla_t_1;0.02054232229699733
tvla_t_2;0.006788992225408814
tvla_t_3;0.20140900952010268
tvla_rho;0.02470765588566093
dlla_open;0.9465362763984748
dlla_wegener;0.7530788818780861
tvla_t_1;0.038744223546004465
tvla_t_2;0.021463881439036464
tvla_t_3;0.19883497782715043
tvla_rho;0.051497422820453
dlla_open;0.8409404183086958
dlla_wegener;0.5847713461260616
tvla_t_1;0.019762200464290513
tvla_t_2;0.03380017320583351
tvla_t_3;0.17556900763124916
tvla_rho;0.02167502268536703
dlla_open;0.017800616040437454
dlla_wegener;0.02920665673219415
tvla_t_1;0.009887198348109031
tvla_t_2;0.028991460078618542
tvla_t_3;0.16555572593383502
tvla_rho;0.006197049077012462
dlla_open;0.748308657469715
dlla_wegener;0.043476443008731734
tvla_t_1;0.018024748323046656
tvla_t_2;0.0210393538786708
tvla_t_3;0.20896866762995683
tvla_rho;0.036593602157008576
dlla_open;0.6232976369074098
dlla_wegener;0.02776340253159554
tvla_t_1;0.026420011426595547
tvla_t_2;0.0345195095722766
tvla_t_3;0.1261008237474924
tvla_rho;0.03658764340789222
dlla_open;0.5951602500708768
dlla_wegener;0.9709773905768975
tvla_t_1;0.008071574913636994
tvla_t_2;0.01302187074550666
tvla_t_3;0.20497085933639214
tvla_rho;0.020041366216571044
dlla_open;0.08305637417209735
dlla_wegener;0.1861244907610491
tvla_t_1;0.06872027518561488
tvla_t_2;0.006650142154062995
tvla_t_3;0.14025426505395064
tvla_rho;0.02031254704135743
dlla_open;0.8620425444571227
dlla_wegener;0.7009192736582359
tvla_t_1;0.05199593107185198
tvla_t_2;0.049198810516066935
tvla_t_3;0.1935498146821254
tvla_rho;0.05218982468189015
dlla_open;0.3814095340538193
dlla_wegener;0.4578207593620472
tvla_t_1;0.03342435637577607
tvla_t_2;0.0065208757502947835
tvla_t_3;0.17371378098986034
tvla_rho;0.0331593519718949
dlla_open;0.03060787714080119
dlla_wegener;0.8770382568491807
tvla_t_1;0.018589821052834805
tvla_t_2;0.03465847387690998
tvla_t_3;0.23151565885273512
tvla_rho;0.03113003359181654
dlla_open;0.12669348146451484
dlla_wegener;0.6445840299499503
tvla_t_1;0.04468638067603408
tvla_t_2;0.0648319849685286
tvla_t_3;0.17909538289947338
tvla_rho;0.04816034856060214
dlla_open;0.19657899483272492
dlla_wegener;0.26077131175307916
tvla_t_1;0.03672036319225769
tvla_t_2;0.03571555380483563
tvla_t_3;0.07932365099541083
tvla_rho;0.027783513380197133
dlla_open;0.9022382838208576
dlla_wegener;0.24104049724335336
tvla_t_1;0.03831641655380582
tvla_t_2;0.023136182760095565
tvla_t_3;0.12767913853264465
tvla_rho;0.0267530249034873
dlla_open;0.2624062326003919
dlla_wegener;0.6246726795212486
tvla_t_1;0.07088751864774627
tvla_t_2;0.011980310786925737
tvla_t_3;0.1118735154431258
tvla_rho;0.038562234245275606
dlla_open;0.9121809812157405
dlla_wegener;0.43652439610880633
tvla_t_1;0.009813562244709943
tvla_t_2;0.05942271164392558
tvla_t_3;0.16215355648261714
tvla_rho;0.01885344087080809
dlla_open;0.1860172584678792
dlla_wegener;0.7177468456666996
tvla_t_1;0.008064361274210756
tvla_t_2;0.01761488827009187
tvla_t_3;0.15940543368658755
tvla_rho;0.007861132463718334
dlla_open;0.009315759368149469
dlla_wegener;0.8845695580312939
tvla_t_1;0.03622364048820508
tvla_t_2;0.02258649176486933
tvla_t_3;0.13092524091664462
tvla_rho;0.05942095133729719
dlla_open;0.4380291919413172
dlla_wegener;0.8852036881688036
tvla_t_1;0.015355451712574528
tvla_t_2;0.005867489839824249
tvla_t_3;0.14859895299481712
tvla_rho;0.057031125191276066
dlla_open;0.19082451638632902
dlla_wegener;0.8786897532936673
tvla_t_1;0.021322447535883405
tvla_t_2;0.051658421402602815
tvla_t_3;0.18993035967646524
tvla_rho;0.04298755483835981
dlla_open;0.23461033884599436
dlla_wegener;0.43709683094671703
tvla_t_1;0.01579535965995171
tvla_t_2;0.03669536772256116
tvla_t_3;0.10178157701708004
tvla_rho;0.032536761088344024
dlla_open;0.6423793822490562
dlla_wegener;0.06095523761708943
tvla_t_1;0.026666898477689945
tvla_t_2;0.01917526722559275
tvla_t_3;0.16587022738981483
tvla_rho;0.025284565523424174
dlla_open;0.31802840319368214
dlla_wegener;0.4790849566806567
tvla_t_1;0.025928411692881164
tvla_t_2;0.031205918515110464
tvla_t_3;0.2076735879137411
tvla_rho;0.028868609695695602
dlla_open;0.7610351774904456
dlla_wegener;0.31299547972827163
tvla_t_1;0.03607409481567899
tvla_t_2;0.049340989509348586
tvla_t_3;0.12566068648611575
tvla_rho;0.05474416463933851
dlla_open;0.34981613866623384
dlla_wegener;0.984473851791866
tvla_t_1;0.023264166955861407
tvla_t_2;0.029728750704958274
tvla_t_3;0.19213560893242243
tvla_rho;0.0290948549457124
dlla_open;0.9302361738636777
dlla_wegener;0.15679783748475445
tvla_t_1;0.053246703180752634
tvla_t_2;0.030063254292046003
tvla_t_3;0.19623096005099455
tvla_rho;0.04457597548932646
dlla_open;0.20529713428860263
dlla_wegener;0.046408429557372725
tvla_t_1;0.04607090262588143
tvla_t_2;0.009546952280804544
tvla_t_3;0.1780801846135105
tvla_rho;0.013227699897590428
dlla_open;0.8912857972941759
dlla_wegener;0.8785237463416847
tvla_t_1;0.018626360264594837
tvla_t_2;0.007077958081250077
tvla_t_3;0.19443032947113995
tvla_rho;0.031369288940146456
dlla_open;0.6890545082267365
dlla_wegener;0.5836000326649493
tvla_t_1;0.028834252783103004
tvla_t_2;0.028166874780284974
tvla_t_3;0.18905130549143595
tvla_rho;0.034848244458717925
dlla_open;0.8572393964256136
dlla_wegener;0.7896600329222101
tvla_t_1;0.01980724794014925
tvla_t_2;0.045617429561256875
tvla_t_3;0.1730377486332608
tvla_rho;0.029016966162397573
dlla_open;0.7258773712121045
dlla_wegener;0.2622429396594115
tvla_t_1;0.02771714138235533
tvla_t_2;0.015248009903334457
tvla_t_3;0.17766277502504976
tvla_rho;0.0448034972220146
dlla_open;0.5204515831101559
dlla_wegener;0.33632341455532055
tvla_t_1;0.053439330681969995
tvla_t_2;0.01343736055233347
tvla_t_3;0.2026016150843473
tvla_rho;0.03807293585391203
dlla_open;0.033857465775688864
dlla_wegener;0.6424070566765098
tvla_t_1;0.03757834543766421
tvla_t_2;0.00781590949296461
tvla_t_3;0.16744808286467075
tvla_rho;0.025878243996751316
dlla_open;0.053536308489661996
dlla_wegener;0.6820205757597833
tvla_t_1;0.010320962379308596
tvla_t_2;0.04054555696513194
tvla_t_3;0.1988265839781063
tvla_rho;0.006524536194695729
dlla_open;0.447086828790459
dlla_wegener;0.37657618238295726
tvla_t_1;0.017354413064602895
tvla_t_2;0.015453218393273845
tvla_t_3;0.14349486097921713
tvla_rho;0.005281105043279055
dlla_open;0.008782116634606462
dlla_wegener;0.24340981603513123
tvla_t_1;0.056641271973645047
tvla_t_2;0.024588872338157156
tvla_t_3;0.1886288115498826
tvla_rho;0.015385198743760098
dlla_open;0.6447047491864308
dlla_wegener;0.9361399869349841
tvla_t_1;0.00739706044784892
tvla_t_2;0.03182927575381544
tvla_t_3;0.19268401629220988
tvla_rho;0.04208245791183862
dlla_open;0.013444995818537182
dlla_wegener;0.6429654761815322
tvla_t_1;0.026866876543746667
tvla_t_2;0.015376798206725498
tvla_t_3;0.22936383691095874
tvla_rho;0.010144431085519878
dlla_open;0.6039139457541896
dlla_wegener;0.37481705756788763
tvla_t_1;0.020319151738854367
tvla_t_2;0.029935942506795835
tvla_t_3;0.22933140247788375
tvla_rho;0.01646881034515002
dlla_open;0.3530362523372609
dlla_wegener;0.7878360824369746
tvla_t_1;0.04649107699005978
tvla_t_2;0.029533917125813283
tvla_t_3;0.22543314827350813
tvla_rho;0.01965235446602076
dlla_open;0.5638579340112236
dlla_wegener;0.7981955315642643
tvla_t_1;0.082434618260048
tvla_t_2;0.011501693738243649
tvla_t_3;0.1514909800055259
tvla_rho;0.0345175407307996
dlla_open;0.4893514882503215
dlla_wegener;0.5213753132658412
tvla_t_1;0.034486590388281564
tvla_t_2;0.02907583297330077
tvla_t_3;0.10342800483606805
tvla_rho;0.018702396707563684
dlla_open;0.3290005169938437
dlla_wegener;0.6453649505628444
tvla_t_1;0.04133214240642202
tvla_t_2;0.026536149804796086
tvla_t_3;0.18457366191983618
tvla_rho;0.06391145731648984
dlla_open;0.21264131377692225
dlla_wegener;0.47898362590278093
tvla_t_1;0.02308905689362538
tvla_t_2;0.021542205682820607
tvla_t_3;0.06681872745095303
tvla_rho;0.02285578643532915
dlla_open;0.8245944407348039
dlla_wegener;0.737320797766879
tvla_t_1;0.036858657012709906
tvla_t_2;0.04273250064233913
tvla_t_3;0.1144952926761541
tvla_rho;0.03046831658743332
dlla_open;0.8502408555021422
dlla_wegener;0.5416870320940013
tvla_t_1;0.0035642068540807947
tvla_t_2;0.014406537171270864
tvla_t_3;0.16851674322379542
tvla_rho;0.001981221913619491
dlla_open;0.20284792807598734
dlla_wegener;0.6671145384117059
tvla_t_1;0.008544248044876628
tvla_t_2;0.043694656245317966
tvla_t_3;0.207570559790268
tvla_rho;0.014349147864853862
dlla_open;0.6787340435076744
dlla_wegener;0.5636099381030442
tvla_t_1;0.03797672254792978
tvla_t_2;0.032947579390018536
tvla_t_3;0.1620034825129002
tvla_rho;0.05849487502501205
dlla_open;0.4058205289447785
dlla_wegener;0.5
tvla_t_1;0.016092489545692583
tvla_t_2;0.015850022703406744
tvla_t_3;0.15782451612804768
tvla_rho;0.00955680280287452
dlla_open;0.7182653273587907
dlla_wegener;0.2788363037170734
tvla_t_1;0.019949875703571547
tvla_t_2;0.022584348812415705
tvla_t_3;0.1660371864230116
tvla_rho;0.022068599193110217
dlla_open;0.4094899931055662
dlla_wegener;0.5
tvla_t_1;0.00880705522650949
tvla_t_2;0.03556134715568093
tvla_t_3;0.14763096990944613
tvla_rho;0.0037246596374300722
dlla_open;0.8149670200627386
dlla_wegener;0.0750604111209616
tvla_t_1;0.020887405174137282
tvla_t_2;0.03546805375082818
tvla_t_3;0.17362425704454915
tvla_rho;0.018976339629877215
dlla_open;0.44173338551006425
dlla_wegener;0.9705169795902469
tvla_t_1;0.01968636314928017
tvla_t_2;0.013767064969991697
tvla_t_3;0.19472477135246666
tvla_rho;0.006909163669834406
dlla_open;0.027383070343193767
dlla_wegener;0.7433415369843199
tvla_t_1;0.03437453532858592
tvla_t_2;0.018351619419897536
tvla_t_3;0.18876804587167126
tvla_rho;0.02959745666847491
dlla_open;0.5354872609623034
dlla_wegener;0.5213906709266543
tvla_t_1;0.03941844140683356
tvla_t_2;0.014450356617667217
tvla_t_3;0.2553208025684361
tvla_rho;0.023794088465858954
dlla_open;0.1554253986253596
dlla_wegener;0.14592027257189422
tvla_t_1;0.04073081209571241
tvla_t_2;0.0375953288268405
tvla_t_3;0.17183295404143373
tvla_rho;0.019829320800983874
dlla_open;0.32652353368472165
dlla_wegener;0.08618215546717578
tvla_t_1;0.01865925803382987
tvla_t_2;0.029565831270351083
tvla_t_3;0.16894551056418483
tvla_rho;0.008251574350308433
dlla_open;0.9959854093546658
dlla_wegener;0.37368965233709783
tvla_t_1;0.01354974707582913
tvla_t_2;0.04285654858441843
tvla_t_3;0.12519625519779812
tvla_rho;0.010756287048853341
dlla_open;0.8092448116609934
dlla_wegener;0.8274420026467207
tvla_t_1;0.025473289160514202
tvla_t_2;0.03533456875925674
tvla_t_3;0.19424693425140815
tvla_rho;0.027458311396150403
dlla_open;0.4769478278603272
dlla_wegener;0.6472715069443633
tvla_t_1;0.020969967584751018
tvla_t_2;0.012139283365779645
tvla_t_3;0.2082437798061256
tvla_rho;0.05155555140736534
dlla_open;0.40077006750027777
dlla_wegener;0.7880005051917878
tvla_t_1;0.03469796831793672
tvla_t_2;0.03148374743907882
tvla_t_3;0.14558997919877203
tvla_rho;0.02669172352261473
dlla_open;0.23490402264940644
dlla_wegener;0.9481397369129154
tvla_t_1;0.007605171120089775
tvla_t_2;0.033368182057783344
tvla_t_3;0.24272027724865963
tvla_rho;0.019280433699829125
dlla_open;0.4681370253210977
dlla_wegener;0.246018883880896
tvla_t_1;0.028833439426490245
tvla_t_2;0.023727352704287823
tvla_t_3;0.17148243885764763
tvla_rho;0.01435213126657442
dlla_open;0.6597216334900374
dlla_wegener;0.5431866694685704
tvla_t_1;0.026043565458923727
tvla_t_2;0.007273488875273629
tvla_t_3;0.18829288599476515
tvla_rho;0.04485582706404756
dlla_open;0.8690283087318829
dlla_wegener;0.4573412114789744
tvla_t_1;0.027920225383144436
tvla_t_2;0.023469606147436005
tvla_t_3;0.16127307073126604
tvla_rho;0.030116622647129443
dlla_open;0.02518665500591722
dlla_wegener;0.18124209757654258
tvla_t_1;0.015041036619141336
tvla_t_2;0.011025498960837706
tvla_t_3;0.15531674191977488
tvla_rho;0.036645965760672805
dlla_open;0.7513694494167938
dlla_wegener;0.604209520719871
tvla_t_1;0.010013922236082603
tvla_t_2;0.031767501198779025
tvla_t_3;0.2704989100110477
tvla_rho;0.03433753142316087
dlla_open;0.6059196760233592
dlla_wegener;0.6250121596192064
tvla_t_1;0.029587980128894558
tvla_t_2;0.03250923665598255
tvla_t_3;0.1875462175133803
tvla_rho;0.008779729287789806
dlla_open;0.3745133211529391
dlla_wegener;0.9410745524893175
tvla_t_1;0.028223475390872662
tvla_t_2;0.017989095575119098
tvla_t_3;0.18002011619438238
tvla_rho;0.0376302416487615
dlla_open;0.5944538465797176
dlla_wegener;0.3377033944890477
tvla_t_1;0.02118423981222517
tvla_t_2;0.0030219022559746537
tvla_t_3;0.14786005946460784
tvla_rho;0.034264993089824
dlla_open;0.7968186012859497
dlla_wegener;0.4157618014911573
tvla_t_1;0.028430660783413282
tvla_t_2;0.004684403773370104
tvla_t_3;0.10663609592734782
tvla_rho;0.050413136598291164
dlla_open;0.7998556092821191
dlla_wegener;0.6441022933639025
tvla_t_1;0.02343801271882226
tvla_t_2;0.040867281741297626
tvla_t_3;0.12585998141369245
tvla_rho;0.04095347361310964
dlla_open;0.33827377716584817
dlla_wegener;0.13584254805408474
tvla_t_1;0.040479231299929
tvla_t_2;0.009032628181851687
tvla_t_3;0.10151085206543416
tvla_rho;0.008147710428840771
dlla_open;0.8254865259101157
dlla_wegener;0.6657582278854013
tvla_t_1;0.022577099265838684
tvla_t_2;0.0202208762723941
tvla_t_3;0.14938007583698662
tvla_rho;0.012206378422301878
dlla_open;0.4406759767066788
dlla_wegener;0.8801924645411361
tvla_t_1;0.003881804498080171
tvla_t_2;0.013458348213846455
tvla_t_3;0.08531087107878697
