method;pollution;param;kr;sr
sca_hw;gauss;4.9;70.65;0.04
sca_hw;gauss;5.0;60.9;0.03
sca_hw;desync;0.0;1.3;0.85
sca_hw;desync;0.05;1.12;0.91
sca_hw;desync;0.1;1.02;0.98
sca_hw;desync;0.15000000000000002;1.03;0.97
sca_hw;desync;0.2;1.76;0.78
sca_hw;desync;0.25;1.16;0.88
sca_hw;desync;0.30000000000000004;2.77;0.63
sca_hw;desync;0.35000000000000003;2.1;0.77
sca_hw;desync;0.4;4.06;0.59
sca_hw;desync;0.45;7.21;0.48
sca_hw;desync;0.5;16.76;0.24
sca_hw;desync;0.55;21.96;0.21
sca_hw;desync;0.6000000000000001;49.58;0.04
sca_hw;desync;0.65;14.66;0.24
sca_hw;desync;0.7000000000000001;36.64;0.13
sca_hw;desync;0.75;51.82;0.06
sca_hw;desync;0.8;35.58;0.11
sca_hw;desync;0.8500000000000001;18.42;0.2
sca_hw;desync;0.9;98.68;0.01
sca_hw;desync;0.9500000000000001;115.68;0.01
sca_hw;desync;1.0;68.4;0.03
sca_hw;desync;1.05;128.57;0.0
sca_hw;desync;1.1;119.64;0.0
sca_hw;desync;1.1500000000000001;137.97;0.0
sca_hw;desync;1.2000000000000002;127.92;0.0
sca_hw;desync;1.25;112.9;0.01
sca_hw;desync;1.3;125.5;0.01
sca_hw;desync;1.35;123.03;0.0
sca_hw;desync;1.4000000000000001;123.15;0.0
sca_hw;desync;1.4500000000000002;116.25;0.01
sca_hw;desync;1.5;138.85;0.01
sca_hw;desync;1.55;118.63;0.0
sca_hw;desync;1.6;104.37;0.0
sca_hw;desync;1.6500000000000001;118.72;0.01
sca_hw;desync;1.7000000000000002;117.07;0.0
sca_hw;desync;1.75;112.4;0.0
sca_hw;desync;1.8;121.5;0.0
sca_hw;desync;1.85;106.54;0.0
sca_hw;desync;1.9000000000000001;111.36;0.01
sca_hw;desync;1.9500000000000002;114.78;0.0
sca_hw;desync;2.0;126.1;0.0
sca_hw;gauss;0.0;1.24;0.92
sca_hw;gauss;0.1;2.23;0.73
sca_hw;gauss;0.2;1.93;0.8
sca_hw;gauss;0.30000000000000004;1.6;0.81
sca_hw;gauss;0.4;1.14;0.95
sca_hw;gauss;0.5;1.26;0.9
sca_hw;gauss;0.6000000000000001;1.84;0.83
sca_hw;gauss;0.7000000000000001;1.79;0.79
sca_hw;gauss;0.8;1.41;0.85
sca_hw;gauss;0.9;1.83;0.8
sca_hw;gauss;1.0;2.75;0.66
sca_hw;gauss;1.1;2.39;0.79
sca_hw;gauss;1.2000000000000002;4.95;0.49
sca_hw;gauss;1.3;3.42;0.58
sca_hw;gauss;1.4000000000000001;2.87;0.7
sca_hw;gauss;1.5;3.35;0.62
sca_hw;gauss;1.6;3.11;0.67
sca_hw;gauss;1.7000000000000002;5.39;0.53
sca_hw;gauss;1.8;8.0;0.43
sca_hw;gauss;1.9000000000000001;6.68;0.48
sca_hw;gauss;2.0;4.48;0.48
sca_hw;gauss;2.1;9.18;0.41
sca_hw;gauss;2.2;6.05;0.44
sca_hw;gauss;2.3000000000000003;12.01;0.4
sca_hw;gauss;2.4000000000000004;13.33;0.38
sca_hw;gauss;2.5;12.66;0.32
sca_hw;gauss;2.6;15.17;0.24
sca_hw;gauss;2.7;17.54;0.26
sca_hw;gauss;2.8000000000000003;22.67;0.23
sca_hw;gauss;2.9000000000000004;23.53;0.16
sca_hw;gauss;3.0;24.52;0.2
sca_hw;gauss;3.1;24.54;0.18
sca_hw;gauss;3.2;32.14;0.08
sca_hw;gauss;3.3000000000000003;27.11;0.17
sca_hw;gauss;3.4000000000000004;24.31;0.15
sca_hw;gauss;3.5;42.94;0.05
sca_hw;gauss;3.6;42.31;0.1
sca_hw;gauss;3.7;37.1;0.12
sca_hw;gauss;3.8000000000000003;41.36;0.12
sca_hw;gauss;3.9000000000000004;29.92;0.11
sca_hw;gauss;4.0;44.17;0.12
sca_hw;gauss;4.1000000000000005;60.15;0.06
sca_hw;gauss;4.2;40.4;0.08
sca_hw;gauss;4.3;40.12;0.09
sca_hw;gauss;4.4;51.35;0.01
sca_hw;gauss;4.5;49.64;0.16
sca_hw;gauss;4.6000000000000005;55.05;0.06
sca_hw;gauss;4.7;65.68;0.02
sca_hw;gauss;4.800000000000001;50.67;0.02
sca_hw;gauss;4.9;57.26;0.02
sca_hw;gauss;5.0;72.23;0.01
sca_hw;desync;0.0;1.05;0.97
sca_hw;desync;0.05;1.07;0.96
sca_hw;desync;0.1;1.31;0.84
sca_hw;desync;0.15000000000000002;1.08;0.93
sca_hw;desync;0.2;1.17;0.92
sca_hw;desync;0.25;1.2;0.93
sca_hw;desync;0.30000000000000004;3.7;0.7
sca_hw;desync;0.35000000000000003;5.06;0.54
sca_hw;desync;0.4;3.33;0.64
sca_hw;desync;0.45;8.59;0.33
sca_hw;desync;0.5;11.57;0.37
sca_hw;desync;0.55;34.87;0.13
sca_hw;desync;0.6000000000000001;20.4;0.21
sca_hw;desync;0.65;13.84;0.35
sca_hw;desync;0.7000000000000001;120.9;0.01
sca_hw;desync;0.75;28.63;0.18
sca_hw;desync;0.8;27.3;0.09
sca_hw;desync;0.8500000000000001;128.6;0.0
sca_hw;desync;0.9;116.83;0.01
sca_hw;desync;0.9500000000000001;119.43;0.0
sca_hw;desync;1.0;120.86;0.0
sca_hw;desync;1.05;122.39;0.0
sca_hw;desync;1.1;119.28;0.01
sca_hw;desync;1.1500000000000001;135.09;0.0
sca_hw;desync;1.2000000000000002;107.54;0.01
sca_hw;desync;1.25;116.83;0.02
sca_hw;desync;1.3;122.89;0.0
sca_hw;desync;1.35;120.44;0.0
sca_hw;desync;1.4000000000000001;128.45;0.01
sca_hw;desync;1.4500000000000002;125.76;0.01
sca_hw;desync;1.5;108.22;0.0
sca_hw;desync;1.55;119.55;0.0
sca_hw;desync;1.6;115.0;0.03
sca_hw;desync;1.6500000000000001;105.36;0.0
sca_hw;desync;1.7000000000000002;111.27;0.0
sca_hw;desync;1.75;123.95;0.0
sca_hw;desync;1.8;120.93;0.0
sca_hw;desync;1.85;117.42;0.03
sca_hw;desync;1.9000000000000001;131.91;0.01
sca_hw;desync;1.9500000000000002;112.5;0.0
sca_hw;desync;2.0;135.57;0.0
sca_hw;gauss;0.0;1.16;0.91
sca_hw;gauss;0.1;1.69;0.82
sca_hw;gauss;0.2;1.13;0.96
sca_hw;gauss;0.30000000000000004;2.78;0.82
sca_hw;gauss;0.4;1.5;0.92
sca_hw;gauss;0.5;1.99;0.71
sca_hw;gauss;0.6000000000000001;1.82;0.78
sca_hw;gauss;0.7000000000000001;1.43;0.87
sca_hw;gauss;0.8;2.68;0.75
sca_hw;gauss;0.9;1.9;0.75
sca_hw;gauss;1.0;3.32;0.65
sca_hw;gauss;1.1;4.56;0.53
sca_hw;gauss;1.2000000000000002;1.41;0.89
sca_hw;gauss;1.3;2.85;0.62
sca_hw;gauss;1.4000000000000001;3.45;0.62
sca_hw;gauss;1.5;6.87;0.5
sca_hw;gauss;1.6;3.62;0.6
sca_hw;gauss;1.7000000000000002;12.92;0.27
sca_hw;gauss;1.8;6.82;0.46
sca_hw;gauss;1.9000000000000001;5.68;0.46
sca_hw;gauss;2.0;9.9;0.31
sca_hw;gauss;2.1;8.02;0.39
sca_hw;gauss;2.2;7.5;0.51
sca_hw;gauss;2.3000000000000003;6.91;0.45
sca_hw;gauss;2.4000000000000004;13.44;0.24
sca_hw;gauss;2.5;4.3;0.55
sca_hw;gauss;2.6;16.07;0.25
sca_hw;gauss;2.7;12.35;0.21
sca_hw;gauss;2.8000000000000003;13.39;0.27
sca_hw;gauss;2.9000000000000004;21.85;0.23
sca_hw;gauss;3.0;28.0;0.16
sca_hw;gauss;3.1;16.15;0.21
sca_hw;gauss;3.2;21.6;0.16
sca_hw;gauss;3.3000000000000003;29.84;0.12
sca_hw;gauss;3.4000000000000004;22.67;0.18
sca_hw;gauss;3.5;37.07;0.14
sca_hw;gauss;3.6;29.89;0.16
sca_hw;gauss;3.7;54.42;0.04
sca_hw;gauss;3.8000000000000003;36.31;0.16
sca_hw;gauss;3.9000000000000004;35.4;0.08
sca_hw;gauss;4.0;41.08;0.06
sca_hw;gauss;4.1000000000000005;59.71;0.08
sca_hw;gauss;4.2;40.57;0.08
sca_hw;gauss;4.3;43.91;0.08
sca_hw;gauss;4.4;62.52;0.07
sca_hw;gauss;4.5;53.26;0.07
sca_hw;gauss;4.6000000000000005;55.57;0.09
sca_hw;gauss;4.7;62.53;0.07
sca_hw;gauss;4.800000000000001;55.96;0.1
sca_hw;gauss;4.9;74.27;0.02
sca_hw;gauss;5.0;71.37;0.03
sca_hw;desync;0.0;1.15;0.92
sca_hw;desync;0.05;1.25;0.9
sca_hw;desync;0.1;1.4;0.87
sca_hw;desync;0.15000000000000002;1.05;0.96
sca_hw;desync;0.2;1.55;0.84
sca_hw;desync;0.25;1.76;0.72
sca_hw;desync;0.30000000000000004;1.53;0.78
sca_hw;desync;0.35000000000000003;3.16;0.54
sca_hw;desync;0.4;2.37;0.77
sca_hw;desync;0.45;7.17;0.42
sca_hw;desync;0.5;11.26;0.37
sca_hw;desync;0.55;4.48;0.59
sca_hw;desync;0.6000000000000001;43.67;0.07
sca_hw;desync;0.65;46.01;0.05
sca_hw;desync;0.7000000000000001;70.67;0.04
sca_hw;desync;0.75;115.48;0.01
sca_hw;desync;0.8;42.21;0.08
sca_hw;desync;0.8500000000000001;99.64;0.0
sca_hw;desync;0.9;56.72;0.06
sca_hw;desync;0.9500000000000001;121.03;0.02
sca_hw;desync;1.0;125.18;0.0
sca_hw;desync;1.05;122.96;0.0
sca_hw;desync;1.1;129.53;0.0
sca_hw;desync;1.1500000000000001;125.75;0.0
sca_hw;desync;1.2000000000000002;128.6;0.0
sca_hw;desync;1.25;130.2;0.0
sca_hw;desync;1.3;127.46;0.01
sca_hw;desync;1.35;123.48;0.0
sca_hw;desync;1.4000000000000001;111.6;0.02
sca_hw;desync;1.4500000000000002;116.87;0.0
sca_hw;desync;1.5;116.34;0.0
sca_hw;desync;1.55;117.43;0.01
sca_hw;desync;1.6;131.14;0.0
sca_hw;desync;1.6500000000000001;114.08;0.0
sca_hw;desync;1.7000000000000002;114.2;0.0
sca_hw;desync;1.75;121.89;0.0
sca_hw;desync;1.8;125.96;0.01
sca_hw;desync;1.85;132.03;0.0
sca_hw;desync;1.9000000000000001;113.1;0.0
sca_hw;desync;1.9500000000000002;109.71;0.01
sca_hw;desync;2.0;134.54;0.0
sca_hw;gauss;0.0;1.89;0.79
sca_hw;gauss;0.1;1.24;0.93
sca_hw;gauss;0.2;1.86;0.78
sca_hw;gauss;0.30000000000000004;1.08;0.94
sca_hw;gauss;0.4;1.34;0.93
sca_hw;gauss;0.5;1.88;0.8
sca_hw;gauss;0.6000000000000001;2.34;0.7
sca_hw;gauss;0.7000000000000001;1.95;0.78
sca_hw;gauss;0.8;2.91;0.63
sca_hw;gauss;0.9;2.58;0.65
sca_hw;gauss;1.0;4.76;0.55
sca_hw;gauss;1.1;1.41;0.85
sca_hw;gauss;1.2000000000000002;2.35;0.71
sca_hw;gauss;1.3;4.79;0.56
sca_hw;gauss;1.4000000000000001;4.52;0.59
sca_hw;gauss;1.5;6.36;0.5
sca_hw;gauss;1.6;3.63;0.63
sca_hw;gauss;1.7000000000000002;9.8;0.43
sca_hw;gauss;1.8;1.76;0.84
sca_hw;gauss;1.9000000000000001;9.4;0.51
sca_hw;gauss;2.0;2.55;0.63
sca_hw;gauss;2.1;12.2;0.31
sca_hw;gauss;2.2;11.61;0.26
sca_hw;gauss;2.3000000000000003;11.11;0.37
sca_hw;gauss;2.4000000000000004;9.76;0.37
sca_hw;gauss;2.5;10.4;0.4
sca_hw;gauss;2.6;10.65;0.31
sca_hw;gauss;2.7;27.58;0.22
sca_hw;gauss;2.8000000000000003;16.12;0.23
sca_hw;gauss;2.9000000000000004;20.63;0.27
sca_hw;gauss;3.0;12.88;0.27
sca_hw;gauss;3.1;15.94;0.22
sca_hw;gauss;3.2;22.39;0.17
sca_hw;gauss;3.3000000000000003;26.85;0.18
sca_hw;gauss;3.4000000000000004;19.64;0.18
sca_hw;gauss;3.5;40.02;0.14
sca_hw;gauss;3.6;35.95;0.1
sca_hw;gauss;3.7;27.51;0.15
sca_hw;gauss;3.8000000000000003;40.53;0.11
sca_hw;gauss;3.9000000000000004;32.02;0.14
sca_hw;gauss;4.0;41.13;0.07
sca_hw;gauss;4.1000000000000005;47.85;0.11
sca_hw;gauss;4.2;42.35;0.12
sca_hw;gauss;4.3;58.21;0.08
sca_hw;gauss;4.4;50.47;0.11
sca_hw;gauss;4.5;45.62;0.04
sca_hw;gauss;4.6000000000000005;70.09;0.03
sca_hw;gauss;4.7;42.91;0.09
sca_hw;gauss;4.800000000000001;48.27;0.12
sca_hw;gauss;4.9;46.42;0.05
sca_hw;gauss;5.0;66.47;0.05
sca_hw;desync;0.0;1.11;0.91
sca_hw;desync;0.05;1.83;0.81
sca_hw;desync;0.1;1.16;0.93
sca_hw;desync;0.15000000000000002;1.37;0.91
sca_hw;desync;0.2;1.4;0.91
sca_hw;desync;0.25;2.22;0.72
sca_hw;desync;0.30000000000000004;2.22;0.8
sca_hw;desync;0.35000000000000003;4.48;0.69
sca_hw;desync;0.4;4.67;0.56
sca_hw;desync;0.45;5.8;0.5
sca_hw;desync;0.5;9.38;0.38
sca_hw;desync;0.55;18.09;0.32
sca_hw;desync;0.6000000000000001;14.67;0.25
sca_hw;desync;0.65;45.86;0.08
sca_hw;desync;0.7000000000000001;71.31;0.04
sca_hw;desync;0.75;103.3;0.0
sca_hw;desync;0.8;119.18;0.01
sca_hw;desync;0.8500000000000001;119.59;0.01
sca_hw;desync;0.9;123.57;0.0
sca_hw;desync;0.9500000000000001;122.36;0.0
sca_hw;desync;1.0;119.42;0.0
sca_hw;desync;1.05;99.74;0.01
sca_hw;desync;1.1;111.85;0.0
sca_hw;desync;1.1500000000000001;117.59;0.0
sca_hw;desync;1.2000000000000002;130.67;0.0
sca_hw;desync;1.25;113.57;0.01
sca_hw;desync;1.3;130.67;0.01
sca_hw;desync;1.35;107.69;0.0
sca_hw;desync;1.4000000000000001;124.96;0.0
sca_hw;desync;1.4500000000000002;114.36;0.0
sca_hw;desync;1.5;127.52;0.02
sca_hw;desync;1.55;100.38;0.02
sca_hw;desync;1.6;109.99;0.0
sca_hw;desync;1.6500000000000001;117.83;0.01
sca_hw;desync;1.7000000000000002;108.76;0.01
sca_hw;desync;1.75;118.8;0.0
sca_hw;desync;1.8;100.71;0.01
sca_hw;desync;1.85;115.54;0.0
sca_hw;desync;1.9000000000000001;115.88;0.0
sca_hw;desync;1.9500000000000002;108.37;0.0
sca_hw;desync;2.0;129.02;0.0
sca_hw;gauss;0.0;1.13;0.95
sca_hw;gauss;0.1;1.98;0.88
sca_hw;gauss;0.2;2.11;0.81
sca_hw;gauss;0.30000000000000004;1.53;0.85
sca_hw;gauss;0.4;1.46;0.9
sca_hw;gauss;0.5;2.02;0.68
sca_hw;gauss;0.6000000000000001;1.16;0.93
sca_hw;gauss;0.7000000000000001;1.8;0.81
sca_hw;gauss;0.8;3.19;0.69
sca_hw;gauss;0.9;2.67;0.71
sca_hw;gauss;1.0;3.75;0.66
sca_hw;gauss;1.1;1.42;0.81
sca_hw;gauss;1.2000000000000002;1.27;0.88
sca_hw;gauss;1.3;4.6;0.59
sca_hw;gauss;1.4000000000000001;6.57;0.47
sca_hw;gauss;1.5;4.67;0.56
sca_hw;gauss;1.6;3.4;0.59
sca_hw;gauss;1.7000000000000002;7.82;0.49
sca_hw;gauss;1.8;5.25;0.47
sca_hw;gauss;1.9000000000000001;11.66;0.39
sca_hw;gauss;2.0;10.6;0.32
sca_hw;gauss;2.1;8.28;0.36
sca_hw;gauss;2.2;10.17;0.43
sca_hw;gauss;2.3000000000000003;8.96;0.52
sca_hw;gauss;2.4000000000000004;12.52;0.33
sca_hw;gauss;2.5;11.44;0.28
sca_hw;gauss;2.6;14.09;0.33
sca_hw;gauss;2.7;15.06;0.22
sca_hw;gauss;2.8000000000000003;17.27;0.24
sca_hw;gauss;2.9000000000000004;28.6;0.12
sca_hw;gauss;3.0;11.16;0.33
sca_hw;gauss;3.1;18.97;0.25
sca_hw;gauss;3.2;32.49;0.1
sca_hw;gauss;3.3000000000000003;25.09;0.26
sca_hw;gauss;3.4000000000000004;24.05;0.19
sca_hw;gauss;3.5;35.62;0.11
sca_hw;gauss;3.6;26.02;0.22
sca_hw;gauss;3.7;33.25;0.09
sca_hw;gauss;3.8000000000000003;45.54;0.08
sca_hw;gauss;3.9000000000000004;34.99;0.1
sca_hw;gauss;4.0;31.64;0.13
sca_hw;gauss;4.1000000000000005;54.22;0.08
sca_hw;gauss;4.2;49.03;0.06
sca_hw;gauss;4.3;41.69;0.11
sca_hw;gauss;4.4;50.7;0.05
sca_hw;gauss;4.5;45.58;0.01
sca_hw;gauss;4.6000000000000005;47.4;0.09
sca_hw;gauss;4.7;60.13;0.04
sca_hw;gauss;4.800000000000001;54.16;0.04
sca_hw;gauss;4.9;46.25;0.08
sca_hw;gauss;5.0;67.68;0.04
sca_hw;desync;0.0;1.68;0.83
sca_hw;desync;0.05;1.22;0.9
sca_hw;desync;0.1;1.11;0.91
sca_hw;desync;0.15000000000000002;1.11;0.96
sca_hw;desync;0.2;1.91;0.87
sca_hw;desync;0.25;1.39;0.93
sca_hw;desync;0.30000000000000004;3.2;0.64
sca_hw;desync;0.35000000000000003;4.21;0.6
sca_hw;desync;0.4;2.02;0.69
sca_hw;desync;0.45;9.36;0.44
sca_hw;desync;0.5;9.46;0.41
sca_hw;desync;0.55;15.92;0.32
sca_hw;desync;0.6000000000000001;14.42;0.32
sca_hw;desync;0.65;24.96;0.18
sca_hw;desync;0.7000000000000001;26.89;0.15
sca_hw;desync;0.75;45.72;0.09
sca_hw;desync;0.8;55.08;0.07
sca_hw;desync;0.8500000000000001;108.51;0.01
sca_hw;desync;0.9;124.45;0.0
sca_hw;desync;0.9500000000000001;115.76;0.0
sca_hw;desync;1.0;131.98;0.0
sca_hw;desync;1.05;113.13;0.0
sca_hw;desync;1.1;118.08;0.0
sca_hw;desync;1.1500000000000001;122.51;0.0
sca_hw;desync;1.2000000000000002;127.09;0.0
sca_hw;desync;1.25;113.51;0.0
sca_hw;desync;1.3;119.56;0.01
sca_hw;desync;1.35;113.17;0.0
sca_hw;desync;1.4000000000000001;119.6;0.0
sca_hw;desync;1.4500000000000002;115.27;0.0
sca_hw;desync;1.5;123.43;0.0
sca_hw;desync;1.55;122.35;0.0
sca_hw;desync;1.6;115.02;0.01
sca_hw;desync;1.6500000000000001;113.66;0.0
sca_hw;desync;1.7000000000000002;114.55;0.0
sca_hw;desync;1.75;116.91;0.0
sca_hw;desync;1.8;130.2;0.0
sca_hw;desync;1.85;115.83;0.0
sca_hw;desync;1.9000000000000001;118.1;0.01
sca_hw;desync;1.9500000000000002;115.88;0.01
sca_hw;desync;2.0;118.72;0.01
sca_hw;gauss;0.0;1.17;0.89
sca_hw;gauss;0.1;1.39;0.85
sca_hw;gauss;0.2;1.35;0.84
sca_hw;gauss;0.30000000000000004;2.16;0.68
sca_hw;gauss;0.4;2.27;0.77
sca_hw;gauss;0.5;1.22;0.91
sca_hw;gauss;0.6000000000000001;1.98;0.87
sca_hw;gauss;0.7000000000000001;2.11;0.79
sca_hw;gauss;0.8;2.99;0.63
sca_hw;gauss;0.9;1.93;0.78
sca_hw;gauss;1.0;2.44;0.57
sca_hw;gauss;1.1;2.45;0.7
sca_hw;gauss;1.2000000000000002;2.7;0.66
sca_hw;gauss;1.3;3.65;0.59
sca_hw;gauss;1.4000000000000001;2.96;0.6
sca_hw;gauss;1.5;7.14;0.5
sca_hw;gauss;1.6;5.38;0.52
sca_hw;gauss;1.7000000000000002;5.94;0.39
sca_hw;gauss;1.8;6.12;0.6
sca_hw;gauss;1.9000000000000001;4.99;0.55
sca_hw;gauss;2.0;7.06;0.52
sca_hw;gauss;2.1;10.67;0.36
sca_hw;gauss;2.2;8.03;0.44
sca_hw;gauss;2.3000000000000003;9.58;0.36
sca_hw;gauss;2.4000000000000004;16.12;0.31
sca_hw;gauss;2.5;7.94;0.43
sca_hw;gauss;2.6;8.8;0.49
sca_hw;gauss;2.7;7.38;0.37
sca_hw;gauss;2.8000000000000003;15.39;0.32
sca_hw;gauss;2.9000000000000004;15.84;0.28
sca_hw;gauss;3.0;20.61;0.22
sca_hw;gauss;3.1;10.89;0.35
sca_hw;gauss;3.2;26.33;0.14
sca_hw;gauss;3.3000000000000003;24.37;0.17
sca_hw;gauss;3.4000000000000004;41.39;0.1
sca_hw;gauss;3.5;32.32;0.13
sca_hw;gauss;3.6;49.3;0.05
sca_hw;gauss;3.7;31.77;0.09
sca_hw;gauss;3.8000000000000003;33.12;0.1
sca_hw;gauss;3.9000000000000004;37.75;0.14
sca_hw;gauss;4.0;40.97;0.06
sca_hw;gauss;4.1000000000000005;45.98;0.05
sca_hw;gauss;4.2;43.5;0.09
sca_hw;gauss;4.3;52.61;0.05
sca_hw;gauss;4.4;43.74;0.12
sca_hw;gauss;4.5;47.47;0.07
sca_hw;gauss;4.6000000000000005;52.98;0.08
sca_hw;gauss;4.7;42.39;0.07
sca_hw;gauss;4.800000000000001;41.63;0.08
sca_hw;gauss;4.9;62.5;0.04
sca_hw;gauss;5.0;63.23;0.06
sca_hw;desync;0.0;1.1;0.93
sca_hw;desync;0.05;1.05;0.95
sca_hw;desync;0.1;1.2;0.96
sca_hw;desync;0.15000000000000002;1.27;0.93
sca_hw;desync;0.2;1.22;0.89
sca_hw;desync;0.25;2.22;0.85
sca_hw;desync;0.30000000000000004;2.01;0.76
sca_hw;desync;0.35000000000000003;9.44;0.43
sca_hw;desync;0.4;4.02;0.51
sca_hw;desync;0.45;8.74;0.39
sca_hw;desync;0.5;6.65;0.46
sca_hw;desync;0.55;15.88;0.22
sca_hw;desync;0.6000000000000001;19.29;0.21
sca_hw;desync;0.65;15.23;0.21
sca_hw;desync;0.7000000000000001;73.4;0.02
sca_hw;desync;0.75;59.61;0.05
sca_hw;desync;0.8;65.33;0.02
sca_hw;desync;0.8500000000000001;121.36;0.0
sca_hw;desync;0.9;106.13;0.01
sca_hw;desync;0.9500000000000001;78.18;0.03
sca_hw;desync;1.0;128.1;0.0
sca_hw;desync;1.05;77.31;0.06
sca_hw;desync;1.1;136.97;0.02
sca_hw;desync;1.1500000000000001;118.71;0.02
sca_hw;desync;1.2000000000000002;117.65;0.01
sca_hw;desync;1.25;124.05;0.01
sca_hw;desync;1.3;122.18;0.0
sca_hw;desync;1.35;126.46;0.0
sca_hw;desync;1.4000000000000001;125.82;0.0
sca_hw;desync;1.4500000000000002;111.94;0.01
sca_hw;desync;1.5;116.55;0.03
sca_hw;desync;1.55;117.08;0.0
sca_hw;desync;1.6;119.83;0.0
sca_hw;desync;1.6500000000000001;122.58;0.0
sca_hw;desync;1.7000000000000002;120.87;0.02
sca_hw;desync;1.75;113.2;0.01
sca_hw;desync;1.8;117.89;0.01
sca_hw;desync;1.85;115.16;0.0
sca_hw;desync;1.9000000000000001;118.6;0.0
sca_hw;desync;1.9500000000000002;122.25;0.0
sca_hw;desync;2.0;125.26;0.0
sca_hw;gauss;0.0;1.11;0.93
sca_hw;gauss;0.1;2.78;0.78
sca_hw;gauss;0.2;1.38;0.88
sca_hw;gauss;0.30000000000000004;1.74;0.83
sca_hw;gauss;0.4;1.33;0.9
sca_hw;gauss;0.5;1.66;0.91
sca_hw;gauss;0.6000000000000001;3.44;0.7
sca_hw;gauss;0.7000000000000001;1.76;0.73
sca_hw;gauss;0.8;4.63;0.51
sca_hw;gauss;0.9;3.92;0.64
sca_hw;gauss;1.0;4.94;0.59
sca_hw;gauss;1.1;2.75;0.72
sca_hw;gauss;1.2000000000000002;4.16;0.65
sca_hw;gauss;1.3;3.06;0.65
sca_hw;gauss;1.4000000000000001;4.05;0.59
sca_hw;gauss;1.5;7.3;0.44
sca_hw;gauss;1.6;5.32;0.44
sca_hw;gauss;1.7000000000000002;6.59;0.56
sca_hw;gauss;1.8;5.73;0.51
sca_hw;gauss;1.9000000000000001;5.35;0.48
sca_hw;gauss;2.0;4.77;0.55
sca_hw;gauss;2.1;10.71;0.32
sca_hw;gauss;2.2;13.34;0.31
sca_hw;gauss;2.3000000000000003;11.07;0.36
sca_hw;gauss;2.4000000000000004;10.59;0.32
sca_hw;gauss;2.5;22.53;0.22
sca_hw;gauss;2.6;7.46;0.38
sca_hw;gauss;2.7;15.9;0.27
sca_hw;gauss;2.8000000000000003;19.37;0.26
sca_hw;gauss;2.9000000000000004;17.14;0.22
sca_hw;gauss;3.0;27.12;0.11
sca_hw;gauss;3.1;30.61;0.14
sca_hw;gauss;3.2;30.46;0.15
sca_hw;gauss;3.3000000000000003;24.76;0.14
sca_hw;gauss;3.4000000000000004;14.49;0.21
sca_hw;gauss;3.5;31.34;0.14
sca_hw;gauss;3.6;31.64;0.09
sca_hw;gauss;3.7;30.61;0.12
sca_hw;gauss;3.8000000000000003;28.0;0.14
sca_hw;gauss;3.9000000000000004;39.92;0.04
sca_hw;gauss;4.0;62.52;0.01
sca_hw;gauss;4.1000000000000005;47.43;0.11
sca_hw;gauss;4.2;39.57;0.07
sca_hw;gauss;4.3;37.41;0.08
sca_hw;gauss;4.4;53.17;0.09
sca_hw;gauss;4.5;47.93;0.07
sca_hw;gauss;4.6000000000000005;63.69;0.04
sca_hw;gauss;4.7;67.85;0.04
sca_hw;gauss;4.800000000000001;69.31;0.03
sca_hw;gauss;4.9;71.59;0.06
sca_hw;gauss;5.0;42.58;0.06
sca_hw;desync;0.0;1.34;0.87
sca_hw;desync;0.05;1.18;0.92
sca_hw;desync;0.1;1.05;0.97
sca_hw;desync;0.15000000000000002;1.21;0.9
sca_hw;desync;0.2;2.7;0.64
sca_hw;desync;0.25;1.22;0.87
sca_hw;desync;0.30000000000000004;2.86;0.65
sca_hw;desync;0.35000000000000003;1.73;0.73
sca_hw;desync;0.4;2.96;0.71
sca_hw;desync;0.45;4.21;0.58
sca_hw;desync;0.5;8.42;0.42
sca_hw;desync;0.55;4.64;0.57
sca_hw;desync;0.6000000000000001;21.06;0.2
sca_hw;desync;0.65;19.99;0.22
sca_hw;desync;0.7000000000000001;36.09;0.14
sca_hw;desync;0.75;112.85;0.03
sca_hw;desync;0.8;123.87;0.0
sca_hw;desync;0.8500000000000001;118.95;0.0
sca_hw;desync;0.9;41.82;0.06
sca_hw;desync;0.9500000000000001;116.52;0.0
sca_hw;desync;1.0;121.68;0.0
sca_hw;desync;1.05;123.46;0.02
sca_hw;desync;1.1;103.64;0.02
sca_hw;desync;1.1500000000000001;123.41;0.01
sca_hw;desync;1.2000000000000002;108.16;0.0
sca_hw;desync;1.25;122.63;0.01
sca_hw;desync;1.3;121.36;0.0
sca_hw;desync;1.35;105.43;0.0
sca_hw;desync;1.4000000000000001;127.08;0.01
sca_hw;desync;1.4500000000000002;115.75;0.01
sca_hw;desync;1.5;115.37;0.0
sca_hw;desync;1.55;127.02;0.0
sca_hw;desync;1.6;114.82;0.0
sca_hw;desync;1.6500000000000001;126.12;0.01
sca_hw;desync;1.7000000000000002;116.32;0.02
sca_hw;desync;1.75;105.0;0.02
sca_hw;desync;1.8;116.99;0.01
sca_hw;desync;1.85;119.78;0.0
sca_hw;desync;1.9000000000000001;112.69;0.0
sca_hw;desync;1.9500000000000002;121.23;0.01
sca_hw;desync;2.0;109.28;0.0
sca_hw;gauss;0.0;1.05;0.98
sca_hw;gauss;0.1;2.19;0.7
sca_hw;gauss;0.2;1.38;0.88
sca_hw;gauss;0.30000000000000004;1.45;0.84
sca_hw;gauss;0.4;2.11;0.72
